Name,Player Id
2017,Jonathan Hogg,82593
2017,Jack Butland,107395
2017,José Holebas,21499
2017,Federico Fernández,44847
2017,Mame Diouf,26013
2017,Paul Dummett,112009
2017,Marcus Rashford,300299
2017,Kiko Femenía,75919
2017,Charlie Taylor,107462
2017,DeAndre Yedlin,126958
2017,Angelo Ogbonna,23547
2017,Davy Pröpper,77429
2017,James McArthur,20339
2017,Petr Cech,6775
2017,Pablo Zabaleta,14244
2017,Danny Rose,24711
2017,Hugo Lloris,25604
2017,Wayne Hennessey,21571
2017,Joselu,74603
2017,Cenk Tosun,77438
2017,Étienne Capoue,33590
2017,Michel Vorm,19270
2017,Jack Cork,22847
2017,Will Hughes,108638
2017,João Mário,125476
2017,Ayoze Pérez,135366
2017,Mathew Ryan,81523
2017,Matt Phillips,40036
2017,Lewis Cook,136456
2017,Ilkay Gündogan,77464
2017,Martin Dúbravka,46092
2017,Adam Smith,69877
2017,Leighton Baines,8222
2017,Andrew Surman,13447
2017,Erik Pieters,24148
2017,Dominic Calvert-Lewin,141469
2017,Ryan Fraser,93160
2017,Zanka,29026
2017,Jonjo Shelvey,40027
2017,Sam Byram,118303
2017,Bruno,23957
2017,Ashley Williams,8408
2017,Alex Pritchard,107848
2017,Loris Karius,107176
2017,Kieran Gibbs,27550
2017,Scott Dann,12124
2017,Rob Holding,288795
2017,Andy Carroll,23383
2017,Aaron Cresswell,68049
2017,Ederson,121774
2017,Toby Alderweireld,69933
2017,Sofiane Boufal,234363
2017,Leroy Fer,35174
2017,Geoff Cameron,38772
2017,Jan Bednarek,136742
2017,Per Mertesacker,6292
2017,Michael Carrick,2115
2017,Boaz Myhill,8462
2017,Tom Cleverley,69956
2017,Pedro,44055
2017,Victor Lindelöf,100008
2017,Ryan Bertrand,22846
2017,Jeffrey Schlupp,91822
2017,Karl Darlow,70483
2017,Ainsley Maitland-Niles,255169
2017,Marcos Rojo,70050
2017,Konstantinos Stafylidis,106486
2017,Jordon Ibe,105797
2017,Willy Caballero,34749
2017,Adrian Mariappa,13805
2017,Charlie Daniels,24827
2017,Emerson,101955
2017,Molla Wagué,105339
2017,Victor Wanyama,71714
2017,Heurelho Gomes,10133
2017,Oumar Niasse,111141
2017,André Ayew,30060
2017,Nathan Redmond,86425
2017,Steven Davis,9734
2017,Wayne Rooney,3859
2017,Matty James,75198
2017,Scott Arfield,21686
2017,Moritz Bauer,103536
2017,Jordan Pickford,110189
2017,Thibaut Courtois,73798
2017,Julian Speroni,7895
2017,José Izquierdo,243548
2017,Grzegorz Krychowiak,67424
2017,Winston Reid,19277
2017,Jay Rodríguez,33891
2017,Guido Carrillo,125379
2017,André Carrillo,97635
2017,Matteo Darmian,23220
2017,Kyle Bartley,71327
2017,Troy Deeney,25832
2017,Wes Morgan,8157
2017,Pierre-Emile Højbjerg,101859
2017,Davide Zappacosta,141312
2017,Craig Cathcart,25241
2017,Kasper Schmeichel,19545
2017,Ki Sung-Yueng,42916
2017,Ander Herrera,71174
2017,Solly March,122926
2017,Tomer Hemed,28981
2017,Gaëtan Bong,32720
2017,Glenn Murray,21427
2017,James Ward-Prowse,105172
2017,Aaron Lennon,5625
2017,Chicharito,35003
2017,Danny Simpson,23683
2017,Dan Gosling,13846
2017,Shinji Okazaki,26222
2017,Laurent Depoitre,106880
2017,Allan-Roméo Nyom,91434
2017,Cédric Soares,69945
2017,Timothy Fosu-Mensah,312739
2017,Ashley Barnes,33386
2017,Eliaquim Mangala,68852
2017,Gareth Barry,188
2017,Morgan Schneiderlin,29544
2017,Jonas Lössl,131171
2017,Sebastian Prödl,27349
2017,Rajiv van La Parra,42947
2017,Callum Wilson,134115
2017,Sam Clucas,134459
2017,Shane Long,13798
2017,Jake Livermore,36849
2017,Isaac Hayden,136356
2017,Charlie Austin,82102
2017,Alex McCarthy,38577
2017,Kevin Wimmer,101550
2017,Asmir Begovic,23122
2017,Erik Lamela,75830
2017,Tom Carroll,90907
2017,Danny Welbeck,39308
2017,Chris Löwe,101664
2017,Fraser Forster,29796
2017,Tommy Smith,135837
2017,Roberto Pereyra,90000
2017,Miguel Britos,36096
2017,Yaya Touré,14053
2017,Christian Atsu,96257
2017,Florent Hadërgjonaj,136896
2017,Ben Foster,11530
2017,Javier Manquillo,109227
2017,Dwight Gayle,118326
2017,Thomas Edwards,333311
2017,Wilfried Bony,42705
2017,Harry Winks,143990
2017,Declan Rice,332325
2017,Nordin Amrabat,22932
2017,Simon Mignolet,52197
2017,Darren Fletcher,5835
2017,Lucas Moura,92508
2017,Scott McTominay,336915
2017,Philip Billing,145277
2017,Kelechi Iheanacho,289253
2017,Danny Drinkwater,75138
2017,James Morrison,10498
2017,Harry Arter,67807
2017,Sam Field,317243
2017,Mohamed Elneny,125209
2017,Fousseni Diabaté,332135
2017,Renato Sanches,299450
2017,Moussa Sissoko,29595
2017,Tom Heaton,17708
2017,Sam Vokes,13938
2017,Markus Suttner,33477
2017,Elias Kachunga,92804
2017,Ramadan Sobhi,260289
2017,Olivier Giroud,24444
2017,Tom Ince,90918
2017,Demarai Gray,136945
2017,Claudio Yacob,35691
2017,Reiss Nelson,342564
2017,Martin Kelly,44687
2017,Aleksandar Mitrovic,115279
2017,Jesé,106028
2017,Bruno Martins Indi,90810
2017,Sullay Kaikai,260451
2017,André Ayew,30060
2017,Ashley Westwood,79050
2017,Tom Davies,316077
2017,Bakary Sako,34974
2017,Andy King,32018
2017,Tammy Abraham,317506
2017,Dominic Solanke,136459
2017,Connor Goldson,134258
2017,Adrien Silva,32598
2017,Ezequiel Schelotto,79442
2017,Edimilson Fernandes,130964
2017,Collin Quaner,90996
2017,Daniel Amartey,243552
2017,Michy Batshuayi,97803
2017,James McClean,76050
2017,Scott Malone,74077
2017,Jermain Defoe,2837
2017,Callum Hudson-Odoi,350088
2017,Liam Rosenior,11869
2017,Ross Barkley,92547
2017,Uwe Hünemeier,14179
2017,Stefano Okaka,14255
2017,Ramiro Funes Mori,121454
2017,Nikola Vlasic,343975
2017,Connor Roberts,135865
2017,Aaron Lennon,5625
2017,Danny Williams,83335
2017,Orestis Karnezis,11624
2017,Charly Musonda,303172
2017,Yannick Bolasie,69844
2017,Andy King,32018
2017,Jeff Hendrick,86454
2017,Danny Ings,91762
2017,Martin Olsson,33748
2017,Luciano Narsingh,69525
2017,Jairo Riedewald,141246
2017,Kasey Palmer,315544
2017,Nacer Chadli,34302
2017,Ademola Lookman,299451
2017,Rekeem Harper,331928
2017,Charlie Adam,8327
2017,Marc Pugh,14000
2017,Manolo Gabbiadini,74921
2017,Phil Foden,331254
2017,Konstantinos Mavropanos,351127
2017,Abdelhamid Sabiri,333255
2017,Jacob Murphy,141486
2017,Patrice Evra,6410
2017,Ben Watson,10254
2017,Lys Mousset,296332
2017,Hal Robson-Kanu,35371
2017,Roque Mesa,108176
2017,Nathan Dyer,13814
2017,Josh Sims,330916
2017,Nathaniel Clyne,69375
2017,Leonardo Ulloa,19847
2017,Hamza Choudhury,312670
2017,Joe Hart,8786
2017,Rolando Aarons,235743
2017,Beram Kayal,33318
2017,Leon Britton,8730
2017,Damien Delaney,8466
2017,Oliver McBurnie,138695
2017,James McCarthy,31281
2017,Lee Grant,8195
2017,Oliver Burke,244303
2017,Levi Lumeka,345336
2017,Glen Johnson,4574
2017,Andre Gray,131487
2017,Muhamed Besic,90983
2017,Ethan Ampadu,322418
2017,Islam Slimani,108055
2017,Gareth McAuley,8773
2017,Sam McQueen,142438
2017,Adam Lallana,21683
2017,Martin Cranie,19114
2017,Georges-Kévin Nkoudou,134887
2017,Tyrone Mings,123167
2017,Zlatan Ibrahimovic,3281
2017,Fernando Llorente,13361
2017,Dodi Lukebakio,299490
2017,Benik Afobe,93647
2017,Islam Slimani,108055
2017,Reece Oxford,260779
2017,Kevin Mirallas,15834
2017,Isaiah Brown,127119
2017,Angel Rangel,29820
2017,Joe Lolley,138785
2017,Josh Cullen,273292
2017,Diafra Sakho,83297
2017,Jürgen Locadia,107622
2017,Ben Woodburn,330818
2017,Francis Coquelin,69738
2017,Wayne Routledge,4759
2017,Davy Klaassen,108860
2017,Marko Grujic,244779
2017,Leonardo Ulloa,19847
2017,Bojan,31402
2017,Jerome Sinclair,274630
2017,Jordan Hugill,139334
2017,Stephen Ireland,14169
2017,Daniel Sturridge,23736
2017,Beni Baningime,347436
2017,Theo Walcott,13796
2017,Tyrese Campbell,353665
2017,Brahim Díaz,317541
2017,Jamie Murphy,25829
2017,Jason Puncheon,9156
2017,Saido Berahino,94024
2017,Eddie Nketiah,345845
2017,Pape Souaré,79970
2017,Joe Willock,342563
2017,Massadio Haïdara,94892
2017,Jérémie Boga,280766
2017,Nahki Wells,122554
2017,Dean Whitehead,8176
2017,Sandro Ramírez,135242
2017,Harvey Barnes,331382
2017,Emerson Hyndman,231119
2017,Axel Tuanzebe,299271
2017,Dwight McNeil,357427
2017,Georges-Kévin Nkoudou,134887
2017,Vincent Janssen,133381
2017,Ibrahim Afellay,12480
2017,Lee Chung-Yong,42915
2017,Lukas Nmecha,347340
2017,Ben Hamer,29832
2017,Jay Fulton,145999
2017,Jonathan Walters,3860
2017,Jack Simpson,302862
2017,Sam Baldock,19494
2017,Freddie Ladapo,141931
2017,Julien Ngoy,323564
2017,Michael Obafemi,351355
2017,Michael Hefele,104035
2017,Divock Origi,124688
2017,Josh Tymon,303743
2017,Eliaquim Mangala,68852
