Name,Player Id
2021,Kevin De Bruyne,73084
2021,Mohamed Salah,108226
2021,Trent Alexander-Arnold,318871
2021,Son Heung-Min,91909
2021,Kenedy,132838
2021,Harry Kane,83532
2021,Luis Díaz,377168
2021,Rodri,303139
2021,Ben Chilwell,299272
2021,João Cancelo,128967
2021,Kieran Trippier,83078
2021,Christian Eriksen,69344
2021,Joël Matip,74341
2021,Sadio Mané,109915
2021,Phil Foden,331254
2021,Ivan Toney,134240
2021,Bernardo Silva,136741
2021,Kristoffer Klaesson,335718
2021,Danny Ward,99165
2021,Rodrigo Bentancur,303657
2021,Reece James,361330
2021,Ilkay Gündogan,77464
2021,Ferran Torres,349760
2021,Andy Robertson,115726
2021,Raheem Sterling,97692
2021,Gabriel Jesus,279379
2021,Dejan Kulusevski,355855
2021,Mason Mount,343346
2021,Virgil van Dijk,95408
2021,John McGinn,318449
2021,Jack Grealish,113069
2021,Zack Steffen,145473
2021,Pierre-Emile Højbjerg,101859
2021,Jarrod Bowen,322596
2021,Cristiano Ronaldo,5583
2021,John Stones,101374
2021,Declan Rice,332325
2021,Thiago Alcântara,74939
2021,Marcos Alonso,84008
2021,Allan Saint-Maximin,135891
2021,Conor Gallagher,375621
2021,Diogo Jota,235755
2021,Thiago Silva,28550
2021,Moisés Caicedo,410175
2021,Bukayo Saka,367185
2021,James Maddison,137015
2021,Mateo Kovacic,93894
2021,Oleksandr Zinchenko,273257
2021,Kostas Tsimikas,301455
2021,Bruno Guimarães,338780
2021,Bruno Fernandes,123761
2021,Trevoh Chalobah,353292
2021,Caoimhín Kelleher,322176
2021,Kepa,113880
2021,James Ward-Prowse,105172
2021,Toti Gomes,431283
2021,N'Golo Kanté,114075
2021,Fabinho,115916
2021,Christian Nørgaard,101856
2021,Riyad Mahrez,104749
2021,Paul Pogba,97752
2021,Yves Bissouma,303096
2021,Matt Targett,136776
2021,Wilfried Zaha,85059
2021,Mason Greenwood,367782
2021,Dan Burn,82277
2021,Ethan Pinnock,342499
2021,James Tarkowski,131464
2021,Tomás Soucek,143595
2021,Jorginho,106968
2021,Rayan Aït-Nouri,355401
2021,Raphinha,300447
2021,Matt Doherty,94042
2021,Richarlison,317804
2021,Philippe Coutinho,80767
2021,Thomas Partey,238940
2021,Dwight McNeil,357427
2021,Sergio Reguilón,362275
2021,Rúben Dias,313171
2021,Marc Cucurella,363496
2021,Jamie Vardy,106981
2021,Adama Traoré,140088
2021,Lucas Digne,89925
2021,Wilfred Ndidi,327683
2021,Cristian Romero,323663
2021,Hakim Ziyech,115868
2021,Jason Steele,33532
2021,Ben Mee,94935
2021,Nathan Aké,122945
2021,Dominic Calvert-Lewin,141469
2021,Michail Antonio,69517
2021,Aaron Wan-Bissaka,331924
2021,Matty Cash,322043
2021,Ricardo Pereira,120763
2021,Martin Ødegaard,247454
2021,Andreas Christensen,130331
2021,Aymeric Laporte,122117
2021,Neco Williams,386969
2021,Ollie Watkins,148503
2021,Leandro Trossard,113994
2021,Youri Tielemans,136345
2021,Scott McTominay,336915
2021,Alex Telles,125793
2021,Nathan Collins,372724
2021,Ibrahima Konaté,345957
2021,Emmanuel Dennis,329811
2021,Shane Duffy,75692
2021,Alisson Becker,114147
2021,Maximilian Kilman,368310
2021,Ruben Loftus-Cheek,255777
2021,Wesley Fofana,373946
2021,Antonio Rüdiger,104010
2021,Emerson Royal,328512
2021,Fred,114397
2021,Oriol Romeu,90780
2021,Davinson Sánchez,322655
2021,Jordan Henderson,68659
2021,Hassane Kamara,239881
2021,Liam Cooper,44148
2021,Josh Brownhill,138929
2021,Curtis Jones,355354
2021,Saïd Benrahma,137021
2021,Gabriel Martinelli,380706
2021,Diogo Dalot,353418
2021,Rúben Neves,238244
2021,Romain Saïss,236519
2021,Kai Havertz,326413
2021,Roberto Firmino,96182
2021,Kyle Walker-Peters,313672
2021,James McArthur,20339
2021,Takehiro Tomiyasu,377283
2021,José Sá,122714
2021,Mohammed Salisu,362357
2021,Joelinton,201755
2021,Lucas Moura,92508
2021,César Azpilicueta,25931
2021,Charlie Taylor,107462
2021,Nélson Semedo,296363
2021,Nick Pope,105720
2021,Romelu Lukaku,78498
2021,Ross Barkley,92547
2021,Jan Bednarek,136742
2021,Dan Burn,82277
2021,Pablo Fornals,297203
2021,David Raya,276366
2021,Joël Veltman,110290
2021,Lucas Digne,89925
2021,Calum Chambers,124316
2021,Naby Keïta,243510
2021,Pascal Groß,71824
2021,Harvey Barnes,331382
2021,Hugo Lloris,25604
2021,João Pedro,373525
2021,Stuart Dallas,134143
2021,Raphaël Varane,93206
2021,Demarai Gray,136945
2021,Ben Davies,103837
2021,Daniel Podence,300513
2021,Ben White,322036
2021,Douglas Luiz,337883
2021,Marc Guéhi,374631
2021,Callum Hudson-Odoi,350088
2021,Malang Sarr,322747
2021,Jacob Ramsey,369813
2021,Kieran Tierney,297403
2021,Eric Dier,117973
2021,Pontus Jansson,121123
2021,Lukasz Fabianski,20973
2021,Jonny Evans,22079
2021,Alexis Mac Allister,345319
2021,Marçal,121718
2021,Tyrick Mitchell,389579
2021,Jonny Otto,115917
2021,Aaron Cresswell,68049
2021,Emiliano Buendía,260592
2021,Gabriel Magalhães,334087
2021,Kurt Zouma,106086
2021,Emile Smith Rowe,363686
2021,Cheikhou Kouyaté,66741
2021,Çaglar Söyüncü,317998
2021,Pierre-Emerick Aubameyang,44120
2021,Asmir Begovic,23122
2021,Bryan Mbeumo,353377
2021,Tyrone Mings,123167
2021,Alexandre Lacazette,73078
2021,Tino Livramento,415174
2021,Lewis Dunk,86441
2021,Kasper Schmeichel,19545
2021,Kristoffer Ajer,321085
2021,Vitaly Janelt,298689
2021,Grant Hanley,86593
2021,Luke Thomas,396317
2021,Jeffrey Schlupp,91822
2021,Abdoulaye Doucouré,116317
2021,Francisco Sierralta,362761
2021,Joel Ward,43105
2021,Ché Adams,256419
2021,Michael Keane,107941
2021,Chris Wood,73380
2021,Adam Webster,109922
2021,Kyle Walker,69778
2021,Matt Targett,136776
2021,Fraser Forster,29796
2021,Andros Townsend,71522
2021,Erik Pieters,24148
2021,Joshua King,81026
2021,Fabian Schär,82726
2021,James Justin,301441
2021,Timothy Castagne,141169
2021,Craig Dawson,73063
2021,Vicente Guaita,33866
2021,Moussa Sissoko,29595
2021,Fernandinho,19119
2021,Anthony Gordon,349669
2021,Leo Hjelde,409110
2021,Vitalii Mykolenko,345516
2021,Danny Welbeck,39308
2021,João Moutinho,16161
2021,Ederson,121774
2021,Maxwel Cornet,125004
2021,Ryan Sessegnon,322611
2021,Édouard Mendy,321390
2021,Jordan Ayew,67491
2021,Arthur Masuaku,122980
2021,Joachim Andersen,231135
2021,Christian Pulisic,302692
2021,Granit Xhaka,89401
2021,Jack Harrison,317896
2021,Kiernan Dewsbury-Hall,391256
2021,Martin Dúbravka,46092
2021,Angelo Ogbonna,23547
2021,Enock Mwepu,353191
2021,Michael Olise,371281
2021,Odsonne Édouard,317504
2021,Jadon Sancho,346300
2021,Christian Benteke,68312
2021,Adam Masina,137512
2021,Chris Wood,73380
2021,Raúl Jiménez,108186
2021,Pablo Marí,141032
2021,Ben Johnson,349484
2021,Aaron Ramsdale,316858
