Name,Player Id
2014,Eden Hazard,33404
2014,Alexis Sánchez,25244
2014,Sergio Agüero,14260
2014,Cesc Fàbregas,8040
2014,Santi Cazorla,4522
2014,Mesut Özil,13756
2014,Mile Jedinak,13727
2014,David Silva,14102
2014,Phil Jones,81726
2014,Morgan Schneiderlin,29544
2014,Nemanja Matic,38128
2014,Francis Coquelin,69738
2014,Victor Moses,33064
2014,Diego Costa,24248
2014,Robert Huth,4145
2014,Yaya Touré,14053
2014,James Tomkins,33930
2014,Laurent Koscielny,30051
2014,Federico Fazio,29908
2014,Gaël Clichy,6042
2014,Gabriel Paulista,76810
2014,Boaz Myhill,8462
2014,Chris Smalling,71345
2014,Jonás Gutiérrez,14075
2014,Philippe Coutinho,80767
2014,Nacho Monreal,23072
2014,Ander Herrera,71174
2014,Curtis Davies,8484
2014,Aleksandar Kolarov,12267
2014,Jussi Jääskeläinen,2366
2014,Harry Kane,83532
2014,Andy Carroll,23383
2014,Wayne Rooney,3859
2014,Raheem Sterling,97692
2014,Leroy Fer,35174
2014,Phil Jagielka,6105
2014,Jason Shackell,12414
2014,Leighton Baines,8222
2014,Marcos Rojo,70050
2014,Branislav Ivanovic,15338
2014,Mathieu Debuchy,11367
2014,César Azpilicueta,25931
2014,Ashley Young,8166
2014,Antonio Valencia,18296
2014,Olivier Giroud,24444
2014,Danny Rose,24711
2014,Ashley Williams,8408
2014,Pablo Zabaleta,14244
2014,Sebastián Coates,71268
2014,Craig Dawson,73063
2014,Wilfried Bony,42705
2014,Martin Skrtel,19840
2014,James Collins,8148
2014,Oscar,41065
2014,José Fonte,19859
2014,Wes Morgan,8157
2014,Fernandinho,19119
2014,Cheikhou Kouyaté,66741
2014,Daley Blind,70033
2014,Chris Brunt,8507
2014,Gylfi Sigurdsson,69346
2014,Jack Cork,22847
2014,Danny Welbeck,39308
2014,Héctor Bellerín,125211
2014,James McArthur,20339
2014,Ahmed El Mohamady,34876
2014,John Stones,101374
2014,Steven Caulker,76499
2014,Riyad Mahrez,104749
2014,Marouane Fellaini,22738
2014,Bojan,31402
2014,Kieran Trippier,83078
2014,Alex Oxlade Chamberlain,84146
2014,Jordan Henderson,68659
2014,Jonny Evans,22079
2014,Marc Albrighton,42147
2014,Marcin Wasilewski,14621
2014,Ciaran Clark,70099
2014,Victor Wanyama,71714
2014,Costel Pantilimon,43948
2014,Jeffrey Schlupp,91822
2014,Joleon Lescott,8137
2014,Robin van Persie,4564
2014,Federico Fernández,44847
2014,Diafra Sakho,83297
2014,Michael Dawson,4905
2014,Joey Barton,4835
2014,Ki Sung-Yueng,42916
2014,Jores Okore,99901
2014,Bacary Sagna,19471
2014,James McCarthy,31281
2014,Ryan Shawcross,29798
2014,Christian Eriksen,69344
2014,Lukasz Fabianski,20973
2014,Ben Mee,94935
2014,Patrick van Aanholt,78221
2014,Christian Benteke,68312
2014,Fabian Delph,27213
2014,Reece Burke,141510
2014,Aaron Ramsey,26820
2014,Richard Dunne,831
2014,Sammy Ameobi,101593
2014,Toby Alderweireld,69933
2014,Sadio Mané,109915
2014,Per Mertesacker,6292
2014,Erik Lamela,75830
2014,Eliaquim Mangala,68852
2014,David Ospina,36745
2014,Jan Vertonghen,21778
2014,Michael Carrick,2115
2014,Kieran Gibbs,27550
2014,Yannick Bolasie,69844
2014,Mamadou Sakho,29575
2014,Brede Hangeland,3165
2014,Emre Can,111212
2014,Joel Ward,43105
2014,Nathaniel Clyne,69375
2014,Michael Keane,107941
2014,Mark Noble,8247
2014,Winston Reid,19277
2014,John Terry,70
2014,Graziano Pellè,17909
2014,James Chester,70285
2014,Michael Duff,8131
2014,Martín Demichelis,5840
2014,James Milner,4511
2014,Nabil Bentaleb,137521
2014,Younes Kaboul,14805
2014,Willian,29463
2014,Ryan Bertrand,22846
2014,Erik Pieters,24148
2014,Sebastian Larsson,11235
2014,Steven Nzonzi,39935
2014,Daniel Sturridge,23736
2014,Stewart Downing,5641
2014,Ángel Di María,23110
2014,Calum Chambers,124316
2014,Antolín Alcáraz,9474
2014,Jason Puncheon,9156
2014,Rémy Cabella,85693
2014,Ritchie De Laet,31856
2014,Craig Gardner,14038
2014,George Boyd,13056
2014,Charlie Austin,82102
2014,Dusan Tadic,29474
2014,Dejan Lovren,29106
2014,Jesús Navas,9446
2014,Mauricio Isla,33878
2014,Mauro Zárate,14524
2014,Esteban Cambiasso,9838
2014,Geoff Cameron,38772
2014,Jack Butland,107395
2014,Kyle Walker,69778
2014,Wilfried Zaha,85059
2014,Gareth McAuley,8773
2014,Marc Muniesa,75177
2014,Alexandre Song,10599
2014,Lucas Leiva,31451
2014,Gary Cahill,11981
2014,Harry Maguire,99487
2014,Scott Dann,12124
2014,Robert Brady,93473
2014,Phil Bardsley,18181
2014,Steven Gerrard,17
2014,Nathan Baker,42148
2014,Neil Taylor,31558
2014,Mohamed Diamé,27188
2014,Samir Nasri,13298
2014,Steve Harper,7987
2014,Eric Dier,117973
2014,Kyle Naughton,34131
2014,Sandro,68890
2014,James Morrison,10498
2014,Jonathan Walters,3860
2014,Adam Lallana,21683
2014,Cheick Tioté,19396
2014,Charlie Adam,8327
