Name,Player Id
2020,Harry Kane,83532
2020,Kevin De Bruyne,73084
2020,Jack Grealish,113069
2020,Bruno Fernandes,123761
2020,Tomás Soucek,143595
2020,Mason Mount,343346
2020,Sadio Mané,109915
2020,Riyad Mahrez,104749
2020,João Cancelo,128967
2020,Gareth Bale,13812
2020,Nathaniel Phillips,381527
2020,Ilkay Gündogan,77464
2020,Son Heung-Min,91909
2020,Wilfred Ndidi,327683
2020,Jesse Lingard,109000
2020,Raphinha,300447
2020,Raheem Sterling,97692
2020,James Rodríguez,71182
2020,Ollie Watkins,148503
2020,Kortney Hause,134207
2020,Rodri,303139
2020,Michail Antonio,69517
2020,Dominic Calvert-Lewin,141469
2020,Jimmy Dunne,366743
2020,Aaron Wan-Bissaka,331924
2020,Phil Foden,331254
2020,Joe Willock,342563
2020,Marcus Rashford,300299
2020,Thiago Alcântara,74939
2020,Allan Saint-Maximin,135891
2020,Gabriel Jesus,279379
2020,Pedro Neto,337916
2020,Adama Traoré,140088
2020,Roberto Firmino,96182
2020,Jamie Vardy,106981
2020,Mathew Ryan,81523
2020,Youri Tielemans,136345
2020,Lucas Digne,89925
2020,Christian Benteke,68312
2020,Bernardo Silva,136741
2020,Kurt Zouma,106086
2020,Solly March,122926
2020,James Ward-Prowse,105172
2020,Mohamed Salah,108226
2020,Liam Cooper,44148
2020,Kiko Casilla,23154
2020,Sèrge Aurier,83683
2020,Paul Pogba,97752
2020,Harry Maguire,99487
2020,John Stones,101374
2020,James Justin,301441
2020,Luke Shaw,118244
2020,Patrick Bamford,109670
2020,Caoimhín Kelleher,322176
2020,James Tarkowski,131464
2020,Antonio Rüdiger,104010
2020,Trent Alexander-Arnold,318871
2020,Wesley Fofana,373946
2020,Declan Rice,332325
2020,Kalvin Phillips,270446
2020,James Maddison,137015
2020,Ben Chilwell,299272
2020,Emiliano Martínez,102248
2020,André-Frank Zambo Anguissa,349561
2020,Yves Bissouma,303096
2020,Richarlison,317804
2020,Harvey Barnes,331382
2020,Alex Telles,125793
2020,Okay Yokuslu,93805
2020,Jack Harrison,317896
2020,Matheus Pereira,297389
2020,Joël Matip,74341
2020,Vladimír Coufal,111372
2020,Pierre-Emile Højbjerg,101859
2020,Luke Ayling,82877
2020,Scott Carson,8155
2020,Reece James,361330
2020,Oriol Romeu,90780
2020,Matty Cash,322043
2020,Scott McTominay,336915
2020,Ahmed Hegazy,108724
2020,Ben Mee,94935
2020,Anthony Elanga,413211
2020,Fred,114397
2020,Timothy Fosu-Mensah,312739
2020,César Azpilicueta,25931
2020,Ademola Lookman,299451
2020,Michael Keane,107941
2020,Rúben Dias,313171
2020,Thiago Silva,28550
2020,Raúl Jiménez,108186
2020,Illan Meslier,380580
2020,Diego Llorente,123232
2020,Matt Targett,136776
2020,Marcos Alonso,84008
2020,Nélson Semedo,296363
2020,Diogo Jota,235755
2020,Jannik Vestergaard,87182
2020,Arthur Masuaku,122980
2020,Alexandre Lacazette,73078
2020,Andros Townsend,71522
2020,John McGinn,318449
2020,Wilfried Zaha,85059
2020,Andy Robertson,115726
2020,Bukayo Saka,367185
2020,Jorginho,106968
2020,Jonny Evans,22079
2020,Romain Saïss,236519
2020,Stuart Dallas,134143
2020,Dwight McNeil,357427
2020,Nick Pope,105720
2020,Tanguy Ndombélé,321389
2020,Yerry Mina,318432
2020,N'Golo Kanté,114075
2020,Toby Alderweireld,69933
2020,Dani Ceballos,144890
2020,Bertrand Traoré,109807
2020,Fikayo Tomori,317507
2020,Gaetano Berardi,52407
2020,Mateo Kovacic,93894
2020,Tom Cairney,79583
2020,Joël Veltman,110290
2020,Martin Dúbravka,46092
2020,Oleksandr Zinchenko,273257
2020,Antonee Robinson,306581
2020,Kelechi Iheanacho,289253
2020,João Virgínia,362852
2020,Terence Kongolo,109117
2020,Anthony Martial,122366
2020,James McArthur,20339
2020,Lewis Dunk,86441
2020,Kyle Walker-Peters,313672
2020,Danny Ings,91762
2020,Callum Wilson,134115
2020,Trézéguet,313545
2020,Timothy Castagne,141169
2020,Pascal Groß,71824
2020,Fabinho,115916
2020,Stuart Armstrong,93677
2020,Jordan Henderson,68659
2020,Aaron Cresswell,68049
2020,Chris Wood,73380
2020,Eberechi Eze,332403
2020,Rúben Neves,238244
2020,Fernandinho,19119
2020,Timo Werner,130903
2020,Pascal Struijk,355609
2020,Tyrone Mings,123167
2020,Jonjo Shelvey,40027
2020,Leandro Trossard,113994
2020,Andreas Christensen,130331
2020,Joachim Andersen,231135
2020,Karl Darlow,70483
2020,Calum Chambers,124316
2020,Rob Holding,288795
2020,Anwar El Ghazi,232261
2020,Conor Hourihane,134172
2020,Abdoulaye Doucouré,116317
2020,Amad Diallo,386634
2020,Pablo Fornals,297203
2020,Pierre-Emerick Aubameyang,44120
2020,Ben Godfrey,287504
2020,Ché Adams,256419
2020,Adam Webster,109922
2020,Kyle Bartley,71327
2020,Emile Smith Rowe,363686
2020,Allan,82438
2020,Kyle Walker,69778
2020,Josh Brownhill,138929
2020,Aymeric Laporte,122117
2020,Ferran Torres,349760
2020,Nicolas Pépé,239872
2020,Ross Barkley,92547
2020,Hugo Lloris,25604
2020,Willy Boly,97587
2020,Dan Burn,82277
2020,Sébastien Haller,236544
2020,Ezri Konsa,301440
2020,Jarrod Bowen,322596
2020,Matt Doherty,94042
2020,Thomas Partey,238940
2020,Joelinton,201755
2020,Christian Pulisic,302692
2020,Marc Albrighton,42147
2020,Çaglar Söyüncü,317998
2020,Alphonse Areola,92516
2020,Christian Fuchs,12431
2020,Sam Johnstone,105603
2020,Alisson Becker,114147
2020,Granit Xhaka,89401
2020,Tosin Adarabioyo,136464
2020,Angelo Ogbonna,23547
2020,Gabriel Magalhães,334087
2020,Callum Hudson-Odoi,350088
2020,Tariq Lamptey,386979
2020,David McGoldrick,18501
2020,Mason Greenwood,367782
2020,Martin Ødegaard,247454
2020,Sergio Reguilón,362275
2020,Conor Townsend,108640
2020,Ozan Kabak,356743
2020,Matthew Lowton,80067
2020,Pablo Marí,141032
2020,Robin Olsen,41554
2020,David Button,34388
2020,Fabián Balbuena,282871
2020,Rhys Williams,401782
2020,Hakim Ziyech,115868
