Name,Player Id
2022,Asmir Begovic,23122
2022,Kevin De Bruyne,73084
2022,Stefan Ortega,133569
2022,Erling Haaland,315227
2022,Harry Kane,83532
2022,Bruno Fernandes,123761
2022,Gabriel Jesus,279379
2022,Kieran Trippier,83078
2022,Bukayo Saka,367185
2022,Solly March,122926
2022,Jack Grealish,113069
2022,Martin Ødegaard,247454
2022,Rodri,303139
2022,Gabriel Martinelli,380706
2022,Ivan Toney,134240
2022,Joelinton,201755
2022,James Maddison,137015
2022,Rodrigo Bentancur,303657
2022,Bruno Guimarães,338780
2022,Casemiro,88526
2022,Mohamed Salah,108226
2022,Phil Foden,331254
2022,Ilkay Gündogan,77464
2022,Trent Alexander-Arnold,318871
2022,Ethan Pinnock,342499
2022,Aleksandar Mitrovic,115279
2022,Marcus Rashford,300299
2022,Reece James,361330
2022,Thomas Partey,238940
2022,Felipe,102173
2022,Cody Gakpo,352825
2022,Alexander Isak,299254
2022,Alexis Mac Allister,345319
2022,Fabian Schär,82726
2022,João Cancelo,128967
2022,Pierre-Emile Højbjerg,101859
2022,Eberechi Eze,332403
2022,Riyad Mahrez,104749
2022,Declan Rice,332325
2022,Bryan Mbeumo,353377
2022,Yerry Mina,318432
2022,Ben Mee,94935
2022,Kaoru Mitoma,425142
2022,Dan Bentley,134543
2022,Pascal Groß,71824
2022,Dwight McNeil,357427
2022,Michael Olise,371281
2022,Willian,29463
2022,Leandro Trossard,113994
2022,Kenny Tete,145996
2022,Thiago Silva,28550
2022,Granit Xhaka,89401
2022,Martin Dúbravka,46092
2022,James Tarkowski,131464
2022,Luis Díaz,377168
2022,David Raya,276366
2022,Lucas Paquetá,319756
2022,Virgil van Dijk,95408
2022,Ollie Watkins,148503
2022,Diogo Dalot,353418
2022,Pedro Porro,362352
2022,James Ward-Prowse,105172
2022,Rúben Neves,238244
2022,Marcus Tavernier,344314
2022,Son Heung-Min,91909
2022,N'Golo Kanté,114075
2022,Bernd Leno,92173
2022,Douglas Luiz,337883
2022,João Palhinha,322774
2022,Aaron Wan-Bissaka,331924
2022,Alisson Becker,114147
2022,Callum Wilson,134115
2022,Moisés Caicedo,410175
2022,Miguel Almirón,303924
2022,Benoît Badiashile,365406
2022,Wesley Fofana,373946
2022,Christian Nørgaard,101856
2022,Luke Shaw,118244
2022,Joe Willock,342563
2022,Lewis Hall,430294
2022,Emiliano Martínez,102248
2022,Gabriel Magalhães,334087
2022,Oleksandr Zinchenko,273257
2022,Jacob Ramsey,369813
2022,Roberto Firmino,96182
2022,Sèrge Aurier,83683
2022,Leandro Trossard,113994
2022,Lisandro Martínez,340105
2022,Kalidou Koulibaly,90880
2022,Morgan Gibbs-White,332867
2022,Jadon Sancho,346300
2022,Çaglar Söyüncü,317998
2022,Antony,364315
2022,Michael Keane,107941
2022,Alex Iwobi,136824
2022,Joachim Andersen,231135
2022,Thiago Alcântara,74939
2022,Wilfried Zaha,85059
2022,Philip Billing,145277
2022,John McGinn,318449
2022,Mathias Jensen,339674
2022,Jarrod Bowen,322596
2022,Kepa,113880
2022,Bernardo Silva,136741
2022,Tomás Soucek,143595
2022,Allan Saint-Maximin,135891
2022,Noni Madueke,389935
2022,Jordan Ayew,67491
2022,Enzo Fernández,369430
2022,John Stones,101374
2022,Youri Tielemans,136345
2022,Cristian Romero,323663
2022,Rúben Dias,313171
2022,Hamed Traorè,362551
2022,Darwin Núñez,400828
2022,Pervis Estupiñán,298694
2022,Dominic Solanke,136459
2022,Ibrahima Konaté,345957
2022,Ben White,322036
2022,Andy Robertson,115726
2022,Mohammed Salisu,362357
2022,William Saliba,361822
2022,Emerson Royal,328512
2022,Julio Enciso,417747
2022,Dan Burn,82277
2022,Dejan Kulusevski,355855
2022,Neto,76202
2022,Vicente Guaita,33866
2022,Danny Welbeck,39308
2022,Nathan Aké,122945
2022,Kai Havertz,326413
2022,Tyrone Mings,123167
2022,Sven Botman,379732
2022,Antonee Robinson,306581
2022,Ivan Perisic,70524
2022,Dango Ouattara,422183
2022,James Justin,301441
2022,Raheem Sterling,97692
2022,Diogo Jota,235755
2022,Jason Steele,33532
2022,Sam Johnstone,105603
2022,Tyler Adams,315275
2022,Andreas Pereira,243254
2022,Jack Harrison,317896
2022,Cheick Doucouré,374993
2022,Tosin Adarabioyo,136464
2022,Armel Bella-Kotchap,369970
2022,Álex Moreno,135374
2022,Shea Charles,428060
2022,Fabinho,115916
2022,Timothy Castagne,141169
2022,Danilo,399250
2022,Matt Doherty,94042
2022,Amadou Onana,400815
2022,Victor Lindelöf,100008
2022,Julián Álvarez,365409
2022,Nick Pope,105720
2022,Kiernan Dewsbury-Hall,391256
2022,Saïd Benrahma,137021
2022,Emiliano Buendía,260592
2022,Mason Mount,343346
2022,Christian Eriksen,69344
2022,Aymeric Laporte,122117
2022,Jordan Pickford,110189
2022,Joe Gomez,136451
2022,Kurt Zouma,106086
2022,Marc Guéhi,374631
2022,Rodrigo,83459
2022,Reiss Nelson,342564
2022,Tim Ream,85006
2022,Lukasz Fabianski,20973
2022,Nayef Aguerd,362434
2022,Curtis Jones,355354
2022,Evan Ferguson,423720
2022,Jefferson Lerma,133464
2022,David de Gea,79554
2022,Jan Bednarek,136742
2022,Pascal Struijk,355609
2022,Eric Dier,117973
2022,Jeffrey Schlupp,91822
2022,Harvey Barnes,331382
2022,Wout Faes,299693
2022,Idrissa Gueye,80464
2022,Marc Cucurella,363496
2022,Jorginho,106968
2022,Joel Ward,43105
2022,Wesley Fofana,373946
2022,Issa Diop,300359
2022,Raphaël Varane,93206
2022,Rico Henry,229562
2022,Marcel Sabitzer,92051
2022,Sean Longstaff,342811
2022,Tyrell Malacia,345303
2022,Vladimír Coufal,111372
2022,Harry Souttar,344380
2022,Maximilian Wöber,301024
2022,Vitaly Janelt,298689
2022,Ben Davies,103837
2022,Maximilian Kilman,368310
2022,Matheus Cunha,362758
2022,Aaron Ramsdale,316858
2022,Duje Caleta-Car,251134
2022,João Félix,362431
2022,Rasmus Kristensen,302812
2022,Dominic Calvert-Lewin,141469
2022,Kamaldeen Sulemana,422135
2022,Lewis Dunk,86441
2022,Toti Gomes,431283
2022,Manuel Akanji,297390
2022,Liam Cooper,44148
2022,Craig Dawson,73063
2022,Ben Chilwell,299272
2022,Anthony Gordon,349669
2022,Robin Olsen,41554
2022,Willy Boly,97587
2022,Demarai Gray,136945
2022,Aaron Cresswell,68049
2022,Leon Bailey,327682
2022,Jorginho,106968
2022,Matheus Nunes,394933
2022,Jakub Kiwior,424462
2022,Neco Williams,386969
2022,Lloyd Kelly,332419
2022,Joël Veltman,110290
