Name,Team,Age,Position,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating
John McGinn,Aston Villa,28,Midfielder,34,2698,1.9411764705882355,0.7058823529411765,1.2058823529411764,0.0,0.4411764705882353,1.0588235294117647,0.1176470588235294,6.81294117647059
Mathias Jensen,Brentford,27,Midfielder,37,2830,1.891891891891892,0.8648648648648649,0.8648648648648649,0.027027027027027,0.6216216216216216,1.7027027027027026,0.1351351351351351,6.808378378378379
Jarrod Bowen,West Ham,26,Forward,38,3237,1.0263157894736843,0.9473684210526316,0.6842105263157895,0.0526315789473684,0.4736842105263157,1.0789473684210529,0.2368421052631578,6.805263157894736
Kepa,Chelsea,28,Goalkeeper,29,2566,0.0689655172413793,0.0344827586206896,0.0,0.0,1.0689655172413792,0.0344827586206896,0.0,6.805172413793103
Bernardo Silva,Man City,29,Midfielder,34,2203,1.2941176470588236,0.4705882352941176,0.9117647058823528,0.0294117647058823,0.1764705882352941,0.8235294117647058,0.1764705882352941,6.803529411764707
Tomas Soucek,West Ham,28,Midfielder,36,2820,2.138888888888889,1.4722222222222223,1.3888888888888888,0.0277777777777777,1.8888888888888888,0.8333333333333334,0.4722222222222222,6.803055555555557
Allan Saint-Maximin,Newcastle,26,Forward,25,1119,0.4,0.2,0.24,0.0,0.0,0.36,0.0,6.8020000000000005
Noni Madueke,Chelsea,21,Forward,12,646,1.0,0.3333333333333333,0.3333333333333333,0.0,0.5833333333333334,0.5833333333333334,0.1666666666666666,6.800833333333332
Jordan Ayew,Crystal Palace,31,Forward,38,2721,1.736842105263158,0.3947368421052631,1.263157894736842,0.0526315789473684,0.7894736842105263,0.8421052631578947,0.1052631578947368,6.798947368421053
Enzo Fernandez,Chelsea,22,Midfielder,18,1551,2.5,0.8888888888888888,0.6111111111111112,0.0555555555555555,0.6111111111111112,1.9444444444444444,0.1111111111111111,6.7988888888888885
John Stones,Man City,29,Defender,23,1849,1.0,0.391304347826087,0.4347826086956521,0.2608695652173913,1.6521739130434785,0.1304347826086956,0.4347826086956521,6.796956521739131
Youri Tielemans,Leicester,26,Midfielder,31,2351,2.129032258064516,0.9032258064516128,1.064516129032258,0.032258064516129,0.7741935483870968,1.2258064516129032,0.2580645161290322,6.796451612903224
Cristian Romero,Tottenham,25,Defender,27,2365,2.5185185185185186,1.6296296296296295,1.5555555555555556,0.2592592592592592,3.592592592592593,0.6296296296296297,0.6666666666666666,6.795925925925925
Ruben Dias,Man City,26,Defender,26,1999,0.8076923076923077,0.6923076923076923,0.7307692307692307,0.5384615384615384,2.076923076923077,0.2692307692307692,0.5,6.793846153846155
Hamed Traore,Bournemouth,23,Midfielder,7,429,2.4285714285714284,0.2857142857142857,0.5714285714285714,0.0,0.1428571428571428,1.7142857142857142,0.0,6.791428571428571
Darwin Nunez,Liverpool,24,Forward,29,1701,0.3793103448275862,0.1034482758620689,0.8620689655172413,0.0344827586206896,0.4137931034482758,0.4482758620689655,0.0,6.791379310344829
Pervis Estupinan,Brighton,25,Defender,35,2683,1.7428571428571429,1.0571428571428572,1.2,0.1142857142857142,1.0,0.7142857142857143,0.2285714285714285,6.788285714285712
Dominic Solanke,Bournemouth,25,Forward,33,2873,0.4545454545454545,0.1818181818181818,1.2121212121212122,0.0909090909090909,1.303030303030303,0.5151515151515151,0.2121212121212121,6.786969696969698
Ibrahima Konate,Liverpool,24,Defender,18,1551,2.111111111111111,1.4444444444444444,1.6111111111111112,0.8333333333333334,3.111111111111111,0.6111111111111112,0.2777777777777778,6.786666666666667
Ben White,Arsenal,25,Defender,38,3068,1.5789473684210529,0.5789473684210527,0.7368421052631579,0.4210526315789473,1.973684210526316,0.7368421052631579,0.2894736842105263,6.782105263157895
Andy Robertson,Liverpool,29,Defender,34,2588,1.1176470588235294,0.5294117647058824,0.6470588235294118,0.4411764705882353,1.2647058823529411,0.5882352941176471,0.1470588235294117,6.7805882352941165
Mohammed Salisu,Southampton,24,Defender,22,1973,2.3181818181818183,1.4090909090909092,1.181818181818182,0.5,5.409090909090909,0.4545454545454545,1.1363636363636365,6.777727272727272
William Saliba,Arsenal,22,Defender,27,2416,1.2592592592592593,0.7037037037037037,0.7037037037037037,0.5185185185185185,3.037037037037037,0.1111111111111111,0.3703703703703703,6.773703703703704
Emerson Royal,Tottenham,24,Defender,26,1737,2.076923076923077,0.6923076923076923,0.8076923076923077,0.0769230769230769,2.5,0.5,0.1153846153846153,6.772307692307693
Julio Enciso,Brighton,19,Forward,20,802,0.65,0.2,0.65,0.0,0.05,0.25,0.0,6.771000000000001
Dan Burn,Newcastle,31,Defender,38,3117,1.5789473684210529,0.8421052631578947,0.9210526315789472,0.2368421052631578,2.710526315789474,0.868421052631579,0.4210526315789473,6.769473684210528
Dejan Kulusevski,Tottenham,23,Midfielder,30,2079,1.2666666666666666,0.4333333333333333,1.2,0.0,0.2333333333333333,0.9333333333333332,0.0,6.766666666666668
Neto,Bournemouth,34,Goalkeeper,27,2386,0.1111111111111111,0.0,0.0,0.0,0.925925925925926,0.0,0.0,6.760740740740743
Vicente Guaita,Crystal Palace,36,Goalkeeper,27,2430,0.0,0.0,0.037037037037037,0.0,0.9629629629629628,0.0,0.0,6.760740740740742
Danny Welbeck,Brighton,32,Forward,31,1859,0.4838709677419355,0.1612903225806451,0.8064516129032258,0.064516129032258,0.6451612903225806,0.2258064516129032,0.064516129032258,6.759032258064517
Nathan Ake,Man City,28,Defender,26,1876,1.0,0.7692307692307693,0.4615384615384615,0.5,1.807692307692308,0.1538461538461538,0.3846153846153846,6.749230769230769
Kai Havertz,Chelsea,24,Midfielder,35,2580,0.9714285714285714,0.2,1.7142857142857142,0.0285714285714285,1.1142857142857143,0.5714285714285714,0.0,6.747999999999999
Tyrone Mings,Aston Villa,30,Defender,35,3150,0.4285714285714285,1.542857142857143,0.5142857142857142,1.0285714285714285,4.514285714285714,0.3142857142857143,0.6,6.7468571428571416
Sven Botman,Newcastle,23,Defender,36,3129,1.0555555555555556,0.9444444444444444,0.4166666666666667,0.4722222222222222,3.333333333333333,0.1666666666666666,0.6666666666666666,6.7427777777777775
Antonee Robinson,Fulham,26,Defender,35,3089,1.7714285714285714,1.5142857142857142,0.9428571428571428,0.3428571428571428,2.1714285714285717,0.6,0.3714285714285714,6.742285714285715
Ivan Perisic,Tottenham,34,Midfielder,34,2112,1.2058823529411764,0.6470588235294118,0.8823529411764706,0.0294117647058823,1.2352941176470589,0.6176470588235294,0.2058823529411764,6.742058823529414
Dango Ouattara,Bournemouth,21,Forward,19,1246,1.4736842105263157,0.6842105263157895,0.3157894736842105,0.0526315789473684,1.5263157894736843,1.0,0.1578947368421052,6.740526315789474
James Justin,Leicester,25,Defender,14,1254,1.4285714285714286,1.0714285714285714,0.5714285714285714,0.5,2.571428571428572,0.3571428571428571,0.4285714285714285,6.739285714285714
Raheem Sterling,Chelsea,28,Forward,28,1905,0.6428571428571429,0.0714285714285714,0.75,0.0,0.1071428571428571,0.2142857142857142,0.0,6.73642857142857
Diogo Jota,Liverpool,26,Forward,22,1133,1.0454545454545454,0.1363636363636363,0.8636363636363636,0.0,0.4090909090909091,1.1363636363636365,0.0,6.735
Jason Steele,Brighton,33,Goalkeeper,15,1350,0.0,0.0,0.0666666666666666,0.0,0.6,0.0666666666666666,0.0,6.734666666666667
Sam Johnstone,Crystal Palace,30,Goalkeeper,9,810,0.0,0.0,0.1111111111111111,0.0,1.3333333333333333,0.0,0.0,6.733333333333333
Tyler Adams,Leeds,24,Midfielder,24,2157,3.7083333333333335,1.4583333333333333,1.5416666666666667,0.0416666666666666,1.0416666666666667,1.2083333333333333,0.3333333333333333,6.730833333333333
Andreas Pereira,Fulham,27,Midfielder,33,2718,0.5454545454545454,0.1818181818181818,1.2424242424242424,0.0,0.2424242424242424,0.7575757575757576,0.0909090909090909,6.72878787878788
Jack Harrison,Leeds,26,Midfielder,36,2729,1.1388888888888888,0.6111111111111112,1.0555555555555556,0.0,0.6111111111111112,1.1111111111111112,0.0555555555555555,6.724722222222221
Cheick Doucoure,Crystal Palace,23,Midfielder,34,2786,2.264705882352941,1.6470588235294117,1.1176470588235294,0.0,1.3823529411764706,0.6764705882352942,0.3823529411764705,6.722647058823529
Tosin Adarabioyo,Fulham,25,Defender,25,2084,1.2,1.04,0.68,1.0,5.52,0.28,0.6,6.715599999999999
Armel Bella-Kotchap,Southampton,21,Defender,24,1885,1.5416666666666667,1.8333333333333333,0.375,0.3333333333333333,4.5,0.2083333333333333,0.5,6.710833333333334
Alex Moreno,Aston Villa,30,Defender,19,1336,1.2105263157894737,0.3684210526315789,0.8947368421052632,0.3157894736842105,1.5789473684210529,1.2105263157894737,0.1578947368421052,6.7105263157894735
Shea Charles,Man City,19,Midfielder,1,27,4.0,1.0,0.0,0.0,2.0,0.0,0.0,6.71
Fabinho,Liverpool,29,Midfielder,36,2678,1.805555555555556,1.0277777777777777,1.4722222222222223,0.0555555555555555,1.0555555555555556,1.0555555555555556,0.3055555555555556,6.709999999999999
Timothy Castagne,Leicester,27,Defender,37,3257,2.3513513513513518,1.162162162162162,0.6756756756756757,0.1891891891891892,2.5405405405405403,1.162162162162162,0.3513513513513513,6.708108108108107
Danilo,Nottingham Forest,22,Midfielder,13,983,1.3846153846153846,0.6923076923076923,0.3076923076923077,0.1538461538461538,1.3846153846153846,1.4615384615384617,0.4615384615384615,6.707692307692307
Matt Doherty,Tottenham,31,Defender,12,667,1.25,0.6666666666666666,0.9166666666666666,0.0,1.0833333333333333,0.25,0.5,6.7058333333333335
Amadou Onana,Everton,22,Midfielder,33,2496,2.1818181818181817,1.121212121212121,1.3333333333333333,0.0,1.121212121212121,0.3636363636363636,0.1818181818181818,6.705454545454546
Victor Lindelof,Man Utd,29,Defender,20,1361,1.1,1.05,0.5,0.35,3.15,0.4,0.45,6.704000000000001
Julian Alvarez,Man City,23,Forward,31,1454,0.8387096774193549,0.064516129032258,0.6774193548387096,0.0,0.1612903225806451,0.6451612903225806,0.0,6.702258064516132
Nick Pope,Newcastle,31,Goalkeeper,37,3262,0.027027027027027,0.0,0.027027027027027,0.0,1.2432432432432432,0.054054054054054,0.0,6.70108108108108
Kiernan Dewsbury-Hall,Leicester,24,Midfielder,31,2316,1.7096774193548387,0.9032258064516128,1.1935483870967742,0.0,0.6774193548387096,0.9032258064516128,0.4193548387096774,6.699677419354839
Said Benrahma,West Ham,28,Forward,35,2073,0.7142857142857143,0.2571428571428571,0.4571428571428571,0.0,0.3142857142857143,0.4571428571428571,0.0285714285714285,6.69942857142857
Emiliano Buendia,Aston Villa,26,Midfielder,38,2423,1.368421052631579,0.5263157894736842,1.131578947368421,0.0263157894736842,0.3421052631578947,1.394736842105263,0.0526315789473684,6.698947368421053
