Name,Team,Age,Position,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating
Hannibal Mejbri,Man Utd,20,Midfielder,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17
Nathan Broadhead,Everton,25,Forward,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17
Jake Livermore,WBA,33,Midfielder,18,1249,1.8333333333333333,0.8888888888888888,1.6666666666666667,0.0,1.3333333333333333,0.9444444444444444,0.3333333333333333,6.167222222222223
Charlie Austin,WBA,34,Forward,5,134,0.8,0.6,0.0,0.0,0.8,0.4,0.0,6.164
Karlan Grant,WBA,25,Forward,21,1133,0.238095238095238,0.238095238095238,0.4285714285714285,0.0,0.7142857142857143,0.0952380952380952,0.0,6.154285714285713
Eric Garcia,Man City,22,Defender,6,382,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,1.6666666666666667,0.3333333333333333,0.1666666666666666,6.153333333333333
Yan Valery,Southampton,24,Defender,3,101,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,0.0,6.146666666666666
Islam Slimani,Leicester,35,Forward,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14
Kyle Edwards,WBA,25,Forward,5,114,0.6,0.2,0.2,0.0,0.0,0.0,0.0,6.14
Denis Odoi,Fulham,35,Defender,3,270,1.0,1.6666666666666667,2.333333333333333,1.0,1.6666666666666667,1.0,0.3333333333333333,6.133333333333333
Hal Robson-Kanu,WBA,34,Forward,19,549,0.1052631578947368,0.1052631578947368,0.7894736842105263,0.0,0.3684210526315789,0.0526315789473684,0.0,6.13
Jose Izquierdo,Brighton,31,Forward,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13
Andi Zeqiri,Brighton,24,Forward,9,165,0.3333333333333333,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.0,6.127777777777778
Neeskens Kebano,Fulham,31,Midfielder,5,117,0.0,0.0,0.6,0.0,0.0,0.2,0.0,6.12
Mathew Ryan,Brighton,31,Goalkeeper,11,990,0.0909090909090909,0.0,0.0909090909090909,0.0,1.0909090909090908,0.0,0.0,6.119999999999999
Romaine Sawyers,WBA,31,Midfielder,19,1490,1.5789473684210529,0.9473684210526316,0.9473684210526316,0.0526315789473684,0.5263157894736842,1.5263157894736843,0.2105263157894736,6.118947368421052
Shane Long,Southampton,36,Forward,11,201,0.1818181818181818,0.2727272727272727,0.6363636363636364,0.0,0.0909090909090909,0.0909090909090909,0.0,6.112727272727272
Joshua King,Everton,31,Forward,11,138,0.3636363636363636,0.0909090909090909,0.3636363636363636,0.0,0.0909090909090909,0.0,0.0,6.11090909090909
Josh Onomah,Fulham,26,Midfielder,11,372,1.0,0.1818181818181818,1.0909090909090908,0.0,0.0909090909090909,0.4545454545454545,0.1818181818181818,6.080909090909091
Marek Rodak,Fulham,26,Goalkeeper,2,180,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.08
Martin Kelly,Crystal Palace,33,Defender,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08
Wes Morgan,Leicester,39,Defender,3,16,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,6.07
Zack Steffen,Man City,28,Goalkeeper,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.07
Michael Hector,Fulham,31,Defender,4,264,0.75,0.0,1.25,0.25,1.5,1.25,0.5,6.0675
Felipe Anderson,West Ham,30,Midfielder,2,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.065
Mamadou Sakho,Crystal Palace,33,Defender,4,275,0.75,0.75,0.5,0.0,2.75,0.0,0.5,6.055
Caleb Watts,Southampton,21,Midfielder,3,36,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,6.053333333333334
Jonjoe Kenny,Everton,26,Defender,4,79,0.5,0.25,0.0,0.0,0.5,0.0,0.0,6.04
Phil Jagielka,Sheff Utd,41,Defender,10,527,0.5,1.0,0.8,0.5,2.6,0.5,0.5,6.037
Daniel Nlundulu,Southampton,24,Forward,13,102,0.0,0.0,0.4615384615384615,0.0,0.1538461538461538,0.0769230769230769,0.0,6.032307692307692
Leif Davis,Leeds,23,Defender,2,31,0.0,0.5,0.5,0.0,0.0,1.5,0.0,6.02
Oskar Buur,Wolves,25,Defender,1,22,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.02
Iliman Ndiaye,Sheff Utd,23,Forward,1,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
Thakgalo Leshabela,Leicester,23,Midfielder,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
Shola Shoretire,Man Utd,19,Forward,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.005
Robert Snodgrass,West Ham,35,Midfielder,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.003333333333333
Dane Scarlett,Tottenham,19,Forward,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Elliot Anderson,Newcastle,20,Midfielder,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Femi Seriki,Sheff Utd,21,Defender,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Jaden Philogene,Aston Villa,21,Midfielder,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Jayson Molumby,Brighton,24,Midfielder,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Jean-Philippe Gbamin,Everton,27,Midfielder,1,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
William Fish,Man Utd,20,Defender,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Moise Kean,Everton,23,Forward,2,13,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.995
Lewis Richardson,Burnley,20,Forward,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98
Reda Khadra,Brighton,22,Midfielder,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98
Michael Obafemi,Southampton,23,Forward,4,57,0.25,0.0,0.25,0.0,0.0,0.25,0.0,5.9775
Wesley,Aston Villa,26,Forward,3,15,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,5.963333333333334
Patrick Cutrone,Wolves,25,Forward,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.960000000000001
Kostas Tsimikas,Liverpool,27,Defender,2,6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.96
Aboubakar Kamara,Fulham,28,Forward,11,310,0.1818181818181818,0.0909090909090909,0.8181818181818182,0.0,0.0,0.4545454545454545,0.0,5.953636363636363
Josh Benson,Burnley,23,Midfielder,6,261,0.8333333333333334,0.5,0.6666666666666666,0.0,0.3333333333333333,0.8333333333333334,0.0,5.94
Liam Delap,Man City,20,Forward,1,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.94
Joel Mumbongo,Burnley,24,Forward,4,37,0.0,0.0,0.25,0.0,0.0,0.0,0.0,5.94
Lys Mousset,Sheff Utd,27,Forward,11,290,0.0909090909090909,0.0,0.6363636363636364,0.0,0.0909090909090909,0.1818181818181818,0.0,5.9363636363636365
Cenk Tosun,Everton,32,Forward,5,44,0.0,0.0,0.2,0.0,0.0,0.2,0.0,5.928
Adrian,Liverpool,36,Goalkeeper,3,270,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.896666666666666
Tyrese Francois,Fulham,23,Midfielder,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89
Theo Walcott,Everton,34,Forward,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87
Neil Taylor,Aston Villa,34,Defender,1,16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.85
Jake Vokins,Southampton,23,Defender,1,66,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.83
Will Norris,Burnley,30,Goalkeeper,2,180,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.775
Bailey Peacock-Farrell,Burnley,26,Goalkeeper,4,360,0.0,0.0,0.0,0.0,0.25,0.0,0.0,5.7700000000000005
Allan Tchaptchet,Southampton,21,Defender,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74
Odion Ighalo,Man Utd,34,Forward,1,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.74
Alexandre Jankewitz,Southampton,21,Midfielder,2,3,1.0,0.0,0.5,0.0,0.0,0.0,0.0,5.675
Willy Caballero,Chelsea,41,Goalkeeper,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41
Kayne Ramsay,Southampton,22,Defender,1,90,5.0,0.0,1.0,1.0,3.0,0.0,0.0,5.06
