No,Player,Team,Apps,Min,G,NPG,A,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90
481,Jordon Ibe,Liverpool,27,1161,1,1,2,1.43,1.43,1.64,5.98,3.41,0.11,0.11,0.13,0.24,0.24,0.46,0.26
485,Mamadou Sakho,Liverpool,22,1856,1,1,0,0.83,0.83,0.07,3.45,3.42,0.04,0.04,0.0,0.04,0.04,0.17,0.17
492,Hector Bellerin,Arsenal,36,3240,1,1,5,0.71,0.71,4.75,17.71,14.37,0.02,0.02,0.13,0.15,0.15,0.49,0.4
493,Gabriel,Arsenal,21,1761,1,1,0,0.95,0.95,0.04,6.48,6.48,0.05,0.05,0.0,0.05,0.05,0.33,0.33
517,Joe Ledley,Crystal Palace,19,979,1,1,0,0.31,0.31,0.16,1.43,1.13,0.03,0.03,0.01,0.04,0.04,0.13,0.1
521,Emmanuel Adebayor,Crystal Palace,12,619,1,1,1,1.82,1.82,0.15,2.03,0.35,0.27,0.27,0.02,0.29,0.29,0.3,0.05
526,Lee Chung-yong,Crystal Palace,13,375,1,1,0,0.16,0.16,0.46,0.78,0.64,0.04,0.04,0.11,0.15,0.15,0.19,0.15
529,Winston Reid,West Ham,24,2139,1,1,1,1.4,1.4,0.35,2.72,2.63,0.06,0.06,0.01,0.07,0.07,0.11,0.11
541,Victor Moses,West Ham,21,982,1,1,2,1.91,1.91,1.51,4.52,1.39,0.18,0.18,0.14,0.31,0.31,0.41,0.13
545,Kieran Gibbs,Arsenal,15,367,1,1,0,0.56,0.56,0.04,1.08,0.49,0.14,0.14,0.01,0.15,0.15,0.27,0.12
548,Daley Blind,Manchester United,35,3123,1,1,1,0.15,0.15,1.88,7.34,6.82,0.0,0.0,0.05,0.06,0.06,0.21,0.2
551,Morgan Schneiderlin,Manchester United,29,2204,1,1,0,0.83,0.83,0.41,5.96,5.56,0.03,0.03,0.02,0.05,0.05,0.24,0.23
557,Matteo Darmian,Manchester United,28,1937,1,1,0,0.18,0.18,1.88,4.97,3.75,0.01,0.01,0.09,0.1,0.1,0.23,0.17
579,Nathan Ake,Watford,24,1868,1,1,0,1.61,1.61,0.7,2.83,2.38,0.08,0.08,0.03,0.11,0.11,0.14,0.11
581,Craig Cathcart,Watford,35,3034,1,1,0,0.69,0.69,0.11,3.83,3.71,0.02,0.02,0.0,0.02,0.02,0.11,0.11
585,Seamus Coleman,Everton,28,2392,1,1,3,2.32,2.32,1.44,8.98,7.0,0.09,0.09,0.05,0.14,0.14,0.34,0.26
603,Nathaniel Clyne,Liverpool,33,2970,1,1,0,1.82,1.82,1.84,10.57,8.97,0.06,0.06,0.06,0.11,0.11,0.32,0.27
604,Emre Can,Liverpool,30,2501,1,1,0,1.21,1.21,3.2,11.94,10.15,0.04,0.04,0.12,0.16,0.16,0.43,0.37
607,Martin Skrtel,Liverpool,22,1882,1,1,0,0.64,0.64,0.81,5.07,5.07,0.03,0.03,0.04,0.07,0.07,0.24,0.24
608,Alberto Moreno,Liverpool,32,2546,1,1,4,1.65,1.65,4.23,11.85,7.73,0.06,0.06,0.15,0.21,0.21,0.42,0.27
611,Nicolas Otamendi,Manchester City,30,2673,1,1,0,0.99,0.99,0.63,6.77,6.6,0.03,0.03,0.02,0.05,0.05,0.23,0.22
630,Marouane Fellaini,Manchester United,18,1069,1,1,0,4.18,4.18,0.64,5.46,2.7,0.35,0.35,0.05,0.41,0.41,0.46,0.23
631,Ashley Young,Manchester United,18,1053,1,1,2,0.89,0.89,1.46,4.83,3.08,0.08,0.08,0.12,0.2,0.2,0.41,0.26
638,Kyle Walker,Tottenham,33,2947,1,1,3,0.88,0.88,4.27,12.14,9.31,0.03,0.03,0.13,0.16,0.16,0.37,0.28
641,Danny Rose,Tottenham,24,2139,1,1,3,1.22,1.22,3.3,10.38,7.08,0.05,0.05,0.14,0.19,0.19,0.44,0.3
649,Ryan Mason,Tottenham,22,797,1,1,0,3.09,3.09,0.7,4.98,1.96,0.35,0.35,0.08,0.43,0.43,0.56,0.22
652,Kieran Trippier,Tottenham,6,456,1,1,1,0.42,0.42,0.48,2.53,1.74,0.08,0.08,0.09,0.18,0.18,0.5,0.34
653,Tom Carroll,Tottenham,19,489,1,1,0,0.23,0.23,0.25,2.81,2.48,0.04,0.04,0.05,0.09,0.09,0.52,0.46
664,Joleon Lescott,Aston Villa,32,2812,1,1,0,1.87,1.87,0.17,4.44,4.29,0.06,0.06,0.01,0.07,0.07,0.14,0.14
665,Micah Richards,Aston Villa,24,2049,1,1,1,1.01,1.01,0.42,2.94,2.63,0.04,0.04,0.02,0.06,0.06,0.13,0.12
674,Leandro Bacuna,Aston Villa,31,2421,1,1,0,1.91,1.91,1.2,6.02,4.07,0.07,0.07,0.04,0.12,0.12,0.22,0.15
675,Jack Grealish,Aston Villa,16,831,1,1,0,0.6,0.6,0.64,2.65,1.99,0.06,0.06,0.07,0.13,0.13,0.29,0.22
688,Ruben Loftus-Cheek,Chelsea,13,399,1,1,0,0.95,0.95,0.14,2.6,1.75,0.22,0.22,0.03,0.25,0.25,0.59,0.4
689,Kenedy,Chelsea,14,544,1,1,0,0.32,0.32,0.5,2.96,2.29,0.05,0.05,0.08,0.14,0.14,0.49,0.38
690,Loic Remy,Chelsea,13,269,1,1,0,2.08,2.08,0.16,2.4,0.16,0.7,0.7,0.05,0.75,0.75,0.8,0.05
691,Alexandre Pato,Chelsea,2,134,1,0,0,1.72,0.96,0.0,1.64,0.68,1.16,0.64,0.0,1.16,0.64,1.1,0.46
696,Falcao,Chelsea,10,208,1,1,0,0.77,0.77,0.09,0.88,0.19,0.33,0.33,0.04,0.37,0.37,0.38,0.08
708,Federico Fernandez,Swansea,32,2880,1,1,1,1.67,1.67,0.39,5.87,5.69,0.05,0.05,0.01,0.06,0.06,0.18,0.18
712,Jack Cork,Swansea,35,2543,1,1,2,0.92,0.92,1.96,7.81,6.23,0.03,0.03,0.07,0.1,0.1,0.28,0.22
720,Modou Barrow,Swansea,22,762,1,1,2,0.46,0.46,1.18,2.62,1.53,0.05,0.05,0.14,0.19,0.19,0.31,0.18
731,Dame N'Doye,Sunderland,11,562,1,1,0,0.54,0.54,0.26,1.21,0.76,0.09,0.09,0.04,0.13,0.13,0.19,0.12
732,Yann M'Vila,Sunderland,37,3194,1,1,4,0.87,0.87,4.28,8.42,6.55,0.02,0.02,0.12,0.14,0.14,0.24,0.18
733,Jack Rodwell,Sunderland,22,1137,1,1,0,2.49,2.49,0.85,4.39,1.39,0.2,0.2,0.07,0.26,0.26,0.35,0.11
742,Billy Jones,Sunderland,24,2039,1,1,1,2.41,2.41,1.1,2.43,1.04,0.11,0.11,0.05,0.16,0.16,0.11,0.05
751,N'Golo Kante,Leicester,37,3011,1,1,4,0.56,0.56,2.73,11.13,8.64,0.02,0.02,0.08,0.1,0.1,0.33,0.26
757,Jeffrey Schlupp,Leicester,24,1383,1,1,2,1.99,1.99,2.21,5.98,2.51,0.13,0.13,0.14,0.27,0.27,0.39,0.16
767,Jack Colback,Newcastle United,29,2409,1,1,1,0.88,0.88,1.21,6.74,5.06,0.03,0.03,0.05,0.08,0.08,0.25,0.19
768,Vurnon Anita,Newcastle United,28,2112,1,1,3,0.23,0.23,0.61,4.64,4.25,0.01,0.01,0.03,0.04,0.04,0.2,0.18
769,Jonjo Shelvey,Newcastle United,31,2270,1,0,5,2.54,1.78,4.39,10.94,7.26,0.1,0.07,0.17,0.27,0.24,0.43,0.29
772,Moussa Sissoko,Newcastle United,37,3234,1,1,7,3.31,3.31,5.96,13.73,6.39,0.09,0.09,0.17,0.26,0.26,0.38,0.18
783,Nathan Dyer,Leicester,13,209,1,1,1,0.26,0.26,0.57,1.34,0.62,0.11,0.11,0.25,0.36,0.36,0.58,0.27
798,Martin Olsson,Norwich,24,1767,1,1,2,0.16,0.16,0.9,3.35,2.44,0.01,0.01,0.05,0.05,0.05,0.17,0.12
800,Matthew Jarvis,Norwich,22,1100,1,1,1,1.02,1.02,1.54,3.56,1.25,0.08,0.08,0.13,0.21,0.21,0.29,0.1
805,Jonas Olsson,West Bromwich Albion,28,2019,1,1,1,0.99,0.99,1.05,1.98,1.95,0.04,0.04,0.05,0.09,0.09,0.09,0.09
806,Gareth McAuley,West Bromwich Albion,34,3060,1,1,0,0.52,0.52,0.69,3.21,3.11,0.02,0.02,0.02,0.04,0.04,0.09,0.09
807,Jonny Evans,West Bromwich Albion,30,2600,1,1,1,1.24,1.24,0.78,2.82,2.22,0.04,0.04,0.03,0.07,0.07,0.1,0.08
809,Darren Fletcher,West Bromwich Albion,38,3377,1,1,3,2.5,2.5,2.58,7.24,3.9,0.07,0.07,0.07,0.14,0.14,0.19,0.1
816,Rickie Lambert,West Bromwich Albion,19,604,1,0,1,1.44,0.68,0.92,1.39,0.21,0.21,0.1,0.14,0.35,0.24,0.21,0.03
821,Sebastien Bassong,Norwich,32,2788,1,1,0,1.37,1.37,0.07,3.02,2.71,0.04,0.04,0.0,0.05,0.05,0.1,0.09
832,Cuco Martina,Southampton,15,1076,1,1,1,0.11,0.11,1.35,4.38,3.58,0.01,0.01,0.11,0.12,0.12,0.37,0.3
835,Ryan Bertrand,Southampton,32,2880,1,0,3,1.47,0.7,3.44,8.2,6.44,0.05,0.02,0.11,0.15,0.13,0.26,0.2
836,Victor Wanyama,Southampton,30,2507,1,1,1,1.51,1.51,1.09,7.42,6.32,0.05,0.05,0.04,0.09,0.09,0.27,0.23
842,Oriol Romeu,Southampton,29,1598,1,1,0,1.76,1.76,1.01,6.84,5.28,0.1,0.1,0.06,0.16,0.16,0.39,0.3
845,Maya Yoshida,Southampton,20,1000,1,1,0,1.05,1.05,0.0,1.96,1.37,0.09,0.09,0.0,0.09,0.09,0.18,0.12
848,Charlie Austin,Southampton,7,203,1,1,0,1.19,1.19,0.03,0.92,0.09,0.53,0.53,0.01,0.54,0.54,0.41,0.04
853,Paul Dummett,Newcastle United,23,1907,1,1,0,0.27,0.27,0.16,2.42,2.13,0.01,0.01,0.01,0.02,0.02,0.11,0.1
873,Charlie Adam,Stoke,22,1050,1,1,1,0.87,0.87,0.83,3.07,2.39,0.07,0.07,0.07,0.15,0.15,0.26,0.21
875,Ciaran Clark,Aston Villa,18,1442,1,1,0,0.89,0.89,0.7,0.77,0.6,0.06,0.06,0.04,0.1,0.1,0.05,0.04
881,Harry Arter,Bournemouth,21,1692,1,1,0,0.99,0.99,1.03,7.36,5.81,0.05,0.05,0.05,0.11,0.11,0.39,0.31
890,Gabriel Agbonlahor,Aston Villa,15,1051,1,1,2,1.24,1.24,1.48,2.83,0.26,0.11,0.11,0.13,0.23,0.23,0.24,0.02
907,Bastian Schweinsteiger,Manchester United,18,1199,1,1,0,1.46,1.46,0.25,4.84,4.47,0.11,0.11,0.02,0.13,0.13,0.36,0.34
915,Rolando Aarons,Newcastle United,10,365,1,1,1,0.4,0.4,0.6,1.96,0.99,0.1,0.1,0.15,0.25,0.25,0.48,0.24
917,John Terry,Chelsea,24,1999,1,1,0,1.48,1.48,0.1,4.6,3.99,0.07,0.07,0.0,0.07,0.07,0.21,0.18
926,Steven Whittaker,Norwich,8,660,1,1,0,0.46,0.46,0.04,1.41,1.14,0.06,0.06,0.0,0.07,0.07,0.19,0.16
935,Kurt Zouma,Chelsea,23,1912,1,1,1,1.84,1.84,0.55,3.94,3.86,0.09,0.09,0.03,0.11,0.11,0.19,0.18
940,Nikica Jelavic,West Ham,13,318,1,1,2,1.49,1.49,1.01,2.75,0.43,0.42,0.42,0.28,0.71,0.71,0.78,0.12
941,Fabricio Coloccini,Newcastle United,26,2294,1,1,0,0.91,0.91,0.31,3.41,3.21,0.04,0.04,0.01,0.05,0.05,0.13,0.13
955,Ritchie de Laet,Leicester,12,655,1,1,0,0.15,0.15,0.33,1.14,0.76,0.02,0.02,0.05,0.07,0.07,0.16,0.1
966,Alex Oxlade-Chamberlain,Arsenal,22,911,1,1,0,1.5,1.5,1.9,6.14,3.6,0.15,0.15,0.19,0.34,0.34,0.61,0.36
1016,Miguel Layun,Watford,3,134,1,1,0,0.19,0.19,0.18,0.42,0.17,0.13,0.13,0.12,0.25,0.25,0.28,0.11
1029,Modibo Maiga,West Ham,3,18,1,1,0,0.24,0.24,0.0,0.24,0.0,1.19,1.19,0.0,1.19,1.19,1.19,0.0
191,Chicharito,Manchester United,1,22,0,0,0,0.39,0.39,0.04,0.43,0.0,1.58,1.58,0.17,1.76,1.76,1.76,0.0
232,Jan Kirchhoff,Sunderland,15,1096,0,0,0,0.58,0.58,0.47,3.11,2.68,0.05,0.05,0.04,0.09,0.09,0.26,0.22
455,Artur Boruc,Bournemouth,32,2880,0,0,0,0.0,0.0,0.09,2.95,2.95,0.0,0.0,0.0,0.0,0.0,0.09,0.09
456,Simon Francis,Bournemouth,38,3388,0,0,4,0.21,0.21,2.39,6.95,6.1,0.01,0.01,0.06,0.07,0.07,0.18,0.16
460,Andrew Surman,Bournemouth,38,3420,0,0,3,0.57,0.57,1.4,8.66,7.8,0.02,0.02,0.04,0.05,0.05,0.23,0.21
469,Adam Federici,Bournemouth,6,499,0,0,0,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.04,0.04
471,Shaun MacDonald,Bournemouth,3,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,Eunan O'Kane,Bournemouth,16,739,0,0,1,0.52,0.52,0.33,1.73,1.09,0.06,0.06,0.04,0.1,0.1,0.21,0.13
473,Danny Ward,Liverpool,2,180,0,0,0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.02
474,Connor Randall,Liverpool,3,165,0,0,0,0.12,0.12,0.06,1.14,1.02,0.07,0.07,0.03,0.1,0.1,0.62,0.55
475,Lucas Leiva,Liverpool,27,1948,0,0,1,0.64,0.64,1.54,7.42,6.15,0.03,0.03,0.07,0.1,0.1,0.34,0.28
477,Brad Smith,Liverpool,4,281,0,0,0,0.05,0.05,0.08,0.42,0.42,0.02,0.02,0.02,0.04,0.04,0.14,0.14
478,Sheyi Ojo,Liverpool,8,395,0,0,3,0.27,0.27,1.57,1.9,1.26,0.06,0.06,0.36,0.42,0.42,0.43,0.29
479,Kevin Stewart,Liverpool,7,562,0,0,0,0.13,0.13,0.1,2.21,2.09,0.02,0.02,0.02,0.04,0.04,0.35,0.34
487,Simon Mignolet,Liverpool,34,3060,0,0,0,0.0,0.0,0.01,5.28,5.28,0.0,0.0,0.0,0.0,0.0,0.16,0.16
490,Jon Flanagan,Liverpool,5,422,0,0,1,0.0,0.0,0.14,1.51,1.37,0.0,0.0,0.03,0.03,0.03,0.32,0.29
491,Petr Cech,Arsenal,34,3060,0,0,0,0.0,0.0,0.05,4.27,4.23,0.0,0.0,0.0,0.0,0.0,0.13,0.12
495,Nacho Monreal,Arsenal,37,3247,0,0,3,0.91,0.91,2.91,17.69,15.25,0.03,0.03,0.08,0.11,0.11,0.49,0.42
496,Mohamed Elneny,Arsenal,11,799,0,0,1,1.33,1.33,0.3,6.72,5.92,0.15,0.15,0.03,0.18,0.18,0.76,0.67
497,Francis Coquelin,Arsenal,26,1652,0,0,0,0.16,0.16,0.35,10.67,10.34,0.01,0.01,0.02,0.03,0.03,0.58,0.56
505,David Ospina,Arsenal,4,360,0,0,0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.01
507,Per Mertesacker,Arsenal,24,2050,0,0,0,1.35,1.35,0.34,6.38,6.38,0.06,0.06,0.02,0.07,0.07,0.28,0.28
508,Calum Chambers,Arsenal,12,299,0,0,0,0.14,0.14,0.2,1.22,0.99,0.04,0.04,0.06,0.1,0.1,0.37,0.3
509,Wayne Hennessey,Crystal Palace,29,2610,0,0,0,0.0,0.0,0.0,0.63,0.63,0.0,0.0,0.0,0.0,0.0,0.02,0.02
513,Pape Souare,Crystal Palace,34,3017,0,0,1,0.32,0.32,2.52,8.01,6.12,0.01,0.01,0.08,0.08,0.08,0.24,0.18
515,Mile Jedinak,Crystal Palace,27,1511,0,0,0,0.93,0.93,0.89,4.38,3.8,0.06,0.06,0.05,0.11,0.11,0.26,0.23
523,Julian Speroni,Crystal Palace,2,180,0,0,0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.05
524,Adrian Mariappa,Crystal Palace,3,256,0,0,0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.02,0.02
525,Martin Kelly,Crystal Palace,13,1039,0,0,0,0.01,0.01,0.13,0.59,0.55,0.0,0.0,0.01,0.01,0.01,0.05,0.05
527,Adrian,West Ham,32,2880,0,0,0,0.0,0.0,0.0,2.94,2.94,0.0,0.0,0.0,0.0,0.0,0.09,0.09
528,Angelo Ogbonna,West Ham,28,2326,0,0,0,0.3,0.3,0.1,2.47,2.33,0.01,0.01,0.0,0.02,0.02,0.1,0.09
530,James Tomkins,West Ham,25,1979,0,0,0,0.39,0.39,1.61,4.47,2.76,0.02,0.02,0.07,0.09,0.09,0.2,0.13
538,Emmanuel Emenike,West Ham,13,499,0,0,0,1.46,1.46,0.34,1.91,0.35,0.26,0.26,0.06,0.32,0.32,0.34,0.06
540,Darren Randolph,West Ham,6,540,0,0,0,0.08,0.08,0.0,0.49,0.49,0.01,0.01,0.0,0.01,0.01,0.08,0.08
542,Pedro Obiang,West Ham,24,1069,0,0,1,0.24,0.24,0.79,1.81,1.59,0.02,0.02,0.07,0.09,0.09,0.15,0.13
543,Reece Oxford,West Ham,7,206,0,0,0,0.1,0.1,0.0,0.02,0.02,0.05,0.05,0.0,0.05,0.05,0.01,0.01
546,David de Gea,Manchester United,34,3060,0,0,0,0.0,0.0,0.0,2.86,2.86,0.0,0.0,0.0,0.0,0.0,0.08,0.08
547,Guillermo Varela,Manchester United,4,312,0,0,0,0.01,0.01,0.02,1.45,1.45,0.0,0.0,0.01,0.01,0.01,0.42,0.42
549,Timothy Fosu-Mensah,Manchester United,8,247,0,0,1,0.04,0.04,0.59,0.61,0.56,0.02,0.02,0.21,0.23,0.23,0.22,0.2
550,Marcos Rojo,Manchester United,16,1264,0,0,1,0.3,0.3,0.8,1.82,1.19,0.02,0.02,0.06,0.08,0.08,0.13,0.08
559,Paddy McNair,Manchester United,8,308,0,0,0,0.15,0.15,0.14,0.51,0.36,0.04,0.04,0.04,0.08,0.08,0.15,0.11
560,Sergio Romero,Manchester United,4,360,0,0,0,0.0,0.0,0.0,0.64,0.64,0.0,0.0,0.0,0.0,0.0,0.16,0.16
562,James Weir,Manchester United,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,Heurelho Gomes,Watford,38,3398,0,0,0,0.0,0.0,0.0,1.29,1.29,0.0,0.0,0.0,0.0,0.0,0.03,0.03
565,Nyom,Watford,32,2483,0,0,1,0.32,0.32,0.58,3.1,2.76,0.01,0.01,0.02,0.03,0.03,0.11,0.1
567,Miguel Britos,Watford,24,2079,0,0,0,0.38,0.38,0.0,1.1,1.1,0.02,0.02,0.0,0.02,0.02,0.05,0.05
568,Jose Holebas,Watford,11,948,0,0,0,0.53,0.53,0.09,0.89,0.68,0.05,0.05,0.01,0.06,0.06,0.08,0.06
570,Valon Behrami,Watford,21,1284,0,0,1,0.01,0.01,0.52,2.33,1.82,0.0,0.0,0.04,0.04,0.04,0.16,0.13
572,Etienne Capoue,Watford,33,2834,0,0,1,3.07,3.07,1.45,8.91,5.59,0.1,0.1,0.05,0.14,0.14,0.28,0.18
575,Nordin Amrabat,Watford,12,494,0,0,0,0.74,0.74,0.58,2.06,0.92,0.14,0.14,0.11,0.24,0.24,0.38,0.17
576,Mario Suarez,Watford,15,736,0,0,0,0.22,0.22,0.33,1.94,1.46,0.03,0.03,0.04,0.07,0.07,0.24,0.18
577,Ikechi Anya,Watford,28,1675,0,0,1,0.68,0.68,1.28,6.08,4.35,0.04,0.04,0.07,0.11,0.11,0.33,0.23
578,Juan Carlos Paredes,Watford,17,758,0,0,0,0.12,0.12,0.53,1.75,1.4,0.01,0.01,0.06,0.08,0.08,0.21,0.17
580,Costel Pantilimon,Sunderland,17,1530,0,0,0,0.0,0.0,0.02,1.56,1.54,0.0,0.0,0.0,0.0,0.0,0.09,0.09
582,Jurado,Watford,27,2057,0,0,0,1.37,1.37,3.56,7.71,4.99,0.06,0.06,0.16,0.22,0.22,0.34,0.22
583,Adlene Guedioura,Watford,18,407,0,0,2,0.33,0.33,0.71,1.93,1.59,0.07,0.07,0.16,0.23,0.23,0.43,0.35
584,Joel Robles,Everton,13,1170,0,0,0,0.0,0.0,0.0,1.24,1.24,0.0,0.0,0.0,0.0,0.0,0.1,0.1
586,John Stones,Everton,33,2781,0,0,0,0.42,0.42,2.04,7.33,6.96,0.01,0.01,0.07,0.08,0.08,0.24,0.23
587,Phil Jagielka,Everton,21,1854,0,0,0,0.81,0.81,0.14,4.06,3.96,0.04,0.04,0.01,0.05,0.05,0.2,0.19
590,Gareth Barry,Everton,33,2840,0,0,1,1.22,1.22,2.9,14.02,11.22,0.04,0.04,0.09,0.13,0.13,0.44,0.36
598,Bryan Oviedo,Everton,14,1001,0,0,1,0.47,0.47,1.53,4.93,3.13,0.04,0.04,0.14,0.18,0.18,0.44,0.28
599,Oumar Niasse,Everton,5,139,0,0,0,0.13,0.13,0.46,0.34,0.15,0.09,0.09,0.3,0.38,0.38,0.22,0.1
600,Tim Howard,Everton,25,2250,0,0,0,0.0,0.0,0.07,2.61,2.61,0.0,0.0,0.0,0.0,0.0,0.1,0.1
602,Dejan Lovren,Liverpool,24,1901,0,0,0,1.13,1.13,0.28,3.09,2.95,0.05,0.05,0.01,0.07,0.07,0.15,0.14
609,Joe Hart,Manchester City,35,3112,0,0,0,0.0,0.0,0.68,5.09,4.41,0.0,0.0,0.02,0.02,0.02,0.15,0.13
610,Pablo Zabaleta,Manchester City,13,1061,0,0,1,0.18,0.18,0.63,5.07,4.85,0.02,0.02,0.05,0.07,0.07,0.43,0.41
613,Gael Clichy,Manchester City,14,1090,0,0,1,0.04,0.04,1.03,4.2,3.67,0.0,0.0,0.09,0.09,0.09,0.35,0.3
616,Jesus Navas,Manchester City,34,2283,0,0,7,2.95,2.95,5.39,14.6,8.66,0.12,0.12,0.21,0.33,0.33,0.58,0.34
623,Martin Demichelis,Manchester City,20,999,0,0,0,0.3,0.3,0.38,3.05,2.66,0.03,0.03,0.03,0.06,0.06,0.27,0.24
624,Willy Caballero,Manchester City,4,308,0,0,0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.1
625,Bacary Sagna,Manchester City,28,2449,0,0,3,0.16,0.16,2.81,9.47,8.55,0.01,0.01,0.1,0.11,0.11,0.35,0.31
626,Eliaquim Mangala,Manchester City,23,2017,0,0,0,1.6,1.6,0.0,5.08,5.08,0.07,0.07,0.0,0.07,0.07,0.23,0.23
627,Antonio Valencia,Manchester United,14,847,0,0,3,0.19,0.19,0.56,3.75,3.12,0.02,0.02,0.06,0.08,0.08,0.4,0.33
628,Chris Smalling,Manchester United,35,3150,0,0,1,1.59,1.59,0.64,5.66,5.32,0.05,0.05,0.02,0.06,0.06,0.16,0.15
632,Jordon Mutch,Crystal Palace,20,784,0,0,0,0.93,0.93,0.48,2.77,1.98,0.11,0.11,0.06,0.16,0.16,0.32,0.23
634,Fraizer Campbell,Crystal Palace,11,354,0,0,0,0.76,0.76,0.08,0.93,0.24,0.19,0.19,0.02,0.21,0.21,0.24,0.06
635,Alex McCarthy,Crystal Palace,7,630,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,Hugo Lloris,Tottenham,37,3330,0,0,0,0.0,0.0,0.02,4.44,4.42,0.0,0.0,0.0,0.0,0.0,0.12,0.12
640,Jan Vertonghen,Tottenham,29,2596,0,0,0,0.58,0.58,0.35,7.52,7.12,0.02,0.02,0.01,0.03,0.03,0.26,0.25
650,Kevin Wimmer,Tottenham,10,814,0,0,0,0.06,0.06,0.07,3.57,3.52,0.01,0.01,0.01,0.01,0.01,0.39,0.39
651,Michel Vorm,Tottenham,1,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,Michael Carrick,Manchester United,28,1982,0,0,0,0.22,0.22,0.28,6.99,6.69,0.01,0.01,0.01,0.02,0.02,0.32,0.3
655,James Collins,West Ham,19,1437,0,0,0,0.87,0.87,0.19,2.18,2.09,0.05,0.05,0.01,0.07,0.07,0.14,0.13
657,Alexandre Song,West Ham,12,658,0,0,0,0.18,0.18,0.21,1.89,1.6,0.02,0.02,0.03,0.05,0.05,0.26,0.22
660,Ben Davies,Tottenham,17,1281,0,0,2,0.44,0.44,1.43,5.71,4.64,0.03,0.03,0.1,0.13,0.13,0.4,0.33
661,Josh Onomah,Tottenham,8,69,0,0,0,0.18,0.18,0.04,0.68,0.5,0.23,0.23,0.05,0.28,0.28,0.88,0.65
662,Brad Guzan,Aston Villa,28,2520,0,0,0,0.0,0.0,0.04,1.39,1.34,0.0,0.0,0.0,0.0,0.0,0.05,0.05
663,Alan Hutton,Aston Villa,28,2331,0,0,1,0.55,0.55,2.28,4.59,3.65,0.02,0.02,0.09,0.11,0.11,0.18,0.14
666,Aly Cissokho,Aston Villa,18,1605,0,0,0,0.11,0.11,0.5,2.46,2.12,0.01,0.01,0.03,0.03,0.03,0.14,0.12
667,Carlos Sanchez,Aston Villa,20,1373,0,0,0,0.37,0.37,0.38,2.67,2.47,0.02,0.02,0.02,0.05,0.05,0.17,0.16
668,Idrissa Gueye,Aston Villa,35,3085,0,0,1,0.88,0.88,0.99,6.67,5.55,0.03,0.03,0.03,0.05,0.05,0.19,0.16
673,Jordan Lyden,Aston Villa,4,149,0,0,0,0.06,0.06,0.03,0.16,0.07,0.04,0.04,0.02,0.06,0.06,0.1,0.04
676,Jores Okore,Aston Villa,12,1080,0,0,0,0.0,0.0,0.12,1.29,1.17,0.0,0.0,0.01,0.01,0.01,0.11,0.1
677,Jordan Veretout,Aston Villa,25,1831,0,0,5,0.57,0.57,2.73,4.9,3.8,0.03,0.03,0.13,0.16,0.16,0.24,0.19
678,Mark Bunn,Aston Villa,10,900,0,0,0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.02,0.02
680,Thibaut Courtois,Chelsea,23,2023,0,0,0,0.0,0.0,0.0,3.18,3.18,0.0,0.0,0.0,0.0,0.0,0.14,0.14
683,Matt Miazga,Chelsea,2,138,0,0,0,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.17,0.17
684,Abdul Rahman Baba,Chelsea,15,1018,0,0,1,0.38,0.38,0.18,3.87,3.49,0.03,0.03,0.02,0.05,0.05,0.34,0.31
685,John Obi Mikel,Chelsea,25,1782,0,0,1,0.28,0.28,0.11,6.55,6.36,0.01,0.01,0.01,0.02,0.02,0.33,0.32
693,Jake Clarke-Salter,Chelsea,1,13,0,0,0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.98,0.98
694,Asmir Begovic,Chelsea,17,1393,0,0,0,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.09,0.09
698,Adam Bogdan,Liverpool,2,180,0,0,0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.06,0.06
702,Tammy Abraham,Chelsea,2,51,0,0,0,0.17,0.17,0.0,0.17,0.0,0.29,0.29,0.0,0.29,0.29,0.29,0.0
