No,Player,Team,Apps,Min,G,NPG,A,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90
909,Brendan Galloway,Everton,2,175,0,0,0,0.0,0.0,0.09,0.14,0.08,0.0,0.0,0.05,0.05,0.05,0.07,0.04
910,Harrison Reed,Southampton,9,462,0,0,0,0.12,0.12,0.0,1.0,0.91,0.02,0.02,0.0,0.02,0.02,0.19,0.18
912,Mikael Mandron,Sunderland,1,2,0,0,0,0.11,0.11,0.0,0.11,0.0,4.89,4.89,0.0,4.89,4.89,4.89,0.0
914,Nabil Bentaleb,Tottenham,26,2195,0,0,2,1.15,1.15,1.76,9.83,7.75,0.05,0.05,0.07,0.12,0.12,0.4,0.32
918,Joey O'Brien,West Ham,9,523,0,0,0,0.09,0.09,0.45,0.79,0.43,0.02,0.02,0.08,0.09,0.09,0.14,0.07
921,Darron Gibson,Everton,9,406,0,0,0,0.29,0.29,0.02,1.51,1.22,0.06,0.06,0.0,0.07,0.07,0.33,0.27
922,Andreas Pereira,Manchester United,1,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,Steven Pienaar,Everton,9,309,0,0,2,0.3,0.3,0.33,0.93,0.52,0.09,0.09,0.1,0.18,0.18,0.27,0.15
927,Sebastian Coates,Sunderland,10,821,0,0,0,0.37,0.37,0.06,1.12,1.11,0.04,0.04,0.01,0.05,0.05,0.12,0.12
928,Wes Brown,Sunderland,25,1998,0,0,0,0.27,0.27,0.25,1.49,1.36,0.01,0.01,0.01,0.02,0.02,0.07,0.06
935,Kurt Zouma,Chelsea,15,633,0,0,0,0.02,0.02,0.03,0.83,0.78,0.0,0.0,0.0,0.01,0.01,0.12,0.11
938,Carl Jenkinson,West Ham,32,2660,0,0,2,1.11,1.11,2.13,7.77,5.72,0.04,0.04,0.07,0.11,0.11,0.26,0.19
943,Massadio Haidara,Newcastle United,15,1092,0,0,1,0.11,0.11,0.34,2.4,2.1,0.01,0.01,0.03,0.04,0.04,0.2,0.17
945,Marc Wilson,Stoke,27,2127,0,0,0,0.26,0.26,0.24,2.26,2.01,0.01,0.01,0.01,0.02,0.02,0.1,0.09
951,Phil Jones,Manchester United,22,1881,0,0,0,0.19,0.19,0.26,3.64,3.63,0.01,0.01,0.01,0.02,0.02,0.17,0.17
954,Kelvin Davis,Southampton,7,617,0,0,0,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.03,0.03
955,Ritchie de Laet,Leicester,26,1881,0,0,1,0.05,0.05,1.15,3.58,2.84,0.0,0.0,0.06,0.06,0.06,0.17,0.14
964,Kyle Bartley,Swansea,7,630,0,0,0,0.19,0.19,0.0,1.45,1.45,0.03,0.03,0.0,0.03,0.03,0.21,0.21
968,Liam Bridcutt,Sunderland,18,889,0,0,2,0.05,0.05,0.74,4.41,3.77,0.01,0.01,0.07,0.08,0.08,0.45,0.38
970,Mikel Arteta,Arsenal,7,451,0,0,1,0.04,0.04,0.07,1.01,0.92,0.01,0.01,0.01,0.02,0.02,0.2,0.18
972,Jerome Sinclair,Liverpool,2,22,0,0,0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.21,0.21,0.21,0.21,0.0
973,Paulo Gazzaniga,Southampton,2,180,0,0,0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2
977,Tyias Browning,Everton,2,24,0,0,0,0.0,0.0,0.03,0.07,0.03,0.0,0.0,0.12,0.12,0.12,0.25,0.12
982,Tim Krul,Newcastle United,30,2700,0,0,1,0.0,0.0,0.26,1.19,1.19,0.0,0.0,0.01,0.01,0.01,0.04,0.04
1000,Federico Fazio,Tottenham,20,1780,0,0,0,0.49,0.49,0.04,4.65,4.61,0.02,0.02,0.0,0.03,0.03,0.24,0.23
1001,Peter Odemwingie,Stoke,7,176,0,0,0,0.03,0.03,0.31,0.47,0.32,0.01,0.01,0.16,0.18,0.18,0.24,0.16
1006,Luke Shaw,Manchester United,16,1131,0,0,0,0.14,0.14,1.28,2.83,1.88,0.01,0.01,0.1,0.11,0.11,0.22,0.15
1007,Steve Sidwell,Stoke,12,438,0,0,0,0.16,0.16,0.03,1.0,0.89,0.03,0.03,0.01,0.04,0.04,0.21,0.18
1015,Rushian Hepburn-Murphy,Aston Villa,1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,Elliot Lee,West Ham,1,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,Tony Hibbert,Everton,4,336,0,0,0,0.02,0.02,0.0,0.45,0.43,0.01,0.01,0.0,0.01,0.01,0.12,0.12
1033,Emanuele Giaccherini,Sunderland,8,292,0,0,0,0.33,0.33,0.56,0.96,0.33,0.1,0.1,0.17,0.27,0.27,0.3,0.1
1035,Kenji Gorre,Swansea,1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,Nathan Baker,Aston Villa,11,761,0,0,0,0.31,0.31,0.23,0.88,0.74,0.04,0.04,0.03,0.06,0.06,0.1,0.09
1044,Oliver Shenton,Stoke,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,Matt Grimes,Swansea,3,38,0,0,0,0.0,0.0,0.14,0.19,0.19,0.0,0.0,0.33,0.33,0.33,0.45,0.45
1049,Ryan Seager,Southampton,1,1,0,0,0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,7.02,7.02,7.02,7.02,0.0
1060,Jonathan Williams,Crystal Palace,2,28,0,0,0,0.12,0.12,0.39,0.51,0.39,0.39,0.39,1.24,1.63,1.63,1.63,1.24
1062,Gerhard Tremmel,Swansea,2,107,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,Charles N'Zogbia,Aston Villa,27,1455,0,0,2,1.06,1.06,1.48,4.73,2.91,0.07,0.07,0.09,0.16,0.16,0.29,0.18
1072,Nick Powell,Leicester,3,36,0,0,0,0.05,0.05,0.0,0.05,0.0,0.13,0.13,0.0,0.13,0.13,0.13,0.0
1086,Dean Hammond,Leicester,12,783,0,0,0,0.18,0.18,0.14,1.23,1.12,0.02,0.02,0.02,0.04,0.04,0.14,0.13
1089,Juan Cuadrado,Chelsea,12,302,0,0,0,1.75,1.75,0.29,2.96,1.03,0.52,0.52,0.09,0.61,0.61,0.88,0.31
1092,Diego Poyet,West Ham,3,87,0,0,0,0.0,0.0,0.01,0.19,0.19,0.0,0.0,0.02,0.02,0.02,0.2,0.2
1231,Ricardo Alvarez,Sunderland,13,490,0,0,0,0.29,0.29,0.75,2.65,1.71,0.05,0.05,0.14,0.19,0.19,0.49,0.31
1233,Filip Djuricic,Southampton,9,313,0,0,0,0.42,0.42,0.32,1.28,0.71,0.12,0.12,0.09,0.21,0.21,0.37,0.2
1244,Wojciech Szczesny,Arsenal,17,1501,0,0,0,0.0,0.0,0.0,1.14,1.14,0.0,0.0,0.0,0.0,0.0,0.07,0.07
1250,Mohamed Salah,Chelsea,3,23,0,0,0,0.5,0.5,0.03,0.55,0.02,1.97,1.97,0.1,2.07,2.07,2.13,0.07
1395,Vlad Chiriches,Tottenham,10,712,0,0,0,0.01,0.01,0.36,1.59,1.26,0.0,0.0,0.05,0.05,0.05,0.2,0.16
1402,Mauricio Isla,Queens Park Rangers,26,2128,0,0,2,0.3,0.3,2.83,7.57,5.91,0.01,0.01,0.12,0.13,0.13,0.32,0.25
1651,Tom Heaton,Burnley,38,3420,0,0,0,0.0,0.0,0.07,1.31,1.24,0.0,0.0,0.0,0.0,0.0,0.03,0.03
1652,Matthew Lowton,Aston Villa,12,749,0,0,0,0.1,0.1,0.43,1.63,1.18,0.01,0.01,0.05,0.06,0.06,0.2,0.14
1653,Michael Keane,Burnley,22,1632,0,0,1,1.33,1.33,0.21,1.28,1.05,0.07,0.07,0.01,0.09,0.09,0.07,0.06
1655,Stephen Ward,Burnley,9,623,0,0,0,0.02,0.02,0.27,1.45,1.3,0.0,0.0,0.04,0.04,0.04,0.21,0.19
1658,Dean Marney,Burnley,20,1690,0,0,0,0.32,0.32,0.59,3.86,3.33,0.02,0.02,0.03,0.05,0.05,0.21,0.18
1661,Sam Vokes,Burnley,15,557,0,0,0,1.45,1.45,0.15,1.57,0.51,0.23,0.23,0.02,0.26,0.26,0.25,0.08
1664,Lukas Jutkiewicz,Burnley,25,964,0,0,2,2.71,2.71,2.16,5.24,0.4,0.25,0.25,0.2,0.45,0.45,0.49,0.04
1671,Ezekiel Fryers,Crystal Palace,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,Nathaniel Chalobah,Burnley,4,59,0,0,0,0.02,0.02,0.0,0.75,0.74,0.03,0.03,0.0,0.03,0.03,1.15,1.13
1686,Curtis Davies,Hull,21,1823,0,0,0,1.42,1.42,0.14,1.89,1.39,0.07,0.07,0.01,0.08,0.08,0.09,0.07
1687,Harry Maguire,Hull,3,83,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,Andrew Robertson,Hull,24,1528,0,0,2,0.34,0.34,1.07,2.72,1.38,0.02,0.02,0.06,0.08,0.08,0.16,0.08
1691,Robert Snodgrass,Hull,1,39,0,0,0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.05
1695,Tom Huddlestone,Hull,31,2552,0,0,2,0.94,0.94,1.15,6.05,5.37,0.03,0.03,0.04,0.07,0.07,0.21,0.19
1697,Eldin Jakupovic,Hull,3,228,0,0,0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.06,0.06
1705,Victor Valdes,Manchester United,2,105,0,0,0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.03
1719,Javier Manquillo,Liverpool,10,765,0,0,0,0.08,0.08,0.07,2.17,2.09,0.01,0.01,0.01,0.02,0.02,0.26,0.25
1747,Kevin Long,Burnley,1,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,Ainsley Maitland-Niles,Arsenal,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,Jake Hesketh,Southampton,2,49,0,0,0,0.08,0.08,0.0,0.08,0.0,0.15,0.15,0.0,0.15,0.15,0.15,0.0
1759,Ben Hamer,Leicester,8,720,0,0,0,0.0,0.0,0.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.05,0.05
1761,Lloyd Isgrove,Southampton,1,6,0,0,0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.88,0.88
1771,Reece Burke,West Ham,5,417,0,0,0,0.17,0.17,0.07,0.12,0.05,0.04,0.04,0.01,0.05,0.05,0.02,0.01
1787,David Jones,Burnley,36,3218,0,0,0,1.56,1.56,2.01,6.07,4.7,0.04,0.04,0.06,0.1,0.1,0.17,0.13
1788,Fredrik Ulvestad,Burnley,2,67,0,0,0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.08,0.08
1790,Chuba Akpom,Arsenal,3,23,0,0,0,0.51,0.51,0.0,0.51,0.0,2.01,2.01,0.0,2.01,2.01,2.01,0.0
1883,Ravel Morrison,West Ham,1,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,Santiago Vergini,Sunderland,31,2638,0,0,0,1.09,1.09,0.16,3.39,2.78,0.04,0.04,0.01,0.04,0.04,0.12,0.09
2265,Filipe Luis,Chelsea,15,940,0,0,0,0.26,0.26,0.49,4.82,4.6,0.02,0.02,0.05,0.07,0.07,0.46,0.44
2344,Christian Atsu,Everton,5,108,0,0,1,0.23,0.23,1.36,2.26,1.23,0.19,0.19,1.14,1.32,1.32,1.88,1.03
2588,Antolin Alcaraz,Everton,8,516,0,0,0,0.12,0.12,0.0,1.57,1.57,0.02,0.02,0.0,0.02,0.02,0.27,0.27
3270,Rafael,Manchester United,10,587,0,0,1,0.08,0.08,0.6,2.13,1.92,0.01,0.01,0.09,0.1,0.1,0.33,0.29
3290,Benjamin Stambouli,Tottenham,12,448,0,0,0,0.06,0.06,0.07,0.76,0.7,0.01,0.01,0.01,0.03,0.03,0.15,0.14
3638,Hatem Ben Arfa,Hull,8,383,0,0,0,0.49,0.49,0.41,1.02,0.38,0.11,0.11,0.1,0.21,0.21,0.24,0.09
3871,Lukas Podolski,Arsenal,7,83,0,0,0,0.91,0.91,0.35,0.59,0.12,0.99,0.99,0.38,1.38,1.38,0.64,0.13
4384,Jussi Jaaskelainen,West Ham,1,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4385,Guy Demel,West Ham,6,263,0,0,0,0.0,0.0,0.11,0.35,0.35,0.0,0.0,0.04,0.04,0.04,0.12,0.12
4388,Anthony Reveillere,Sunderland,16,1328,0,0,1,0.08,0.08,0.93,3.29,2.35,0.01,0.01,0.06,0.07,0.07,0.22,0.16
4389,Chris Baird,West Bromwich Albion,19,802,0,0,0,0.13,0.13,0.27,1.81,1.68,0.01,0.01,0.03,0.04,0.04,0.2,0.19
4390,Robert Green,Queens Park Rangers,36,3183,0,0,0,0.0,0.0,0.06,1.6,1.56,0.0,0.0,0.0,0.0,0.0,0.05,0.04
4391,Darnell Furlong,Queens Park Rangers,3,228,0,0,0,0.01,0.01,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.03,0.02
4392,Nedum Onuoha,Queens Park Rangers,23,1928,0,0,0,1.37,1.37,0.35,3.42,2.92,0.06,0.06,0.02,0.08,0.08,0.16,0.14
4393,Yun Suk-Young,Queens Park Rangers,23,1721,0,0,0,0.59,0.59,0.36,2.58,1.78,0.03,0.03,0.02,0.05,0.05,0.13,0.09
4394,Karl Henry,Queens Park Rangers,33,2507,0,0,0,0.3,0.3,0.44,3.14,2.68,0.01,0.01,0.02,0.03,0.03,0.11,0.1
4395,Junior Hoilett,Queens Park Rangers,22,868,0,0,0,0.8,0.8,1.09,2.49,1.44,0.08,0.08,0.11,0.2,0.2,0.26,0.15
4399,Shaun Wright-Phillips,Queens Park Rangers,4,127,0,0,0,0.02,0.02,0.02,0.23,0.21,0.01,0.01,0.01,0.03,0.03,0.16,0.15
4401,Emiliano Martinez,Arsenal,4,299,0,0,0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,0.0,0.0,0.12,0.12
4402,Yaya Sanogo,Arsenal,13,452,0,0,0,1.79,1.79,0.2,2.26,0.68,0.36,0.36,0.04,0.4,0.4,0.45,0.14
4403,Mehdi Abeid,Newcastle United,13,654,0,0,0,0.42,0.42,0.02,1.37,1.08,0.06,0.06,0.0,0.06,0.06,0.19,0.15
4404,Ryan Taylor,Newcastle United,14,909,0,0,1,0.69,0.69,0.83,0.62,0.41,0.07,0.07,0.08,0.15,0.15,0.06,0.04
4405,Florin Gardos,Southampton,11,572,0,0,0,0.02,0.02,0.02,1.03,1.02,0.0,0.0,0.0,0.01,0.01,0.16,0.16
4409,Allan McGregor,Hull,26,2340,0,0,0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,0.0,0.04,0.04
4411,Alex Bruce,Hull,22,1457,0,0,1,0.06,0.06,0.61,2.1,2.1,0.0,0.0,0.04,0.04,0.04,0.13,0.13
4412,Maynor Figueroa,Hull,3,213,0,0,0,0.02,0.02,0.04,0.12,0.08,0.01,0.01,0.02,0.03,0.03,0.05,0.03
4415,Steve Harper,Hull,10,852,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4416,Jason McCarthy,Southampton,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4419,Adam Armstrong,Newcastle United,11,188,0,0,1,0.75,0.75,0.49,2.12,0.93,0.36,0.36,0.23,0.59,0.59,1.01,0.45
4421,Jason Shackell,Burnley,38,3346,0,0,0,0.81,0.81,0.44,3.61,3.35,0.02,0.02,0.01,0.03,0.03,0.1,0.09
4423,Steven Reid,Burnley,7,108,0,0,0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.08,0.08
4426,Michael Duff,Burnley,21,1812,0,0,0,0.11,0.11,0.77,1.8,1.77,0.01,0.01,0.04,0.04,0.04,0.09,0.09
4428,Daniel Lafferty,Burnley,1,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4429,Rio Ferdinand,Queens Park Rangers,11,990,0,0,0,0.0,0.0,0.0,1.26,1.26,0.0,0.0,0.0,0.0,0.0,0.11,0.11
4431,Armand Traore,Queens Park Rangers,16,770,0,0,0,0.39,0.39,0.19,2.2,1.76,0.05,0.05,0.02,0.07,0.07,0.26,0.21
4432,Michael Doughty,Queens Park Rangers,3,44,0,0,0,0.0,0.0,0.14,0.22,0.22,0.0,0.0,0.29,0.29,0.29,0.44,0.44
4433,Ron Vlaar,Aston Villa,20,1644,0,0,1,1.15,1.15,0.62,1.99,1.92,0.06,0.06,0.03,0.1,0.1,0.11,0.11
4435,Nene,West Ham,8,115,0,0,0,0.36,0.36,0.45,0.84,0.52,0.28,0.28,0.35,0.63,0.63,0.66,0.41
4436,Shola Ameobi,Crystal Palace,4,32,0,0,0,0.02,0.02,0.0,0.02,0.02,0.06,0.06,0.0,0.06,0.06,0.06,0.06
4437,Luke Garbutt,Everton,4,285,0,0,0,0.06,0.06,0.2,0.47,0.39,0.02,0.02,0.06,0.08,0.08,0.15,0.12
4438,Matt Upson,Leicester,5,382,0,0,0,0.06,0.06,0.03,0.39,0.39,0.01,0.01,0.01,0.02,0.02,0.09,0.09
4441,Matthew James,Leicester,27,1884,0,0,1,1.73,1.73,2.2,5.7,3.53,0.08,0.08,0.1,0.19,0.19,0.27,0.17
4442,Paulinho,Tottenham,15,461,0,0,1,0.43,0.43,0.98,2.24,1.48,0.08,0.08,0.19,0.28,0.28,0.44,0.29
4443,Yannick Sagbo,Hull,4,45,0,0,0,0.0,0.0,0.06,0.12,0.12,0.0,0.0,0.13,0.13,0.13,0.24,0.24
4444,Richard Dunne,Queens Park Rangers,23,1886,0,0,0,1.05,1.05,0.08,2.0,1.97,0.05,0.05,0.0,0.05,0.05,0.1,0.09
4445,Reece Grego-Cox,Queens Park Rangers,4,134,0,0,0,0.31,0.31,0.0,0.41,0.1,0.21,0.21,0.0,0.21,0.21,0.27,0.07
4446,Brandon Comley,Queens Park Rangers,1,9,0,0,0,0.01,0.01,0.0,0.01,0.0,0.14,0.14,0.0,0.14,0.14,0.14,0.0
4447,Dominic Gape,Southampton,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4448,Dwight Tiendalli,Swansea,3,125,0,0,0,0.0,0.0,0.03,0.04,0.01,0.0,0.0,0.02,0.02,0.02,0.03,0.01
4450,Adel Taarabt,Queens Park Rangers,7,296,0,0,0,0.31,0.31,0.34,0.7,0.25,0.09,0.09,0.1,0.2,0.2,0.21,0.07
4454,Tom Ince,Hull,7,302,0,0,0,0.8,0.8,0.04,0.95,0.16,0.24,0.24,0.01,0.25,0.25,0.28,0.05
4455,Jak Alnwick,Newcastle United,6,493,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4457,Cole Kpekawa,Queens Park Rangers,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4460,Brad Jones,Liverpool,3,195,0,0,0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.03,0.03
4461,Tom Lawrence,Leicester,3,47,0,0,0,0.23,0.23,0.0,0.23,0.0,0.45,0.45,0.0,0.45,0.45,0.45,0.0
4462,Liam Rosenior,Hull,13,568,0,0,1,0.07,0.07,0.81,1.29,0.53,0.01,0.01,0.13,0.14,0.14,0.2,0.08
4463,Tyler Blackett,Manchester United,11,644,0,0,0,0.0,0.0,0.0,2.15,2.15,0.0,0.0,0.0,0.0,0.0,0.3,0.3
4464,Matthew Taylor,Burnley,10,576,0,0,1,1.94,1.18,0.91,2.72,1.51,0.3,0.18,0.14,0.45,0.33,0.43,0.24
4467,Jazz Richards,Swansea,10,633,0,0,1,0.0,0.0,0.13,1.56,1.45,0.0,0.0,0.02,0.02,0.02,0.22,0.21
4468,Dedryck Boyata,Manchester City,2,91,0,0,0,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.23,0.23
4469,Philippe Senderos,Aston Villa,8,631,0,0,0,0.65,0.65,0.02,0.77,0.75,0.09,0.09,0.0,0.1,0.1,0.11,0.11
4472,Marvin Sordell,Burnley,14,271,0,0,0,0.16,0.16,0.13,0.29,0.0,0.05,0.05,0.04,0.1,0.1,0.1,0.0
4473,William Buckley,Sunderland,22,858,0,0,2,0.18,0.18,1.46,2.88,1.95,0.02,0.02,0.15,0.17,0.17,0.3,0.2
4475,Jed Steer,Aston Villa,1,90,0,0,0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1
4479,Jason Davidson,West Bromwich Albion,2,101,0,0,0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.0
4481,Isaiah Brown,Chelsea,1,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4485,Jose Pozo,Manchester City,3,141,0,0,0,0.52,0.52,0.18,0.63,0.03,0.33,0.33,0.12,0.45,0.45,0.4,0.02
4487,Jerome Thomas,Crystal Palace,1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4488,Barry Bannan,Crystal Palace,7,137,0,0,0,0.03,0.03,0.15,0.14,0.12,0.02,0.02,0.1,0.12,0.12,0.09,0.08
4489,Oussama Assaidi,Stoke,9,202,0,0,1,0.28,0.28,0.18,0.54,0.07,0.13,0.13,0.08,0.21,0.21,0.24,0.03
4491,Emmanuel Mayuka,Southampton,5,39,0,0,0,0.0,0.0,0.01,0.04,0.02,0.0,0.0,0.03,0.03,0.03,0.08,0.06
4492,Jose Enrique,Liverpool,4,201,0,0,0,0.01,0.01,0.06,0.8,0.76,0.01,0.01,0.03,0.03,0.03,0.36,0.34
4493,Jozy Altidore,Sunderland,11,289,0,0,0,0.35,0.35,0.05,0.49,0.09,0.11,0.11,0.01,0.12,0.12,0.15,0.03
4495,Liam Moore,Leicester,11,934,0,0,0,0.78,0.78,0.01,1.11,0.46,0.08,0.08,0.0,0.08,0.08,0.11,0.04
4497,Anthony Knockaert,Leicester,9,324,0,0,0,0.88,0.88,0.17,1.11,0.28,0.25,0.25,0.05,0.29,0.29,0.31,0.08
4499,Georgios Samaras,West Bromwich Albion,5,59,0,0,0,0.07,0.07,0.0,0.57,0.5,0.1,0.1,0.0,0.1,0.1,0.86,0.76
4500,Kevin Doyle,Crystal Palace,3,30,0,0,0,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.56,0.56
4503,Ricardo Vaz Te,West Ham,4,225,0,0,0,1.08,1.08,0.23,0.78,0.57,0.43,0.43,0.09,0.53,0.53,0.31,0.23
4505,Sebastian Blanco,West Bromwich Albion,3,30,0,0,0,0.04,0.04,0.0,0.04,0.0,0.12,0.12,0.0,0.12,0.12,0.12,0.0
4507,Haris Vuckic,Newcastle United,1,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4508,Darren Bent,Aston Villa,7,70,0,0,0,0.06,0.06,0.01,0.07,0.0,0.07,0.07,0.01,0.08,0.08,0.08,0.0
4513,Tom Thorpe,Manchester United,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4525,Anderson,Manchester United,1,19,0,0,0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.42,0.42,0.42,0.0,0.0
4528,Alejandro Faurlin,Queens Park Rangers,2,94,0,0,0,0.11,0.11,0.49,0.06,0.02,0.11,0.11,0.47,0.57,0.57,0.05,0.02
4530,Valentin Roberge,Sunderland,1,90,0,0,0,0.28,0.28,0.0,0.0,0.0,0.28,0.28,0.0,0.28,0.28,0.0,0.0
4531,Stuart O'Keefe,Crystal Palace,2,88,0,0,0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.02,0.02
4532,Gary Taylor-Fletcher,Leicester,1,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4536,Nani,Manchester United,1,41,0,0,0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.16,0.16
