year,Name,Team,AvgP,PS%
2019,Gary Cahill,Crystal Palace,40.16,84.86055776892431
2019,Eric García,Man City,56.0,93.13186813186813
2019,Vicente Guaita,Crystal Palace,25.257142857142856,49.547511312217196
2019,Steven Alzate,Brighton,31.736842105263158,83.91376451077943
2019,Leander Dendoncker,Wolves,34.8421052631579,83.3081570996979
2019,John Stones,Man City,64.6875,94.20289855072464
2019,Luka Milivojevic,Crystal Palace,46.225806451612904,81.99581297976273
2019,Scott Dann,Crystal Palace,36.375,81.27147766323024
2019,Ashley Barnes,Burnley,13.210526315789474,54.581673306772906
2019,Joelinton,Newcastle,21.57894736842105,76.70731707317073
2019,Matthew Lowton,Burnley,32.411764705882355,68.60254083484574
2019,Jeremy Ngakia,West Ham,21.2,53.77358490566038
2019,Mark Noble,West Ham,45.57575757575758,82.84574468085107
2019,Abdoulaye Doucouré,Watford,45.351351351351354,78.36710369487486
2019,Cheikhou Kouyaté,Crystal Palace,24.314285714285713,73.91304347826086
2019,Shane Long,Southampton,14.653846153846153,54.06824146981627
2019,Aaron Mooy,Brighton,31.29032258064516,81.44329896907216
2019,Mathew Ryan,Brighton,32.10526315789474,79.18032786885246
2019,Davinson Sánchez,Tottenham,53.241379310344826,85.88082901554405
2019,Joel Ward,Crystal Palace,33.06896551724138,71.22002085505736
2019,Stuart Armstrong,Southampton,19.3,77.0293609671848
2019,Neal Maupay,Brighton,18.054054054054053,79.64071856287424
2019,Martin Kelly,Crystal Palace,30.0,70.52631578947368
2019,Adam Masina,Watford,26.807692307692307,63.271162123385935
2019,Kevin Long,Burnley,25.0,74.0
2019,Gylfi Sigurdsson,Everton,29.114285714285714,83.41511285574093
2019,Jarrad Branthwaite,Everton,55.75,87.89237668161435
2019,Pascal Groß,Brighton,31.0,79.53281423804228
2019,Bukayo Saka,Arsenal,25.96153846153846,81.48148148148148
2019,Davy Pröpper,Brighton,50.97142857142857,84.19282511210763
2019,Dale Stephens,Brighton,50.75757575757576,85.73134328358208
2019,Erik Pieters,Burnley,31.041666666666668,72.08053691275168
2019,Paulo Gazzaniga,Tottenham,25.333333333333332,59.42982456140351
2019,Kieran Tierney,Arsenal,29.4,78.45804988662131
2019,Kenny McLean,Norwich,45.4054054054054,79.4047619047619
2019,Neco Williams,Liverpool,27.833333333333332,80.83832335329342
2019,Héctor Bellerín,Arsenal,38.0,82.10526315789474
2019,Paul Dummett,Newcastle,28.0625,71.71492204899778
2019,Erik Lamela,Tottenham,21.64,83.73382624768946
2019,Nacho Monreal,Arsenal,59.0,87.57062146892656
2019,Craig Cathcart,Watford,31.517241379310345,80.63457330415756
2019,Ainsley Maitland-Niles,Arsenal,42.0,81.9047619047619
2019,Kelechi Iheanacho,Leicester,13.35,80.89887640449437
2019,Alex Oxlade Chamberlain,Liverpool,23.366666666666667,83.16690442225392
2019,Tyrone Mings,Aston Villa,41.93939393939394,77.96242774566474
2019,Douglas Luiz,Aston Villa,33.55555555555556,82.6158940397351
2019,Rui Patrício,Wolves,19.36842105263158,59.91847826086957
2019,Will Hughes,Watford,28.0,78.33333333333333
2019,Jeffrey Schlupp,Crystal Palace,18.470588235294116,75.79617834394905
2019,Issa Diop,West Ham,30.4375,78.02874743326488
2019,Jóhann Gudmundsson,Burnley,13.333333333333334,73.75
2019,Giovani Lo Celso,Tottenham,34.464285714285715,84.97409326424871
2019,Alisson Becker,Liverpool,27.75862068965517,84.59627329192546
2019,Lukasz Fabianski,West Ham,22.88,50.87412587412587
2019,Cédric Soares,Arsenal,19.8,79.7979797979798
2019,Ederson,Man City,25.685714285714287,85.98442714126807
2019,Aaron Cresswell,West Ham,40.354838709677416,74.58033573141488
2019,Tim Krul,Norwich,38.388888888888886,64.18234442836469
2019,Daniel James,Man Utd,21.151515151515152,78.65329512893983
2019,Steven Bergwijn,Tottenham,17.428571428571427,86.0655737704918
2019,Björn Engels,Aston Villa,38.05882352941177,84.23493044822257
2019,Jack Cork,Burnley,30.766666666666666,77.89815817984832
2019,Jack Robinson,Sheff Utd,41.5,78.714859437751
2019,Jack Stephens,Southampton,45.57142857142857,72.41379310344827
2019,Christoph Zimmermann,Norwich,38.88235294117647,78.9712556732224
2019,Andy Carroll,Newcastle,10.947368421052632,61.057692307692314
2019,Ryan Bertrand,Southampton,38.40625,75.99674532139952
2019,Arthur Masuaku,West Ham,29.58823529411765,80.31809145129225
2019,Sebastian Prödl,Watford,11.0,54.54545454545454
2019,Tariq Lamptey,Chelsea,7.0,100.0
2019,Trézéguet,Aston Villa,10.676470588235293,75.20661157024794
2019,Séamus Coleman,Everton,30.48148148148148,78.00729040097205
2019,Javier Manquillo,Newcastle,22.61904761904762,75.36842105263158
2019,Todd Cantwell,Norwich,28.783783783783782,81.87793427230046
2019,Solly March,Brighton,25.894736842105264,77.64227642276423
2019,Jay Rodríguez,Burnley,12.88888888888889,69.82758620689656
2019,Rúben Vinagre,Wolves,15.125,76.85950413223141
2019,Wayne Hennessey,Crystal Palace,32.333333333333336,44.329896907216494
2019,David Luiz,Arsenal,54.515151515151516,85.10283490828238
2019,Jack Stacey,Bournemouth,31.63157894736842,74.04326123128119
2019,Christian Fuchs,Leicester,51.18181818181818,80.81705150976909
2019,Tom Heaton,Aston Villa,26.35,52.18216318785579
2019,Ryan Fraser,Bournemouth,27.5,79.87012987012987
2019,David de Gea,Man Utd,20.68421052631579,74.42748091603053
2019,Maximilian Kilman,Wolves,32.666666666666664,76.53061224489795
2019,Harry Winks,Tottenham,54.645161290322584,90.25974025974025
2019,James Milner,Liverpool,33.95454545454545,87.01472556894244
2019,Alex Iwobi,Everton,22.28,79.71274685816876
2019,Bernard,Everton,20.0,77.03703703703704
2019,Adam Smith,Bournemouth,35.041666666666664,79.54815695600476
2019,Roberto Jiménez,West Ham,25.375,42.364532019704434
2019,Callum Hudson-Odoi,Chelsea,18.727272727272727,85.92233009708737
2019,Andros Townsend,Crystal Palace,16.375,76.59033078880407
2019,Nampalys Mendy,Leicester,29.857142857142858,90.9090909090909
2019,Marc Albrighton,Leicester,20.35,75.18427518427518
2019,Oriol Romeu,Southampton,35.86666666666667,80.66914498141264
2019,Manuel Lanzini,West Ham,31.5,86.90476190476191
2019,Rob Holding,Arsenal,43.875,87.17948717948718
2019,Ahmed El Mohamady,Aston Villa,27.666666666666668,79.71887550200803
2019,Andreas Pereira,Man Utd,28.04,78.3166904422254
2019,Max Aarons,Norwich,37.19444444444444,78.86482449589246
2019,Jeff Hendrick,Burnley,22.708333333333332,75.59633027522936
2019,Leandro Trossard,Brighton,22.903225806451612,74.50704225352112
2019,Anwar El Ghazi,Aston Villa,14.088235294117647,72.44258872651356
2019,Simon Francis,Bournemouth,34.666666666666664,75.57692307692308
2019,Phil Jagielka,Sheff Utd,12.5,80.0
2019,Teemu Pukki,Norwich,14.694444444444445,79.77315689981096
2019,Leighton Baines,Everton,19.375,86.45161290322581
2019,Kiko Femenía,Watford,34.035714285714285,78.59391395592866
2019,Lucas Torreira,Arsenal,31.137931034482758,87.81838316722038
2019,Sofiane Boufal,Southampton,14.4,77.43055555555556
2019,Ben Foster,Watford,28.657894736842106,40.4040404040404
2019,Harry Wilson,Bournemouth,18.548387096774192,76.0
2019,Martín Montoya,Brighton,37.18518518518518,76.49402390438247
2019,Fabián Balbuena,West Ham,29.58823529411765,71.57057654075547
2019,Tom Trybull,Norwich,38.4375,92.03252032520325
2019,Christian Eriksen,Tottenham,33.7,80.26706231454006
2019,Andrii Yarmolenko,West Ham,17.52173913043478,80.64516129032258
2019,Conor Coady,Wolves,48.6578947368421,85.01892915089238
2019,Junior Stanislas,Bournemouth,17.4,76.62835249042146
2019,Callum Wilson,Bournemouth,14.571428571428571,64.50980392156863
2019,Alexander Tettey,Norwich,43.1,88.08971384377416
2019,Florian Lejeune,Newcastle,32.833333333333336,69.03553299492386
2019,Onel Hernández,Norwich,11.961538461538462,77.17041800643086
2019,Pepe Reina,Aston Villa,28.75,66.95652173913044
2019,Sead Kolasinac,Arsenal,34.61538461538461,85.55555555555556
2019,Demarai Gray,Leicester,13.857142857142858,87.2852233676976
2019,Daniel Podence,Wolves,10.555555555555555,72.63157894736842
2019,Danny Rose,Tottenham,39.166666666666664,80.0
2019,Fabian Delph,Everton,48.8125,86.55569782330346
2019,Moritz Leitner,Norwich,62.55555555555556,87.38898756660745
2019,Bernardo,Brighton,23.571428571428573,73.63636363636363
2019,Dwight Gayle,Newcastle,7.25,68.96551724137932
2019,Pablo Fornals,West Ham,23.416666666666668,78.76631079478055
2019,Lys Mousset,Sheff Utd,8.0,69.58333333333333
2019,Marvelous Nakamba,Aston Villa,26.96551724137931,84.27109974424553
2019,Matty Longstaff,Newcastle,28.333333333333332,80.3921568627451
2019,Cenk Tosun,Crystal Palace,8.0,70.0
2019,Ezri Konsa,Aston Villa,30.88,77.97927461139896
2019,Curtis Jones,Liverpool,20.5,86.99186991869918
2019,Danny Rose,Newcastle,33.36363636363637,78.4741144414169
2019,Tom Davies,Everton,29.3,77.47440273037543
2019,Nabil Bentaleb,Newcastle,33.833333333333336,85.71428571428571
2019,Theo Walcott,Everton,14.16,68.92655367231639
2019,Jamal Lewis,Norwich,37.285714285714285,78.9272030651341
2019,Ibrahim Amadou,Norwich,33.54545454545455,86.99186991869918
2019,Ché Adams,Southampton,8.266666666666667,64.91935483870968
2019,Pedro Neto,Wolves,12.03448275862069,83.3810888252149
2019,Ben Godfrey,Norwich,55.333333333333336,87.89156626506023
2019,Eric Bailly,Man Utd,19.5,89.74358974358975
2019,José Holebas,Watford,29.571428571428573,73.18840579710145
2019,Alireza Jahanbakhsh,Brighton,11.2,75.0
2019,David Martin,West Ham,22.2,40.54054054054054
2019,André Gomes,Everton,44.73684210526316,84.70588235294117
2019,Dan Gosling,Bournemouth,21.666666666666668,77.3076923076923
2019,Mbwana Samatta,Aston Villa,12.285714285714286,68.02325581395348
2019,Divock Origi,Liverpool,7.0,70.91836734693877
2019,Pablo Zabaleta,West Ham,24.9,75.50200803212851
2019,James McCarthy,Crystal Palace,23.727272727272727,77.77777777777779
2019,Anthony Gordon,Everton,10.272727272727273,78.76106194690266
2019,Morgan Schneiderlin,Everton,37.4,86.09625668449198
2019,Neil Taylor,Aston Villa,29.928571428571427,78.75894988066825
2019,Ryan Bennett,Leicester,41.0,81.46341463414633
2019,Dominic Solanke,Bournemouth,13.46875,69.60556844547564
2019,Nathaniel Chalobah,Watford,15.727272727272727,73.69942196531792
2019,Gabriel Martinelli,Arsenal,8.285714285714286,69.82758620689656
2019,Eddie Nketiah,Arsenal,10.76923076923077,75.0
2019,Reiss Nelson,Arsenal,12.176470588235293,85.5072463768116
2019,Jordan Pickford,Everton,31.157894736842106,60.13513513513513
2019,Connor Wickham,Crystal Palace,7.666666666666667,58.69565217391305
2019,Danny Welbeck,Watford,9.166666666666666,75.15151515151514
2019,Ben Osborn,Sheff Utd,17.76923076923077,70.995670995671
2019,Claudio Bravo,Man City,29.75,76.47058823529412
2019,Phil Jones,Man Utd,48.5,83.50515463917526
2019,Ryan Bennett,Wolves,20.636363636363637,76.65198237885463
2019,Dennis Praet,Leicester,19.296296296296298,85.02879078694818
2019,Yan Valery,Southampton,20.181818181818183,56.30630630630631
2019,Tom Cleverley,Watford,23.88888888888889,83.25581395348837
2019,Matej Vydra,Burnley,7.157894736842105,74.26470588235294
2019,Wes Morgan,Leicester,20.416666666666668,88.9795918367347
2019,Nathan Holland,West Ham,5.5,81.81818181818183
2019,David Brooks,Bournemouth,17.0,73.8562091503268
2019,Timm Klose,Norwich,56.142857142857146,84.7328244274809
2019,Sean Longstaff,Newcastle,27.434782608695652,79.2393026941363
2019,Aaron Connolly,Brighton,6.083333333333333,77.3972602739726
2019,Willy Caballero,Chelsea,29.4,72.78911564625851
2019,Will Smallbone,Southampton,22.88888888888889,83.98058252427184
2019,Kepa,Chelsea,28.424242424242426,79.74413646055437
2019,Hamza Choudhury,Leicester,24.8,86.08870967741935
2019,Roberto Pereyra,Watford,21.892857142857142,85.15497553017944
2019,Michael McGovern,Norwich,20.0,47.5
2019,Tommy Doyle,Man City,20.0,100.0
2019,Billy Gilmour,Chelsea,28.666666666666668,90.11627906976744
2019,Xherdan Shaqiri,Liverpool,13.857142857142858,83.50515463917526
2019,Michael Obafemi,Southampton,6.523809523809524,80.2919708029197
2019,Adam Lallana,Liverpool,17.733333333333334,85.71428571428571
2019,Billy Sharp,Sheff Utd,8.48,74.05660377358491
2019,Luke Freeman,Sheff Utd,12.090909090909092,79.69924812030075
2019,Adrián,Liverpool,23.636363636363637,71.92307692307692
2019,DeAndre Yedlin,Newcastle,15.375,74.39024390243902
2019,Juan Mata,Man Utd,26.789473684210527,87.03339882121807
2019,Muhamed Besic,Sheff Utd,11.777777777777779,79.24528301886792
2019,Jake Vokins,Southampton,58.0,79.3103448275862
2019,Jed Steer,Aston Villa,2.0,50.0
2019,Timothy Fosu-Mensah,Man Utd,21.333333333333332,84.375
2019,Moise Kean,Everton,4.310344827586207,76.8
2019,Ryan Sessegnon,Tottenham,26.5,77.35849056603774
2019,Joe Willock,Arsenal,11.827586206896552,82.79883381924198
2019,Patrick Cutrone,Wolves,4.916666666666667,69.49152542372882
2019,Ki Sung-Yueng,Newcastle,22.0,89.39393939393939
2019,Cenk Tosun,Everton,11.6,67.24137931034483
2019,Ruben Loftus-Cheek,Chelsea,18.857142857142858,90.15151515151516
2019,Lewis Cook,Bournemouth,26.666666666666668,78.75
2019,Darren Randolph,West Ham,18.0,50.0
2019,Jesse Lingard,Man Utd,17.772727272727273,87.7237851662404
2019,Emil Krafth,Newcastle,19.352941176470587,77.20364741641338
2019,Chicharito,West Ham,10.0,85.0
2019,Robert Brady,Burnley,8.882352941176471,63.576158940397356
2019,Arnaut Danjuma,Bournemouth,15.785714285714286,80.99547511312217
2019,Emile Smith Rowe,Arsenal,17.5,85.71428571428571
2019,Christian Atsu,Newcastle,10.421052631578947,80.3030303030303
2019,Florin Andone,Brighton,4.0,58.333333333333336
2019,Nathan Tella,Southampton,1.0,0.0
2019,Jairo Riedewald,Crystal Palace,19.352941176470587,75.6838905775076
2019,Jürgen Locadia,Brighton,9.5,52.63157894736842
