year,Name,Team,AvgP,PS%
2016,Josh Harrop,Man Utd,41.0,97.5609756097561
2016,Sergio Romero,Man Utd,23.0,71.73913043478261
2016,Demetri Mitchell,Man Utd,50.0,86.0
2016,Eden Hazard,Chelsea,48.611111111111114,84.22857142857143
2016,Alexis Sánchez,Arsenal,43.23684210526316,73.58490566037736
2016,Paul Pogba,Man Utd,72.56666666666666,85.07119889756545
2016,Harry Kane,Tottenham,19.9,71.69179229480737
2016,Calum Chambers,Arsenal,85.0,82.35294117647058
2016,Philippe Coutinho,Liverpool,45.193548387096776,83.86866523911492
2016,Kevin De Bruyne,Man City,50.02777777777778,81.95446973903387
2016,Roberto Firmino,Liverpool,44.142857142857146,79.35275080906149
2016,Christian Eriksen,Tottenham,54.916666666666664,80.17197774405666
2016,Dimitri Payet,West Ham,42.388888888888886,80.73394495412845
2016,Sadio Mané,Liverpool,37.77777777777778,77.54901960784314
2016,Romelu Lukaku,Everton,26.08108108108108,65.4922279792746
2016,Nicolás Otamendi,Man City,64.86666666666666,88.2322713257965
2016,Gabriel Jesus,Man City,24.2,80.99173553719008
2016,Danny Rose,Tottenham,43.5,77.2669220945083
2016,Andy Carroll,West Ham,24.22222222222222,58.256880733944946
2016,Virgil van Dijk,Southampton,46.61904761904762,84.26966292134831
2016,Zlatan Ibrahimovic,Man Utd,37.25,73.63374880153404
2016,Diego Costa,Chelsea,29.542857142857144,75.24177949709865
2016,Marcos Alonso,Chelsea,40.32258064516129,77.75999999999999
2016,Wilfried Zaha,Crystal Palace,19.885714285714286,79.88505747126436
2016,Christian Benteke,Crystal Palace,25.555555555555557,59.56521739130435
2016,Dele Alli,Tottenham,35.945945945945944,80.75187969924812
2016,Ander Herrera,Man Utd,67.38709677419355,87.60172331258975
2016,Sergio Agüero,Man City,24.870967741935484,82.36057068741893
2016,Shkodran Mustafi,Arsenal,60.11538461538461,82.72552783109404
2016,Jordan Henderson,Liverpool,85.70833333333333,85.90179873602334
2016,Mesut Özil,Arsenal,63.93939393939394,86.58767772511848
2016,Jan Vertonghen,Tottenham,62.18181818181818,85.28265107212476
2016,David Silva,Man City,61.0,87.22275795564127
2016,Aleksandar Kolarov,Man City,64.13793103448276,84.46236559139784
2016,Wilfred Ndidi,Leicester,40.529411764705884,75.90711175616835
2016,James Milner,Liverpool,60.166666666666664,79.73222530009234
2016,Gylfi Sigurdsson,Swansea,27.394736842105264,77.04130643611911
2016,Laurent Koscielny,Arsenal,50.484848484848484,87.93517406962785
2016,Michail Antonio,West Ham,21.96551724137931,72.8414442700157
2016,Antonio Valencia,Man Utd,48.92857142857143,85.76642335766424
2016,Idrissa Gueye,Everton,57.121212121212125,86.3129973474801
2016,Eric Bailly,Man Utd,35.04,85.50228310502284
2016,N'Golo Kanté,Chelsea,60.628571428571426,88.78416588124412
2016,Victor Wanyama,Tottenham,54.75,87.46829020801623
2016,Daley Blind,Man Utd,45.21739130434783,85.86538461538461
2016,Victor Moses,Chelsea,29.705882352941178,79.20792079207921
2016,Kyle Walker,Tottenham,44.36363636363637,79.84972677595628
2016,Phil Jones,Man Utd,44.05555555555556,89.281210592686
2016,César Azpilicueta,Chelsea,64.71052631578948,87.23058153721026
2016,Nathan Aké,Bournemouth,34.6,87.86127167630057
2016,Mile Jedinak,Crystal Palace,68.0,70.58823529411765
2016,Yannick Bolasie,Everton,21.692307692307693,72.69503546099291
2016,Mousa Dembélé,Tottenham,49.3,91.95402298850574
2016,Steve Cook,Bournemouth,45.10526315789474,82.03033838973163
2016,Yaya Touré,Man City,71.96,89.77209560867149
2016,Vincent Kompany,Man City,50.72727272727273,87.81362007168458
2016,Younes Kaboul,Sunderland,17.0,64.70588235294117
2016,Fernandinho,Man City,68.09375,86.69114272602111
2016,Marcos Rojo,Man Utd,45.285714285714285,86.01472134595163
2016,David Luiz,Chelsea,47.57575757575758,83.63057324840764
2016,Ross Barkley,Everton,45.861111111111114,82.4954572986069
2016,Oriol Romeu,Southampton,59.17142857142857,84.25881216803477
2016,Ben Mee,Burnley,33.64705882352941,73.33916083916084
2016,Son Heung-Min,Tottenham,22.823529411764707,81.18556701030928
2016,Arthur Masuaku,West Ham,36.0,87.6068376068376
2016,Phil Jagielka,Everton,45.074074074074076,82.8266228430567
2016,Pedro,Chelsea,27.057142857142857,82.68215417106653
2016,Michael Keane,Burnley,32.2,72.75953859804791
2016,Dejan Lovren,Liverpool,69.0,86.4567716141929
2016,Séamus Coleman,Everton,35.38461538461539,77.93478260869566
2016,Ben Davies,Tottenham,45.78260869565217,79.2022792022792
2016,Gareth McAuley,WBA,20.555555555555557,65.81081081081082
2016,Manuel Lanzini,West Ham,45.17142857142857,87.28652751423151
2016,Geoff Cameron,Stoke,41.421052631578945,74.4599745870394
2016,Joël Matip,Liverpool,58.55172413793103,87.16136631330977
2016,Adam Lallana,Liverpool,45.38709677419355,84.29282160625445
2016,Mamadou Sakho,Crystal Palace,28.125,82.66666666666667
2016,Joshua King,Bournemouth,19.88888888888889,79.46927374301676
2016,Harry Maguire,Hull,40.758620689655174,76.22673434856176
2016,Winston Reid,West Ham,32.766666666666666,80.67141403865718
2016,Gary Cahill,Chelsea,49.972972972972975,88.37209302325581
2016,Andros Townsend,Crystal Palace,19.055555555555557,75.21865889212827
2016,Santi Cazorla,Arsenal,70.125,91.0873440285205
2016,Leroy Sané,Man City,26.53846153846154,81.44927536231884
2016,Emre Can,Liverpool,51.84375,81.4948764315853
2016,Raheem Sterling,Man City,31.333333333333332,80.36750483558994
2016,Calum Chambers,Middlesbrough,42.958333333333336,77.98254122211445
2016,Cesc Fàbregas,Chelsea,45.724137931034484,84.46455505279035
2016,Jordan Pickford,Sunderland,32.89655172413793,46.22641509433962
2016,Christian Fuchs,Leicester,35.94444444444444,72.25656877897991
2016,Ashley Williams,Everton,47.77777777777778,81.97674418604652
2016,Ilkay Gündogan,Man City,50.5,91.88118811881189
2016,Cheikhou Kouyaté,West Ham,34.58064516129032,83.30223880597015
2016,Adama Traoré,Middlesbrough,13.666666666666666,69.91869918699187
2016,Carl Jenkinson,Arsenal,35.0,60.0
2016,Matt Phillips,WBA,18.0,67.28395061728395
2016,Matthew Lowton,Burnley,30.166666666666668,66.66666666666666
2016,Morgan Schneiderlin,Everton,60.785714285714285,89.89424206815512
2016,Papy Djilobodji,Sunderland,38.5,72.005772005772
2016,Maya Yoshida,Southampton,48.91304347826087,85.95555555555555
2016,Toby Alderweireld,Tottenham,50.733333333333334,83.18002628120894
2016,Nemanja Matic,Chelsea,53.285714285714285,87.72117962466488
2016,Robert Snodgrass,Hull,35.45,82.93370944992948
2016,Alex Oxlade Chamberlain,Arsenal,26.724137931034484,82.19354838709677
2016,Joel Robles,Everton,28.5,50.877192982456144
2016,Erik Lamela,Tottenham,33.888888888888886,80.0
2016,Kieran Gibbs,Arsenal,33.72727272727273,82.47978436657682
2016,George Friend,Middlesbrough,32.5,77.17948717948718
2016,Juan Mata,Man Utd,39.6,89.6969696969697
2016,Leighton Baines,Everton,40.875,81.49847094801224
2016,Gaël Clichy,Man City,58.16,85.21320495185695
2016,Theo Walcott,Arsenal,19.214285714285715,75.27881040892194
2016,Rob Holding,Arsenal,51.666666666666664,82.58064516129032
2016,Fernando Llorente,Swansea,27.272727272727273,66.33333333333333
2016,Bryan Oviedo,Sunderland,31.1,73.31189710610933
2016,Alfie Mawson,Swansea,45.111111111111114,82.84072249589491
2016,Nacho Monreal,Arsenal,48.69444444444444,85.62464346833998
2016,Nathan Redmond,Southampton,30.7027027027027,82.65845070422534
2016,Cédric Soares,Southampton,41.86666666666667,74.04458598726114
2016,Jonny Evans,WBA,30.387096774193548,80.36093418259024
2016,Xherdan Shaqiri,Stoke,29.0,78.65353037766832
2016,Granit Xhaka,Arsenal,71.8125,89.42558746736292
2016,Matteo Darmian,Man Utd,33.05555555555556,81.5126050420168
2016,Georginio Wijnaldum,Liverpool,45.138888888888886,87.32307692307693
2016,Joe Allen,Stoke,35.69444444444444,81.32295719844358
2016,Eric Dier,Tottenham,55.02777777777778,86.72387682988389
2016,Simon Francis,Bournemouth,48.6764705882353,79.69788519637461
2016,Charlie Austin,Southampton,16.933333333333334,62.59842519685039
2016,Petr Cech,Arsenal,24.114285714285714,55.92417061611374
2016,Patrick van Aanholt,Sunderland,33.333333333333336,77.57142857142857
2016,Antonio Barragán,Middlesbrough,39.5,79.94157740993184
2016,Anthony Martial,Man Utd,24.32,81.25
2016,Marc Muniesa,Stoke,30.8,78.24675324675324
2016,Craig Dawson,WBA,27.486486486486488,63.12684365781711
2016,Peter Crouch,Stoke,18.37037037037037,59.07258064516129
2016,Charlie Daniels,Bournemouth,47.55882352941177,81.63265306122449
2016,José Holebas,Watford,35.09090909090909,74.87046632124353
2016,Luka Milivojevic,Crystal Palace,35.07142857142857,72.70875763747455
2016,Kyle Naughton,Swansea,44.903225806451616,77.29885057471265
2016,Curtis Davies,Hull,32.92307692307692,82.94392523364486
2016,Junior Stanislas,Bournemouth,29.238095238095237,79.80456026058633
2016,Riyad Mahrez,Leicester,29.583333333333332,77.55868544600939
2016,Álvaro Negredo,Middlesbrough,23.944444444444443,66.93735498839906
2016,Marouane Fellaini,Man Utd,37.785714285714285,86.01134215500946
2016,Ryan Shawcross,Stoke,28.428571428571427,71.25628140703517
2016,Mason Holgate,Everton,35.72222222222222,74.80559875583204
2016,Gabriel Paulista,Arsenal,45.89473684210526,87.04128440366972
2016,Luke Shaw,Man Utd,34.81818181818182,85.6396866840731
2016,Andrea Ranocchia,Hull,34.375,76.72727272727272
2016,Henrikh Mkhitaryan,Man Utd,32.208333333333336,84.08796895213455
2016,Joey Barton,Burnley,41.142857142857146,73.09027777777779
2016,Jason Puncheon,Crystal Palace,40.77777777777778,81.26702997275204
2016,Chris Brunt,WBA,29.35483870967742,73.18681318681318
2016,Bacary Sagna,Man City,48.88235294117647,88.68832731648617
2016,Lee Grant,Stoke,31.464285714285715,57.66174801362089
2016,Willian,Chelsea,22.852941176470587,83.52638352638353
2016,Younes Kaboul,Watford,31.09090909090909,68.27485380116958
2016,Stephen Ward,Burnley,30.45945945945946,68.67790594498669
2016,Erik Pieters,Stoke,36.97222222222222,75.8076634109692
2016,Tom Heaton,Burnley,32.2,40.993788819875775
2016,Victor Anichebe,Sunderland,20.333333333333332,63.114754098360656
2016,James Collins,West Ham,26.363636363636363,78.44827586206897
2016,Federico Fernández,Swansea,41.96296296296296,81.81818181818183
2016,José Fonte,West Ham,43.0625,80.2612481857765
2016,Pedro Obiang,West Ham,41.40909090909091,81.33918770581778
2016,Billy Jones,Sunderland,26.037037037037038,69.13229018492176
2016,Kieran Trippier,Tottenham,28.666666666666668,76.45348837209302
2016,Ryan Bertrand,Southampton,46.67857142857143,83.47360367253252
2016,Kevin Mirallas,Everton,20.542857142857144,82.89290681502086
2016,Adrian Mariappa,Watford,34.857142857142854,81.9672131147541
2016,Troy Deeney,Watford,22.72972972972973,58.50178359096314
2016,Bruno Martins Indi,Stoke,31.857142857142858,86.72645739910314
2016,Étienne Capoue,Watford,40.08108108108108,82.87255563047876
2016,Leroy Fer,Swansea,36.088235294117645,82.23308883455583
2016,Kasper Schmeichel,Leicester,29.6,39.86486486486486
2016,Gastón Ramírez,Middlesbrough,26.041666666666668,75.84
2016,Adam Smith,Bournemouth,40.361111111111114,84.72126634549208
2016,Sam Vokes,Burnley,16.324324324324323,50.331125827814574
2016,Marc Albrighton,Leicester,26.484848484848484,63.7299771167048
2016,Gareth Barry,Everton,41.666666666666664,79.41818181818182
2016,Bernardo Espinosa,Middlesbrough,47.81818181818182,85.17110266159695
2016,Marko Arnautovic,Stoke,26.90625,75.37746806039489
2016,Brendan Galloway,WBA,19.666666666666668,76.27118644067797
2016,Ashley Young,Man Utd,35.666666666666664,83.17757009345794
2016,Jamie Vardy,Leicester,15.142857142857142,62.45283018867924
2016,Ben Gibson,Middlesbrough,44.26315789473684,84.60166468489892
2016,Jack Butland,Stoke,28.0,56.42857142857143
2016,Fábio,Middlesbrough,29.541666666666668,70.94499294781383
2016,Joel Ward,Crystal Palace,34.1578947368421,73.57473035439138
