year,Name,Team,AvgP,PS%
2014,Leroy Fer,QPR,34.93103448275862,79.86179664363277
2014,Phil Jagielka,Everton,53.08108108108108,87.5254582484725
2014,Jason Shackell,Burnley,32.71052631578947,77.79565567176186
2014,Leighton Baines,Everton,49.064516129032256,83.95792241946089
2014,Marcos Rojo,Man Utd,60.18181818181818,85.49848942598187
2014,Branislav Ivanovic,Chelsea,39.526315789473685,81.22503328894807
2014,Mathieu Debuchy,Arsenal,36.9,79.67479674796748
2014,César Azpilicueta,Chelsea,44.86206896551724,83.55111452728671
2014,Ashley Young,Man Utd,33.38461538461539,80.87557603686636
2014,Antonio Valencia,Man Utd,52.34375,89.49253731343283
2014,Olivier Giroud,Arsenal,28.333333333333332,67.7124183006536
2014,Danny Rose,Tottenham,39.392857142857146,78.5131459655485
2014,Ashley Williams,Swansea,48.972972972972975,85.37527593818984
2014,Pablo Zabaleta,Man City,49.89655172413793,85.34899792674499
2014,Sebastián Coates,Sunderland,24.0,69.58333333333333
2014,Craig Dawson,WBA,34.758620689655174,73.4126984126984
2014,Wilfried Bony,Swansea,23.55,77.49469214437367
2014,Martin Skrtel,Liverpool,52.333333333333336,90.04053271569195
2014,James Collins,West Ham,20.59259259259259,64.92805755395683
2014,Oscar,Chelsea,46.142857142857146,82.58513931888545
2014,José Fonte,Southampton,52.891891891891895,83.54624425140521
2014,Wes Morgan,Leicester,24.675675675675677,76.56078860898138
2014,Fernandinho,Man City,52.45454545454545,88.50375505488157
2014,Cheikhou Kouyaté,West Ham,28.70967741935484,78.98876404494382
2014,Daley Blind,Man Utd,63.32,87.74478837650031
2014,Chris Brunt,WBA,34.61764705882353,72.55734919286321
2014,Gylfi Sigurdsson,Swansea,35.78125,84.89082969432314
2014,Jack Cork,Swansea,56.2,85.40925266903915
2014,Danny Welbeck,Arsenal,21.0,81.9047619047619
2014,Héctor Bellerín,Arsenal,37.4,83.68983957219251
2014,James McArthur,Crystal Palace,33.59375,78.6046511627907
2014,Ahmed El Mohamady,Hull,41.6578947368421,73.78395451674037
2014,John Stones,Everton,45.130434782608695,89.49903660886321
2014,Steven Caulker,QPR,25.142857142857142,69.0909090909091
2014,Riyad Mahrez,Leicester,24.933333333333334,73.2620320855615
2014,Marouane Fellaini,Man Utd,41.25925925925926,84.73967684021544
2014,Bojan,Stoke,34.9375,84.97316636851521
2014,Kieran Trippier,Burnley,44.28947368421053,60.66547831253713
2014,Alex Oxlade Chamberlain,Arsenal,30.782608695652176,81.35593220338984
2014,Jordan Henderson,Liverpool,58.972972972972975,82.35563703024748
2014,Jonny Evans,Man Utd,59.785714285714285,85.06571087216248
2014,Marc Albrighton,Leicester,19.22222222222222,58.092485549132945
2014,Marcin Wasilewski,Leicester,22.56,67.02127659574468
2014,Ciaran Clark,Aston Villa,36.2,79.00552486187846
2014,Victor Wanyama,Southampton,47.3125,84.08190224570674
2014,Costel Pantilimon,Sunderland,30.821428571428573,47.50869061413673
2014,Jeffrey Schlupp,Leicester,22.59375,71.23098201936376
2014,Joleon Lescott,WBA,31.08823529411765,77.1050141911069
2014,Robin van Persie,Man Utd,20.25925925925926,85.19195612431444
2014,Federico Fernández,Swansea,49.25,84.5540246555475
2014,Diafra Sakho,West Ham,14.91304347826087,55.68513119533528
2014,Michael Dawson,Hull,32.92857142857143,75.70498915401302
2014,Joey Barton,QPR,48.857142857142854,73.17251461988305
2014,Ki Sung-Yueng,Swansea,51.696969696969695,89.80070339976554
2014,Jores Okore,Aston Villa,38.82608695652174,86.22620380739082
2014,Bacary Sagna,Man City,51.333333333333336,82.68398268398268
2014,James McCarthy,Everton,50.5,85.57284299858557
2014,Ryan Shawcross,Stoke,35.65625,76.8624014022787
2014,Christian Eriksen,Tottenham,52.026315789473685,81.99291856348002
2014,Lukasz Fabianski,Swansea,28.10810810810811,55.769230769230774
2014,Ben Mee,Burnley,33.666666666666664,66.51665166516652
2014,Patrick van Aanholt,Sunderland,33.25,81.52524167561761
2014,Christian Benteke,Aston Villa,33.275862068965516,66.73575129533678
2014,Fabian Delph,Aston Villa,59.75,85.23610280932456
2014,Reece Burke,West Ham,29.6,68.24324324324324
2014,Aaron Ramsey,Arsenal,56.58620689655172,85.98415600243754
2014,Richard Dunne,QPR,23.956521739130434,64.06533575317604
2014,Sammy Ameobi,Newcastle,20.56,66.34241245136187
2014,Toby Alderweireld,Southampton,42.57692307692308,80.21680216802169
2014,Sadio Mané,Southampton,27.533333333333335,79.66101694915254
2014,Per Mertesacker,Arsenal,50.77142857142857,89.30782217220033
2014,Erik Lamela,Tottenham,34.303030303030305,82.773851590106
2014,Eliaquim Mangala,Man City,36.52,88.60898138006573
2014,David Ospina,Arsenal,26.77777777777778,57.46887966804979
2014,Jan Vertonghen,Tottenham,43.71875,85.06075768406004
2014,Michael Carrick,Man Utd,60.5,89.62350780532599
2014,Kieran Gibbs,Arsenal,40.45454545454545,81.68539325842697
2014,Yannick Bolasie,Crystal Palace,19.558823529411764,71.57894736842105
2014,Mamadou Sakho,Liverpool,56.875,89.45054945054946
2014,Brede Hangeland,Crystal Palace,23.214285714285715,78.46153846153847
2014,Emre Can,Liverpool,47.44444444444444,83.21623731459798
2014,Joel Ward,Crystal Palace,31.945945945945947,69.4585448392555
2014,Nathaniel Clyne,Southampton,42.857142857142854,78.53333333333333
2014,Michael Keane,Burnley,29.666666666666668,77.52808988764045
2014,Mark Noble,West Ham,49.107142857142854,85.23636363636363
2014,Winston Reid,West Ham,29.9,79.26421404682274
2014,John Terry,Chelsea,42.26315789473684,89.60149439601494
2014,Graziano Pellè,Southampton,32.10526315789474,65.32786885245902
2014,James Chester,Hull,32.82608695652174,81.98675496688742
2014,Michael Duff,Burnley,30.428571428571427,71.20500782472612
2014,Martín Demichelis,Man City,44.38709677419355,87.20930232558139
2014,James Milner,Man City,31.5,79.46428571428571
2014,Nabil Bentaleb,Tottenham,60.96153846153846,86.75078864353313
2014,Younes Kaboul,Tottenham,46.72727272727273,79.76653696498055
2014,Willian,Chelsea,38.0,85.08771929824562
2014,Ryan Bertrand,Southampton,41.05882352941177,79.44126074498567
2014,Erik Pieters,Stoke,34.83870967741935,80.74074074074075
2014,Sebastian Larsson,Sunderland,38.52777777777778,81.75919250180245
2014,Steven Nzonzi,Stoke,56.55263157894737,84.96975337366217
2014,Daniel Sturridge,Liverpool,20.833333333333332,79.2
2014,Stewart Downing,West Ham,39.972972972972975,84.98985801217039
2014,Ángel Di María,Man Utd,31.25925925925926,77.8436018957346
2014,Calum Chambers,Arsenal,38.391304347826086,82.78595696489242
2014,Antolín Alcáraz,Everton,44.625,85.43417366946778
2014,Jason Puncheon,Crystal Palace,30.864864864864863,76.4448336252189
2014,Rémy Cabella,Newcastle,28.967741935483872,82.62806236080178
2014,Ritchie De Laet,Leicester,23.73076923076923,69.3679092382496
2014,Craig Gardner,WBA,30.62857142857143,75.27985074626866
2014,George Boyd,Burnley,18.457142857142856,74.30340557275542
2014,Charlie Austin,QPR,21.542857142857144,65.91511936339522
2014,Dusan Tadic,Southampton,27.483870967741936,78.16901408450704
2014,Dejan Lovren,Liverpool,53.46153846153846,85.17985611510791
2014,Jesús Navas,Man City,38.22857142857143,85.42600896860986
2014,Mauricio Isla,QPR,33.65384615384615,74.85714285714286
2014,Mauro Zárate,West Ham,19.428571428571427,84.55882352941177
2014,Esteban Cambiasso,Leicester,36.096774193548384,73.63717605004469
2014,Geoff Cameron,Stoke,33.592592592592595,74.97243660418964
2014,Jack Butland,Stoke,32.666666666666664,45.91836734693878
2014,Kyle Walker,Tottenham,50.333333333333336,80.0
2014,Wilfried Zaha,Crystal Palace,13.064516129032258,73.33333333333333
2014,Gareth McAuley,WBA,25.458333333333332,71.35842880523732
2014,Marc Muniesa,Stoke,29.94736842105263,81.37082601054482
2014,Alexandre Song,West Ham,43.535714285714285,76.70221493027071
2014,Lucas Leiva,Liverpool,52.5,87.23809523809524
2014,Gary Cahill,Chelsea,36.583333333333336,86.48443432042521
2014,Harry Maguire,Hull,15.333333333333334,56.52173913043478
2014,Scott Dann,Crystal Palace,24.61764705882353,66.42771804062126
2014,Robert Brady,Hull,27.51851851851852,69.17900403768506
2014,Phil Bardsley,Stoke,28.76,74.82614742698192
2014,Steven Gerrard,Liverpool,52.793103448275865,84.97713912475507
2014,Nathan Baker,Aston Villa,17.454545454545453,77.08333333333334
2014,Neil Taylor,Swansea,38.11764705882353,83.56481481481481
2014,Mohamed Diamé,Hull,25.583333333333332,85.34201954397395
2014,Samir Nasri,Man City,51.208333333333336,90.15459723352319
2014,Steve Harper,Hull,25.3,43.47826086956522
2014,Eric Dier,Tottenham,43.92857142857143,79.10569105691056
2014,Kyle Naughton,Swansea,54.5,81.65137614678899
2014,Sandro,QPR,27.941176470588236,73.05263157894737
2014,James Morrison,WBA,42.96969696969697,83.3568406205924
2014,Jonathan Walters,Stoke,21.3125,65.6891495601173
2014,Adam Lallana,Liverpool,27.51851851851852,82.50336473755047
2014,Cheick Tioté,Newcastle,62.54545454545455,81.68604651162791
2014,Charlie Adam,Stoke,26.24137931034483,76.60972404730617
2014,Séamus Coleman,Everton,35.857142857142854,84.4621513944223
2014,Étienne Capoue,Tottenham,59.5,87.39495798319328
2014,Massadio Haïdara,Newcastle,30.6,77.99564270152506
2014,Moussa Sissoko,Newcastle,38.94117647058823,79.0785498489426
2014,Paul McShane,Hull,31.2,77.24358974358975
2014,Jack Colback,Newcastle,41.25714285714286,87.46537396121884
2014,Glenn Whelan,Stoke,47.607142857142854,84.62115528882221
2014,Jefferson Montero,Swansea,13.6,74.75490196078431
2014,Sylvain Distin,Everton,53.15384615384615,86.97539797395079
2014,Jay Fulton,Swansea,32.5,76.92307692307693
2014,Dedryck Boyata,Man City,23.5,87.2340425531915
2014,Daryl Janmaat,Newcastle,38.13513513513514,74.4153082919915
2014,Maya Yoshida,Southampton,45.72727272727273,81.11332007952286
2014,Michel Vorm,Tottenham,28.25,54.86725663716814
2014,Santiago Vergini,Sunderland,36.806451612903224,77.21297107800176
2014,Nacer Chadli,Tottenham,30.457142857142856,83.30206378986867
2014,Damien Delaney,Crystal Palace,25.551724137931036,67.0715249662618
2014,Paul Dummett,Newcastle,33.76,74.40758293838863
2014,Martin Kelly,Crystal Palace,21.741935483870968,68.10089020771514
2014,Sébastien Pocognoli,WBA,27.933333333333334,71.1217183770883
2014,Hugo Lloris,Tottenham,26.085714285714285,60.56955093099672
2014,Petr Cech,Chelsea,21.0,58.50340136054422
2014,Fernando,Man City,47.64,91.09991603694374
2014,Danny Ings,Burnley,20.542857142857144,70.9318497913769
2014,Angel Rangel,Swansea,49.74074074074074,82.42740134028294
2014,Filipe Luís,Chelsea,39.53333333333333,86.3406408094435
2014,Juan Mata,Man Utd,43.96969696969697,89.45554789800137
2014,Billy Jones,Sunderland,25.0,72.28571428571429
2014,Glenn Murray,Crystal Palace,10.823529411764707,57.065217391304344
2014,Wilfried Bony,Man City,14.4,77.77777777777779
2014,Javier Manquillo,Liverpool,37.7,82.75862068965517
2014,Matty James,Leicester,30.074074074074073,81.03448275862068
2014,Stevan Jovetic,Man City,29.41176470588235,82.19999999999999
2014,Anthony Réveillere,Sunderland,34.5,78.07971014492753
2014,Vincent Kompany,Man City,49.28,87.2564935064935
2014,Ryan Mason,Tottenham,51.87096774193548,83.64427860696517
2014,Gareth Barry,Everton,61.78787878787879,84.60029426189308
2014,Aaron Cresswell,West Ham,35.44736842105263,72.16035634743875
2014,Víctor Valdés,Man Utd,29.0,43.103448275862064
2014,Leonardo Ulloa,Leicester,24.2972972972973,72.74749721913237
2014,Jack Wilshere,Arsenal,37.42857142857143,84.16030534351145
2014,Claudio Yacob,WBA,26.6,79.32330827067669
2014,Clint Hill,QPR,22.0,64.83253588516746
2014,Mame Diouf,Stoke,13.264705882352942,65.85365853658537
2014,Jonjo Shelvey,Swansea,48.87096774193548,79.07590759075907
2014,Lee Cattermole,Sunderland,39.357142857142854,80.76225045372051
2014,Alan Hutton,Aston Villa,37.2,76.43369175627241
2014,Florin Gardos,Southampton,26.545454545454547,81.84931506849315
2014,Maynor Figueroa,Hull,31.666666666666668,71.57894736842105
2014,Tom Heaton,Burnley,26.289473684210527,45.94594594594595
2014,John O'Shea,Sunderland,36.37837837837838,81.05497771173849
2014,Marc Wilson,Stoke,34.51851851851852,79.39914163090128
2014,Joe Ledley,Crystal Palace,31.15625,79.4383149448345
2014,Joe Allen,Liverpool,40.80952380952381,87.86464410735122
2014,Aaron Lennon,Everton,23.357142857142858,77.98165137614679
2014,Ryan Taylor,Newcastle,32.42857142857143,72.02643171806167
2014,Steven Davis,Southampton,48.65714285714286,85.32002348796242
2014,Connor Wickham,Sunderland,25.194444444444443,65.04961411245866
2014,Fabricio Coloccini,Newcastle,32.8125,84.95238095238096
2014,Rio Ferdinand,QPR,33.81818181818182,83.33333333333334
2014,Ross Barkley,Everton,39.93103448275862,87.91018998272885
2014,Steven Naismith,Everton,31.70967741935484,75.07629704984741
2014,Darren Fletcher,WBA,37.13333333333333,79.71274685816876
2014,Adrián,West Ham,26.526315789473685,46.230158730158735
2014,Jamie Vardy,Leicester,13.676470588235293,64.30107526881721
2014,Kyle Bartley,Swansea,49.57142857142857,86.45533141210375
2014,Tony Hibbert,Everton,38.0,83.55263157894737
2014,Alex Bruce,Hull,17.681818181818183,75.57840616966581
2014,Glen Johnson,Liverpool,35.68421052631579,83.03834808259587
2014,Matt Phillips,QPR,20.52,64.71734892787524
2014,Tom Huddlestone,Hull,47.58064516129032,80.0
2014,Luke Shaw,Man Utd,33.75,86.66666666666667
2014,Harrison Reed,Southampton,25.77777777777778,83.1896551724138
2014,Thibaut Courtois,Chelsea,23.15625,49.527665317139004
2014,Aly Cissokho,Aston Villa,32.68,74.66340269277846
2014,Stephen Ward,Burnley,24.77777777777778,68.16143497757847
2014,Nedum Onuoha,QPR,28.73913043478261,71.70953101361573
2014,Romelu Lukaku,Everton,26.0,73.82478632478633
2014,Carles Gil,Aston Villa,43.4,88.47926267281106
2014,Dame N'Doye,Hull,22.466666666666665,77.1513353115727
2014,Peter Crouch,Stoke,18.575757575757574,63.4584013050571
2014,Joe Hart,Man City,22.333333333333332,47.636815920398014
2014,Marko Arnautovic,Stoke,23.93103448275862,79.82708933717579
2014,Rafael,Man Utd,33.5,84.17910447761194
2014,Liam Moore,Leicester,23.09090909090909,77.16535433070865
2014,Jordi Gómez,Sunderland,34.06896551724138,80.76923076923077
2014,Carlos Sánchez,Aston Villa,45.785714285714285,83.07332293291732
2014,Dean Marney,Burnley,44.05,83.76844494892168
2014,Steven Taylor,Newcastle,23.1,87.87878787878788
2014,Ayoze Pérez,Newcastle,15.777777777777779,79.92957746478874
2014,Andy King,Leicester,26.125,81.65869218500798
2014,Mikel Arteta,Arsenal,60.0,93.80952380952381
2014,Mathieu Flamini,Arsenal,37.56521739130435,91.31944444444444
2014,Simon Mignolet,Liverpool,24.916666666666668,61.87290969899666
2014,Muhamed Besic,Everton,37.69565217391305,87.08189158016147
2014,Andy Robertson,Hull,26.75,76.32398753894081
2014,Gerhard Tremmel,Swansea,13.5,74.07407407407408
2014,Mark Schwarzer,Leicester,33.333333333333336,42.0
2014,David Jones,Burnley,42.30555555555556,83.58502954694683
2014,Alberto Moreno,Liverpool,34.964285714285715,82.73748723186925
2014,Adam Johnson,Sunderland,23.71875,79.44664031620553
2014,Jake Livermore,Hull,43.51428571428571,83.5193696651346
2014,Leon Osman,Everton,34.57142857142857,83.47107438016529
2014,Ashley Barnes,Burnley,21.37142857142857,63.101604278074866
2014,Danny Drinkwater,Leicester,40.95652173913044,79.40552016985139
2014,Wes Brown,Sunderland,33.96,79.38751472320376
2014,Marouane Chamakh,Crystal Palace,26.0,72.86324786324786
2014,Dean Hammond,Leicester,34.0,81.86274509803921
2014,Danny Simpson,Leicester,30.357142857142858,67.52941176470588
2014,Paddy McNair,Man Utd,42.875,86.73469387755102
2014,Enner Valencia,West Ham,13.59375,76.55172413793103
2014,Eldin Jakupovic,Hull,23.0,39.130434782608695
2014,Michael Keane,Man Utd,17.0,94.11764705882352
2014,Shane Long,Southampton,13.75,67.27272727272727
2014,Tomas Rosicky,Arsenal,29.733333333333334,86.32286995515696
2014,Joel Robles,Everton,24.428571428571427,49.707602339181285
2014,Saido Berahino,WBA,20.42105263157895,83.24742268041237
2014,Ben Davies,Tottenham,33.142857142857146,79.95689655172413
2014,Philipp Wollscheid,Stoke,39.0,77.99145299145299
2014,Ramires,Chelsea,23.565217391304348,79.88929889298892
2014,David de Gea,Man Utd,27.945945945945947,64.11992263056094
2014,Fraser Forster,Southampton,24.466666666666665,57.629427792915536
2014,Matthew Lowton,Aston Villa,27.0,72.53086419753086
2014,Lazar Markovic,Liverpool,23.0,81.23569794050344
2014,Joseph O'Brien,West Ham,19.88888888888889,79.88826815642457
2014,Yun Suk-Young,QPR,25.304347826086957,71.30584192439862
2014,Samuel Eto'o,Everton,28.857142857142858,79.70297029702971
2014,Gabriel Obertan,Newcastle,15.153846153846153,72.08121827411168
2014,Ashley Westwood,Aston Villa,49.148148148148145,83.72268274302938
2014,James Ward-Prowse,Southampton,27.32,87.26207906295754
2014,Asmir Begovic,Stoke,27.6,61.697722567287784
2014,Brendan Galloway,Everton,28.5,59.64912280701754
2014,Ron Vlaar,Aston Villa,31.5,81.58730158730158
2014,Robert Green,QPR,29.38888888888889,43.57277882797732
2014,Carl Jenkinson,West Ham,27.0625,78.29099307159353
2014,Jazz Richards,Swansea,32.7,84.09785932721712
2014,Papiss Cissé,Newcastle,15.545454545454545,77.48538011695906
2014,Wayne Routledge,Swansea,26.275862068965516,77.16535433070865
2014,Brad Guzan,Aston Villa,28.058823529411764,54.71698113207547
2014,Philippe Senderos,Aston Villa,29.25,81.62393162393163
2014,Tom Cleverley,Aston Villa,45.61290322580645,86.28005657708628
2014,Graham Dorrans,WBA,36.285714285714285,82.93963254593176
2014,Jack Grealish,Aston Villa,20.235294117647058,92.73255813953489
2014,Kasper Schmeichel,Leicester,29.416666666666668,41.07648725212464
2014,Edin Dzeko,Man City,16.681818181818183,76.83923705722071
2014,Mousa Dembélé,Tottenham,32.07692307692308,89.32853717026379
2014,Emmanuel Adebayor,Tottenham,21.307692307692307,76.89530685920577
2014,Jack Rodwell,Sunderland,23.0,84.12098298676749
2014,Jack Cork,Southampton,24.75,86.86868686868688
2014,Armand Traore,QPR,17.75,75.0
2014,Jordon Ibe,Liverpool,20.583333333333332,87.4493927125506
2014,David Meyler,Hull,29.892857142857142,81.00358422939068
2014,Pape Souaré,Crystal Palace,23.77777777777778,72.89719626168224
2014,Alejandro Faurlin,QPR,27.0,77.77777777777779
2014,Bafétimbi Gomis,Swansea,14.580645161290322,79.42477876106194
2014,Eduardo Vargas,QPR,24.333333333333332,76.1252446183953
2014,Mike Williamson,Newcastle,30.967741935483872,79.47916666666667
2014,Loïc Rémy,QPR,18.0,75.0
2014,Willy Caballero,Man City,16.5,60.60606060606061
2014,Andre Wisdom,WBA,37.0,78.82882882882883
2014,Nikica Jelavic,Hull,14.807692307692308,67.53246753246754
2014,Jermain Defoe,Sunderland,16.41176470588235,79.56989247311827
2014,Theo Walcott,Arsenal,7.357142857142857,87.37864077669903
2014,Darron Gibson,Everton,39.22222222222222,84.41926345609065
2014,Niko Kranjcar,QPR,26.59090909090909,77.43589743589745
2014,Radamel Falcao,Man Utd,15.307692307692308,86.18090452261306
2014,André Schürrle,Chelsea,15.285714285714286,78.97196261682244
2014,Darnell Furlong,QPR,25.0,68.0
2014,Yoan Gouffran,Newcastle,25.29032258064516,81.76020408163265
2014,Kurt Zouma,Chelsea,17.2,80.62015503875969
2014,Rolando Aarons,Newcastle,9.25,81.08108108108108
2014,Gastón Ramírez,Hull,21.045454545454547,83.58531317494601
2014,Siem de Jong,Newcastle,10.5,76.19047619047619
2014,Scott Arfield,Burnley,36.75675675675676,75.66176470588235
2014,Loïc Rémy,Chelsea,12.0,82.45614035087719
2014,David Nugent,Leicester,19.517241379310345,74.20494699646643
2014,Mehdi Abeid,Newcastle,23.923076923076923,82.31511254019293
2014,Tom Cleverley,Man Utd,82.0,90.2439024390244
2014,Leon Britton,Swansea,39.0,90.02849002849003
2014,Vlad Chiriches,Tottenham,40.6,82.01970443349754
2014,Ben Hamer,Leicester,30.11111111111111,36.53136531365313
2014,Youssouf Mulumbu,WBA,34.05882352941177,83.07426597582038
2014,Kevin Nolan,West Ham,19.79310344827586,78.397212543554
2014,Frank Lampard,Man City,21.84375,85.12160228898426
2014,Liam Bridcutt,Sunderland,27.444444444444443,80.97165991902834
2014,Kevin Mirallas,Everton,16.379310344827587,84.42105263157896
2014,Eljero Elia,Southampton,17.1875,79.63636363636364
2014,Adrian Mariappa,Crystal Palace,20.0,69.58333333333333
2014,Steven Fletcher,Sunderland,18.266666666666666,69.34306569343066
2014,Mario Balotelli,Liverpool,15.0625,69.70954356846472
2014,Andros Townsend,Tottenham,17.529411764705884,80.87248322147651
2014,Nathan Dyer,Swansea,22.125,84.7457627118644
2014,Leandro Bacuna,Aston Villa,30.31578947368421,78.64583333333334
2014,Stéphane Sessègnon,WBA,24.392857142857142,84.77306002928258
2014,Vurnon Anita,Newcastle,30.842105263157894,81.05802047781569
2014,Aiden McGeady,Everton,18.25,84.93150684931507
2014,Stephen Ireland,Stoke,26.176470588235293,83.14606741573034
2014,Benjamin Stambouli,Tottenham,24.166666666666668,84.13793103448276
2014,Kolo Touré,Liverpool,28.25,87.61061946902655
2014,Luke Garbutt,Everton,31.75,80.31496062992126
2014,Victor Anichebe,WBA,14.761904761904763,66.12903225806451
2014,Jordi Amat,Swansea,33.9,88.49557522123894
2014,Bryan Oviedo,Everton,22.833333333333332,76.64233576642336
2014,Dwight Tiendalli,Swansea,22.0,89.39393939393939
2014,Vito Mannone,Sunderland,34.9,63.323782234957015
2014,Stephen Quinn,Hull,33.75,84.33862433862433
2014,Ben Foster,WBA,30.678571428571427,41.09429569266589
2014,Liam Rosenior,Hull,22.46153846153846,80.47945205479452
2014,Julian Speroni,Crystal Palace,24.916666666666668,42.474916387959865
2014,Abel Hernández,Hull,11.92,74.16107382550335
2014,Dwight Gayle,Crystal Palace,10.84,69.37269372693727
2014,Anderson,Man Utd,17.0,88.23529411764706
2014,Morgan Amalfitano,West Ham,15.375,79.40379403794037
2014,Bobby Zamora,QPR,20.419354838709676,64.92890995260665
2014,Callum McManaman,WBA,9.75,80.76923076923077
2014,Ricardo Álvarez,Sunderland,14.846153846153847,88.60103626943005
2014,Matt Upson,Leicester,24.6,70.73170731707317
2014,Peter Odemwingie,Stoke,12.0,78.57142857142857
2014,Matthew Taylor,Burnley,17.1,67.83625730994152
2014,Gabriel Agbonlahor,Aston Villa,17.61764705882353,74.79131886477462
2014,Fraizer Campbell,Crystal Palace,12.0,70.83333333333334
2014,Adnan Januzaj,Man Utd,17.77777777777778,81.875
2014,Wayne Hennessey,Crystal Palace,22.666666666666668,33.82352941176471
2014,Adel Taarabt,QPR,27.285714285714285,85.34031413612566
2014,Emiliano Martínez,Arsenal,20.25,54.32098765432099
2014,Jonny Williams,Crystal Palace,9.5,78.94736842105263
2014,Silvestre Varela,WBA,18.428571428571427,79.84496124031007
2014,Wojciech Szczesny,Arsenal,22.764705882352942,62.273901808785524
2014,Paul Konchesky,Leicester,36.73076923076923,74.03141361256544
2014,Tyler Blackett,Man Utd,41.18181818181818,84.76821192052981
2014,Tim Howard,Everton,26.84375,57.50873108265425
2014,Gastón Ramírez,Southampton,24.0,79.16666666666666
2014,John Obi Mikel,Chelsea,29.27777777777778,90.70208728652752
2014,Chuba Akpom,Arsenal,1.6666666666666667,80.0
2014,Karl Henry,QPR,31.0,80.64516129032258
2014,Chris Baird,WBA,17.36842105263158,76.06060606060606
2014,Didier Drogba,Chelsea,11.321428571428571,60.252365930599375
2014,Michael Doughty,QPR,10.0,73.33333333333333
2014,Yaya Sanogo,Arsenal,12.333333333333334,62.16216216216216
2014,Allan McGregor,Hull,24.46153846153846,42.138364779874216
2014,Jordon Mutch,Crystal Palace,18.285714285714285,75.78125
2014,Aaron Lennon,Tottenham,12.0,85.18518518518519
2014,Tim Krul,Newcastle,31.233333333333334,47.81216648879402
2014,Danny Welbeck,Man Utd,8.5,76.47058823529412
2014,Christian Atsu,Everton,13.0,75.38461538461539
2014,Filip Djuricic,Southampton,17.0,76.47058823529412
2014,Emanuele Giaccherini,Sunderland,20.875,89.22155688622755
2014,Paulinho,Tottenham,23.333333333333332,85.14285714285714
2014,Ricardo Vaz Tê,West Ham,17.75,77.46478873239437
2014,Tom Carroll,Swansea,39.38461538461539,88.28125
2014,Andreas Weimann,Aston Villa,18.677419354838708,81.51986183074266
2014,Michael Kightly,Burnley,16.58823529411765,67.73049645390071
2014,Cristian Gamboa,WBA,13.2,84.84848484848484
2014,Hatem Ben Arfa,Hull,16.875,83.7037037037037
2014,Andrej Kramaric,Leicester,14.23076923076923,83.78378378378379
2014,Nani,Man Utd,16.0,93.75
2014,Charles N'Zogbia,Aston Villa,19.703703703703702,80.82706766917293
2014,Juan Cuadrado,Chelsea,15.416666666666666,90.81081081081082
2014,Matthew Jarvis,West Ham,8.545454545454545,78.72340425531915
2014,Kieran Richardson,Aston Villa,22.681818181818183,75.55110220440882
2014,Brown Ideye,WBA,12.125,76.97594501718214
2014,Haris Vuckic,Newcastle,7.0,100.0
2014,Jordon Mutch,QPR,25.444444444444443,81.22270742358079
2014,Lukas Jutkiewicz,Burnley,11.64,58.76288659793815
2014,Joe Cole,Aston Villa,14.583333333333334,84.57142857142857
