Name,Team,Age,Position,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
Kurt Zouma,Everton,28,Defender,32,2613,2,2,0.59375,0.1875,0.21875,0.46875,0.0625,0.40625,0.53125,6.775
Erik Lamela,Tottenham,31,Midfielder,19,973,4,2,1.5263157894736843,1.2105263157894737,1.0526315789473684,0.9473684210526315,0.05263157894736842,1.0526315789473684,1.5263157894736843,6.773157894736842
Zanka,Huddersfield,33,Defender,24,2148,3,1,0.3333333333333333,0.3333333333333333,0.125,0.5833333333333334,0.0,0.25,0.2916666666666667,6.771250000000001
Joe Bennett,Cardiff,33,Defender,30,2641,0,1,0.3333333333333333,0.4666666666666667,0.8,1.1666666666666667,0.03333333333333333,0.36666666666666664,0.3333333333333333,6.77
Ryan Bennett,Wolves,33,Defender,34,3060,1,0,0.4411764705882353,0.2647058823529412,0.08823529411764706,0.3235294117647059,0.029411764705882353,0.029411764705882353,0.14705882352941177,6.768235294117648
Simon Francis,Bournemouth,38,Defender,17,1230,0,2,0.17647058823529413,0.5882352941176471,0.29411764705882354,0.47058823529411764,0.17647058823529413,0.4117647058823529,0.8235294117647058,6.767058823529412
Ryan Fredericks,West Ham,30,Defender,15,1086,1,0,0.3333333333333333,0.2,0.8,0.6666666666666666,0.06666666666666667,0.13333333333333333,0.6,6.764666666666668
Nemanja Matic,Man Utd,35,Midfielder,28,2441,1,0,0.42857142857142855,0.4642857142857143,0.6428571428571429,0.7142857142857143,0.03571428571428571,1.3928571428571428,0.8928571428571429,6.7625
Wesley Hoedt,Southampton,29,Defender,13,1170,0,0,0.46153846153846156,0.07692307692307693,0.46153846153846156,1.1538461538461537,0.0,0.38461538461538464,0.15384615384615385,6.761538461538462
Oriol Romeu,Southampton,31,Midfielder,31,2142,1,0,0.3225806451612903,0.25806451612903225,0.5483870967741935,0.5483870967741935,0.0,0.4838709677419355,0.6129032258064516,6.76
Hamza Choudhury,Leicester,25,Midfielder,9,597,0,0,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.7777777777777778,6.759999999999999
Abdoulaye Doucouré,Watford,30,Midfielder,35,3062,5,6,1.4857142857142858,1.0857142857142856,0.9142857142857143,0.37142857142857144,0.05714285714285714,1.1714285714285715,1.6857142857142857,6.759428571428571
Joe Gomez,Liverpool,26,Defender,16,1060,0,0,0.3125,0.4375,0.25,0.5625,0.0,0.125,0.625,6.75625
Miguel Almirón,Newcastle,29,Midfielder,10,763,0,0,1.9,1.3,0.7,1.7,0.4,0.6,2.2,6.756
Ashley Barnes,Burnley,33,Forward,37,2388,12,2,1.7567567567567568,0.5945945945945946,0.1891891891891892,1.7567567567567568,0.5945945945945946,1.054054054054054,2.27027027027027,6.752702702702704
Moussa Sissoko,Tottenham,34,Midfielder,29,2337,0,3,0.5172413793103449,0.8620689655172413,1.2413793103448276,0.6551724137931034,0.10344827586206896,0.9655172413793104,1.3793103448275863,6.75103448275862
Charlie Taylor,Burnley,29,Defender,38,3240,0,1,0.15789473684210525,0.2894736842105263,1.0789473684210527,1.263157894736842,0.02631578947368421,0.4473684210526316,0.9736842105263158,6.75
Joel Ward,Crystal Palace,33,Defender,7,551,1,0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.7142857142857143,6.7442857142857155
