Name,Team,Age,Position,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
João Cancelo,Man City,29,Defender,17,1279,2,1,1.0,0.7058823529411765,1.7647058823529411,1.0588235294117647,0.23529411764705882,0.8235294117647058,1.0588235294117647,7.044117647058823
Pierre-Emile Højbjerg,Tottenham,28,Midfielder,35,3133,4,5,0.9428571428571428,0.8571428571428571,0.8857142857142857,1.0285714285714285,0.02857142857142857,1.0,1.1142857142857143,7.023142857142859
Eberechi Eze,Crystal Palace,25,Midfielder,38,2644,10,4,1.868421052631579,1.5,1.868421052631579,1.5,0.10526315789473684,1.4210526315789473,1.868421052631579,7.01842105263158
Riyad Mahrez,Man City,32,Forward,30,1924,5,10,1.4333333333333333,1.7,0.8333333333333334,1.4,0.23333333333333334,0.9,1.1666666666666667,7.014666666666669
Declan Rice,West Ham,24,Midfielder,37,3272,4,2,0.972972972972973,1.0,0.9459459459459459,0.2972972972972973,0.02702702702702703,0.7027027027027027,0.7567567567567568,7.014324324324325
Bryan Mbeumo,Brentford,24,Midfielder,38,2931,9,8,1.868421052631579,1.3421052631578947,1.1842105263157894,0.6052631578947368,0.15789473684210525,1.4210526315789473,1.894736842105263,7.011578947368419
Yerry Mina,Everton,28,Defender,7,596,2,0,1.1428571428571428,0.14285714285714285,0.14285714285714285,1.4285714285714286,0.0,0.0,0.5714285714285714,7.008571428571429
Ben Mee,Brentford,33,Defender,37,3272,3,2,0.7567567567567568,0.21621621621621623,0.32432432432432434,0.40540540540540543,0.02702702702702703,0.05405405405405406,0.4864864864864865,7.006216216216217
Kaoru Mitoma,Brighton,26,Midfielder,33,2318,7,5,1.5757575757575757,1.2424242424242424,1.7878787878787878,0.8181818181818182,0.18181818181818182,1.0,1.8181818181818181,7.000909090909091
Dan Bentley,Wolves,30,Goalkeeper,2,180,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,7.0
Pascal Groß,Brighton,32,Midfielder,37,3246,9,8,1.054054054054054,2.1621621621621623,0.4594594594594595,0.4864864864864865,0.2702702702702703,0.4864864864864865,1.054054054054054,6.99864864864865
Dwight McNeil,Everton,23,Forward,36,2502,7,3,1.2777777777777777,1.3611111111111112,1.4722222222222223,0.5833333333333334,0.027777777777777776,1.25,1.4722222222222223,6.994722222222221
Michael Olise,Crystal Palace,21,Midfielder,37,2757,2,11,1.3783783783783783,1.945945945945946,1.4594594594594594,1.864864864864865,0.1891891891891892,1.2702702702702702,2.2972972972972974,6.9929729729729715
Willian,Fulham,35,Forward,27,2144,5,5,1.5185185185185186,1.8888888888888888,1.3703703703703705,0.8888888888888888,0.14814814814814814,0.9259259259259259,1.6296296296296295,6.988148148148149
Leandro Trossard,Brighton,28,Forward,16,1326,7,2,2.375,1.4375,0.875,0.8125,0.25,1.625,2.375,6.984999999999999
Kenny Tete,Fulham,27,Defender,31,2575,1,5,0.41935483870967744,0.7419354838709677,0.6774193548387096,1.7419354838709677,0.0,0.7741935483870968,0.7096774193548387,6.981935483870968
Thiago Silva,Chelsea,38,Defender,27,2352,0,2,0.5555555555555556,0.18518518518518517,0.1111111111111111,0.48148148148148145,0.0,0.037037037037037035,0.2222222222222222,6.98037037037037
Granit Xhaka,Arsenal,30,Midfielder,37,3004,7,7,1.0810810810810811,1.2702702702702702,0.43243243243243246,1.054054054054054,0.13513513513513514,0.6756756756756757,0.9459459459459459,6.9799999999999995
Martin Dúbravka,Newcastle,34,Goalkeeper,2,156,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.975
James Tarkowski,Everton,30,Defender,38,3420,1,1,0.8421052631578947,0.39473684210526316,0.23684210526315788,0.6052631578947368,0.05263157894736842,0.13157894736842105,0.5789473684210527,6.974736842105262
Luis Díaz,Liverpool,26,Forward,17,997,4,2,1.588235294117647,0.7647058823529411,1.8823529411764706,1.411764705882353,0.17647058823529413,2.176470588235294,1.7647058823529411,6.972352941176472
David Raya,Brentford,27,Goalkeeper,38,3420,0,0,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.15789473684210525,0.0,0.0,0.0,6.971052631578945
Lucas Paquetá,West Ham,26,Midfielder,28,2171,4,3,1.8928571428571428,1.1428571428571428,1.1785714285714286,1.0714285714285714,0.03571428571428571,1.5714285714285714,1.7142857142857142,6.967499999999999
Virgil van Dijk,Liverpool,32,Defender,32,2836,3,1,0.9375,0.21875,0.0625,0.09375,0.09375,0.0,0.21875,6.965937500000001
Ollie Watkins,Aston Villa,27,Forward,37,3136,15,6,2.324324324324324,0.8378378378378378,0.4864864864864865,1.054054054054054,0.4864864864864865,1.054054054054054,2.2162162162162162,6.964324324324324
Diogo Dalot,Man Utd,24,Defender,26,2155,1,2,0.8461538461538461,1.1153846153846154,0.8076923076923077,0.11538461538461539,0.0,0.19230769230769232,0.6923076923076923,6.958846153846154
Pedro Porro,Tottenham,23,Defender,15,1138,3,3,1.7333333333333334,1.6666666666666667,0.9333333333333333,1.0666666666666667,0.06666666666666667,0.4666666666666667,1.0,6.958666666666668
James Ward-Prowse,Southampton,28,Midfielder,38,3373,9,4,1.1578947368421053,1.9473684210526316,0.18421052631578946,0.5,0.0,0.5789473684210527,0.6842105263157895,6.952894736842104
Rúben Neves,Wolves,26,Midfielder,35,3022,6,1,1.8857142857142857,0.9142857142857143,0.5428571428571428,0.5142857142857142,0.02857142857142857,0.37142857142857144,0.6285714285714286,6.95114285714286
Marcus Tavernier,Bournemouth,24,Midfielder,23,1749,5,4,1.608695652173913,0.8260869565217391,1.9565217391304348,1.2173913043478262,0.17391304347826086,1.7391304347826086,2.0,6.949130434782608
Son Heung-Min,Tottenham,31,Forward,36,2899,10,6,2.25,1.6944444444444444,0.9166666666666666,1.0,0.5,1.5277777777777777,1.7777777777777777,6.948888888888889
N'Golo Kanté,Chelsea,32,Midfielder,7,520,0,1,1.1428571428571428,1.8571428571428572,1.7142857142857142,0.2857142857142857,0.14285714285714285,0.7142857142857143,1.8571428571428572,6.947142857142857
Bernd Leno,Fulham,31,Goalkeeper,36,3240,0,0,0.0,0.027777777777777776,0.0,0.08333333333333333,0.0,0.0,0.027777777777777776,6.9433333333333325
Douglas Luiz,Aston Villa,25,Midfielder,37,2933,6,6,0.918918918918919,1.2162162162162162,0.6486486486486487,1.135135135135135,0.05405405405405406,0.8918918918918919,0.972972972972973,6.929999999999999
João Palhinha,Fulham,28,Midfielder,35,3113,3,0,1.1142857142857143,0.2,0.4,1.4285714285714286,0.02857142857142857,0.8,1.0571428571428572,6.929714285714285
Aaron Wan-Bissaka,Man Utd,25,Defender,19,1436,0,0,0.5263157894736842,0.7894736842105263,0.8947368421052632,0.10526315789473684,0.0,0.5263157894736842,0.7368421052631579,6.929473684210526
Alisson Becker,Liverpool,30,Goalkeeper,37,3330,0,1,0.0,0.02702702702702703,0.05405405405405406,0.13513513513513514,0.0,0.0,0.02702702702702703,6.921081081081079
Callum Wilson,Newcastle,31,Forward,31,1887,18,5,2.3548387096774195,0.7419354838709677,0.3870967741935484,1.0,0.4838709677419355,1.1612903225806452,2.3225806451612905,6.92
Moisés Caicedo,Brighton,21,Midfielder,37,3141,1,1,0.7567567567567568,1.162162162162162,0.7567567567567568,1.4594594594594594,0.0,0.6216216216216216,1.054054054054054,6.9151351351351344
Miguel Almirón,Newcastle,29,Midfielder,34,2508,11,2,2.0294117647058822,0.7647058823529411,1.0,0.9705882352941176,0.2647058823529412,0.8235294117647058,1.5,6.907352941176469
Benoît Badiashile,Chelsea,22,Defender,11,904,1,0,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.5454545454545454,0.0,0.2727272727272727,0.18181818181818182,6.906363636363636
Wesley Fofana,Leicester,22,Defender,2,180,0,0,1.0,0.0,1.0,1.5,0.5,0.0,1.5,6.9
Christian Nørgaard,Brentford,29,Midfielder,22,1771,1,3,0.8636363636363636,0.5454545454545454,0.36363636363636365,0.9090909090909091,0.0,0.45454545454545453,0.6363636363636364,6.899090909090909
Luke Shaw,Man Utd,28,Defender,31,2558,1,2,0.45161290322580644,1.096774193548387,0.45161290322580644,0.8709677419354839,0.03225806451612903,0.25806451612903225,0.7741935483870968,6.8983870967741945
Joe Willock,Newcastle,24,Midfielder,35,2578,3,6,1.6571428571428573,1.1428571428571428,1.0571428571428572,0.6571428571428571,0.08571428571428572,0.7714285714285715,1.8571428571428572,6.878285714285715
Lewis Hall,Chelsea,18,Defender,9,658,0,0,1.2222222222222223,1.6666666666666667,1.0,1.2222222222222223,0.1111111111111111,0.7777777777777778,1.7777777777777777,6.87
Emiliano Martínez,Aston Villa,30,Goalkeeper,36,3141,0,0,0.0,0.05555555555555555,0.0,0.16666666666666666,0.0,0.0,0.05555555555555555,6.865833333333334
Gabriel Magalhães,Arsenal,25,Defender,38,3411,3,0,0.8421052631578947,0.13157894736842105,0.05263157894736842,1.0526315789473684,0.02631578947368421,0.10526315789473684,0.5,6.86078947368421
Oleksandr Zinchenko,Arsenal,26,Defender,27,2135,1,2,1.037037037037037,0.7037037037037037,0.5555555555555556,0.4074074074074074,0.037037037037037035,0.5555555555555556,0.5925925925925926,6.859629629629631
Jacob Ramsey,Aston Villa,22,Midfielder,35,2647,6,7,0.9428571428571428,1.2,0.8857142857142857,1.2857142857142858,0.05714285714285714,1.0571428571428572,1.7714285714285714,6.856285714285715
Roberto Firmino,Liverpool,31,Forward,25,1213,11,4,1.56,0.84,0.52,0.24,0.2,0.92,1.52,6.8492000000000015
Sèrge Aurier,Nottingham Forest,30,Defender,24,1949,1,0,0.375,0.4166666666666667,0.6666666666666666,0.7916666666666666,0.0,0.75,1.2916666666666667,6.847916666666667
Leandro Trossard,Arsenal,28,Forward,20,930,1,10,0.85,1.15,0.75,0.85,0.2,1.15,0.9,6.842999999999999
Lisandro Martínez,Man Utd,25,Defender,27,2117,1,0,0.37037037037037035,0.2222222222222222,0.5185185185185185,0.37037037037037035,0.0,0.3333333333333333,0.4074074074074074,6.8388888888888895
Kalidou Koulibaly,Chelsea,32,Defender,23,1801,2,1,0.4782608695652174,0.30434782608695654,0.17391304347826086,0.391304347826087,0.0,0.08695652173913043,0.43478260869565216,6.831739130434783
Morgan Gibbs-White,Nottingham Forest,23,Midfielder,35,2978,5,8,1.6857142857142857,1.8857142857142857,1.3428571428571427,0.8,0.17142857142857143,1.2571428571428571,2.6,6.830285714285713
Jadon Sancho,Man Utd,23,Forward,26,1699,6,3,0.8076923076923077,1.6923076923076923,1.3076923076923077,0.38461538461538464,0.3076923076923077,0.7692307692307693,1.9230769230769231,6.824615384615385
Çaglar Söyüncü,Leicester,27,Defender,7,529,1,0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,0.0,0.2857142857142857,6.824285714285714
Antony,Man Utd,23,Forward,25,1819,4,2,2.88,1.12,1.24,1.0,0.08,0.48,1.48,6.822399999999999
Michael Keane,Everton,30,Defender,12,983,1,2,1.1666666666666667,0.25,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.5,6.820833333333334
Alex Iwobi,Everton,27,Forward,38,3382,2,7,1.105263157894737,1.6842105263157894,1.4473684210526316,0.39473684210526316,0.10526315789473684,1.105263157894737,1.7894736842105263,6.820263157894736
Joachim Andersen,Crystal Palace,27,Defender,32,2784,1,0,0.6875,0.375,0.15625,0.5,0.0625,0.09375,0.25,6.8190625
Thiago Alcântara,Liverpool,32,Midfielder,18,1256,0,0,0.5555555555555556,0.9444444444444444,1.1666666666666667,1.3888888888888888,0.0,1.2222222222222223,0.7222222222222222,6.8183333333333325
Wilfried Zaha,Crystal Palace,30,Forward,27,2295,7,2,2.4444444444444446,0.9629629629629629,2.037037037037037,2.8518518518518516,0.5185185185185185,3.037037037037037,3.5185185185185186,6.818148148148148
Philip Billing,Bournemouth,27,Midfielder,36,2787,7,1,1.0555555555555556,0.7222222222222222,0.7222222222222222,0.9722222222222222,0.08333333333333333,0.9722222222222222,1.1666666666666667,6.816666666666666
John McGinn,Aston Villa,28,Midfielder,34,2698,1,3,1.2352941176470589,0.5294117647058824,1.3235294117647058,1.9411764705882353,0.0,1.0294117647058822,1.7058823529411764,6.81294117647059
Mathias Jensen,Brentford,27,Midfielder,37,2830,5,6,0.6216216216216216,1.2972972972972974,0.6486486486486487,0.6756756756756757,0.02702702702702703,0.8648648648648649,1.4594594594594594,6.808378378378379
Jarrod Bowen,West Ham,26,Forward,38,3237,6,5,1.9736842105263157,1.263157894736842,0.9473684210526315,1.8157894736842106,0.2631578947368421,1.4473684210526316,1.8421052631578947,6.805263157894736
Kepa,Chelsea,28,Goalkeeper,29,2566,0,0,0.0,0.0,0.034482758620689655,0.27586206896551724,0.0,0.0,0.034482758620689655,6.805172413793103
Bernardo Silva,Man City,29,Midfielder,34,2203,4,5,0.7352941176470589,0.9117647058823529,0.8235294117647058,0.4411764705882353,0.058823529411764705,0.9117647058823529,0.8823529411764706,6.803529411764707
Tomás Soucek,West Ham,28,Midfielder,36,2820,2,3,0.9444444444444444,0.4166666666666667,0.05555555555555555,0.4444444444444444,0.05555555555555555,0.5,0.6388888888888888,6.803055555555557
Allan Saint-Maximin,Newcastle,26,Forward,25,1119,1,5,1.12,1.24,2.28,0.64,0.08,1.2,1.24,6.8020000000000005
Noni Madueke,Chelsea,21,Forward,12,646,1,0,1.0,1.0833333333333333,2.75,1.25,0.16666666666666666,1.0833333333333333,1.4166666666666667,6.800833333333332
Jordan Ayew,Crystal Palace,31,Forward,38,2721,4,3,0.8421052631578947,0.8157894736842105,1.7105263157894737,2.3684210526315788,0.10526315789473684,2.1842105263157894,2.8157894736842106,6.798947368421053
Enzo Fernández,Chelsea,22,Midfielder,18,1551,0,2,1.1111111111111112,1.1111111111111112,0.9444444444444444,1.2222222222222223,0.05555555555555555,0.7222222222222222,1.3888888888888888,6.7988888888888885
John Stones,Man City,29,Defender,23,1849,2,2,0.4782608695652174,0.34782608695652173,0.2608695652173913,0.34782608695652173,0.043478260869565216,0.17391304347826086,0.34782608695652173,6.796956521739131
Youri Tielemans,Leicester,26,Midfielder,31,2351,3,2,1.0,0.967741935483871,0.8387096774193549,0.8064516129032258,0.03225806451612903,0.4838709677419355,1.064516129032258,6.796451612903224
Cristian Romero,Tottenham,25,Defender,27,2365,0,1,0.4074074074074074,0.2962962962962963,0.48148148148148145,0.4444444444444444,0.0,0.37037037037037035,0.7037037037037037,6.795925925925925
Rúben Dias,Man City,26,Defender,26,1999,0,0,0.38461538461538464,0.11538461538461539,0.3076923076923077,0.2692307692307692,0.0,0.15384615384615385,0.038461538461538464,6.793846153846155
Hamed Traorè,Bournemouth,23,Midfielder,7,429,0,0,0.8571428571428571,2.0,2.2857142857142856,0.5714285714285714,0.14285714285714285,1.8571428571428572,2.142857142857143,6.791428571428571
Darwin Núñez,Liverpool,24,Forward,29,1701,9,3,2.896551724137931,0.9655172413793104,0.6206896551724138,0.5862068965517241,0.5862068965517241,0.9310344827586207,1.4137931034482758,6.791379310344829
Pervis Estupiñán,Brighton,25,Defender,35,2683,1,5,0.8285714285714286,1.457142857142857,0.5428571428571428,0.7428571428571429,0.3142857142857143,0.8285714285714286,1.0857142857142856,6.788285714285712
Dominic Solanke,Bournemouth,25,Forward,33,2873,6,7,2.303030303030303,0.6363636363636364,1.3636363636363635,1.606060606060606,0.3333333333333333,2.242424242424242,4.0606060606060606,6.786969696969698
Ibrahima Konaté,Liverpool,24,Defender,18,1551,0,0,0.6111111111111112,0.05555555555555555,0.5555555555555556,0.8333333333333334,0.05555555555555555,0.2222222222222222,0.6666666666666666,6.786666666666667
Ben White,Arsenal,25,Defender,38,3068,2,5,0.2631578947368421,0.6842105263157895,0.21052631578947367,0.7894736842105263,0.02631578947368421,0.18421052631578946,0.7105263157894737,6.782105263157895
Andy Robertson,Liverpool,29,Defender,34,2588,0,8,0.38235294117647056,1.5294117647058822,0.5,0.29411764705882354,0.20588235294117646,0.20588235294117646,0.9117647058823529,6.7805882352941165
Mohammed Salisu,Southampton,24,Defender,22,1973,0,1,0.8636363636363636,0.3181818181818182,0.3181818181818182,0.13636363636363635,0.045454545454545456,0.4090909090909091,0.22727272727272727,6.777727272727272
William Saliba,Arsenal,22,Defender,27,2416,2,1,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.48148148148148145,0.0,0.2222222222222222,0.5555555555555556,6.773703703703704
Emerson Royal,Tottenham,24,Defender,26,1737,2,1,0.6538461538461539,0.34615384615384615,0.5769230769230769,1.2692307692307692,0.0,0.7307692307692307,0.8461538461538461,6.772307692307693
Julio Enciso,Brighton,19,Forward,20,802,4,2,1.9,0.65,1.55,0.75,0.15,1.0,0.95,6.771000000000001
Dan Burn,Newcastle,31,Defender,38,3117,1,0,0.5526315789473685,0.42105263157894735,0.2894736842105263,0.10526315789473684,0.18421052631578946,0.23684210526315788,0.8947368421052632,6.769473684210528
Dejan Kulusevski,Tottenham,23,Midfielder,30,2079,2,7,1.4333333333333333,1.5666666666666667,1.6666666666666667,0.8333333333333334,0.1,1.7333333333333334,2.6,6.7666666666666675
Neto,Bournemouth,34,Goalkeeper,27,2386,0,0,0.0,0.0,0.037037037037037035,0.14814814814814814,0.0,0.0,0.037037037037037035,6.760740740740743
Vicente Guaita,Crystal Palace,36,Goalkeeper,27,2430,0,0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.037037037037037035,6.760740740740742
Danny Welbeck,Brighton,32,Forward,31,1859,6,3,2.0,0.967741935483871,0.7096774193548387,0.5806451612903226,0.16129032258064516,0.7419354838709677,1.935483870967742,6.759032258064517
Nathan Aké,Man City,28,Defender,26,1876,1,0,0.34615384615384615,0.34615384615384615,0.11538461538461539,0.5384615384615384,0.038461538461538464,0.0,0.6153846153846154,6.749230769230769
Kai Havertz,Chelsea,24,Midfielder,35,2580,7,1,2.0285714285714285,1.0857142857142856,0.4857142857142857,0.7142857142857143,0.8,1.0285714285714285,2.257142857142857,6.747999999999999
Tyrone Mings,Aston Villa,30,Defender,35,3150,1,2,0.2,0.14285714285714285,0.17142857142857143,0.6285714285714286,0.08571428571428572,0.2,0.22857142857142856,6.7468571428571416
Sven Botman,Newcastle,23,Defender,36,3129,0,0,0.6111111111111112,0.25,0.027777777777777776,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.2777777777777778,6.7427777777777775
Antonee Robinson,Fulham,26,Defender,35,3089,0,1,0.08571428571428572,0.6,1.1142857142857143,0.6571428571428571,0.08571428571428572,0.5714285714285714,1.1428571428571428,6.742285714285715
Ivan Perisic,Tottenham,34,Midfielder,34,2112,1,8,0.8529411764705882,1.411764705882353,0.5294117647058824,0.23529411764705882,0.17647058823529413,0.4117647058823529,0.9705882352941176,6.742058823529414
Dango Ouattara,Bournemouth,21,Forward,19,1246,1,3,1.368421052631579,0.9473684210526315,1.631578947368421,0.7894736842105263,0.42105263157894735,0.7368421052631579,2.0526315789473686,6.740526315789474
James Justin,Leicester,25,Defender,14,1254,0,0,0.35714285714285715,0.5,0.2857142857142857,2.0714285714285716,0.14285714285714285,0.42857142857142855,1.0714285714285714,6.739285714285714
Raheem Sterling,Chelsea,28,Forward,28,1905,6,3,1.5,1.2142857142857142,1.3928571428571428,1.1428571428571428,0.39285714285714285,1.7857142857142858,1.6428571428571428,6.73642857142857
Diogo Jota,Liverpool,26,Forward,22,1133,7,4,1.5909090909090908,0.7727272727272727,0.6363636363636364,0.6818181818181818,0.13636363636363635,0.8636363636363636,1.5454545454545454,6.735
Jason Steele,Brighton,33,Goalkeeper,15,1350,0,1,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,6.734666666666667
Sam Johnstone,Crystal Palace,30,Goalkeeper,9,810,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,6.733333333333333
Tyler Adams,Leeds,24,Midfielder,24,2157,0,0,0.16666666666666666,1.0,0.3333333333333333,0.875,0.041666666666666664,0.75,1.1666666666666667,6.730833333333333
Andreas Pereira,Fulham,27,Midfielder,33,2718,4,6,1.878787878787879,1.8181818181818181,0.5151515151515151,0.9393939393939394,0.06060606060606061,1.5454545454545454,1.5757575757575757,6.72878787878788
Jack Harrison,Leeds,26,Midfielder,36,2729,5,7,1.0833333333333333,1.5277777777777777,1.3333333333333333,1.0277777777777777,0.08333333333333333,1.6944444444444444,2.5555555555555554,6.724722222222221
Cheick Doucouré,Crystal Palace,23,Midfielder,34,2786,0,3,1.0588235294117647,0.7647058823529411,0.4411764705882353,0.38235294117647056,0.0,0.5882352941176471,0.8235294117647058,6.722647058823529
Tosin Adarabioyo,Fulham,25,Defender,25,2084,1,0,0.64,0.24,0.2,0.2,0.12,0.16,0.16,6.715599999999999
Armel Bella-Kotchap,Southampton,21,Defender,24,1885,0,2,0.5833333333333334,0.25,0.16666666666666666,1.375,0.0,0.25,0.375,6.710833333333334
Álex Moreno,Aston Villa,30,Defender,19,1336,0,3,0.6842105263157895,1.1578947368421053,1.2105263157894737,0.5789473684210527,0.0,0.7894736842105263,2.0,6.7105263157894735
Shea Charles,Man City,19,Midfielder,1,27,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.71
Fabinho,Liverpool,29,Midfielder,36,2678,0,2,0.5,0.4722222222222222,0.19444444444444445,0.6666666666666666,0.0,0.3333333333333333,0.4722222222222222,6.709999999999999
Timothy Castagne,Leicester,27,Defender,37,3257,2,3,0.5135135135135135,0.5945945945945946,0.2972972972972973,0.40540540540540543,0.16216216216216217,0.4594594594594595,0.8648648648648649,6.708108108108107
