Name,Team,Age,Position,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating
Francis Coquelin,Arsenal,32,Midfielder,22,1663,3.227272727272727,3.6818181818181817,1.3636363636363635,0.045454545454545456,3.0454545454545454,1.2272727272727273,0.36363636363636365,7.468636363636363
Victor Moses,Stoke,32,Midfielder,19,1455,1.736842105263158,1.1578947368421053,1.0526315789473684,0.0,0.3684210526315789,0.42105263157894735,0.0,7.445263157894736
Diego Costa,Chelsea,34,Forward,26,2085,0.5,0.19230769230769232,1.2692307692307692,0.0,0.8076923076923077,0.3076923076923077,0.038461538461538464,7.429230769230768
Robert Huth,Leicester,39,Defender,14,1180,1.5,3.2142857142857144,0.9285714285714286,0.42857142857142855,7.714285714285714,0.2857142857142857,0.8571428571428571,7.416428571428573
Yaya Touré,Man City,40,Midfielder,29,2357,1.0,0.5172413793103449,1.1379310344827587,0.06896551724137931,0.7586206896551724,1.0344827586206897,0.1724137931034483,7.402758620689656
James Tomkins,West Ham,34,Defender,22,1852,2.1363636363636362,1.5454545454545454,0.8181818181818182,0.6818181818181818,9.454545454545455,0.5,0.7272727272727273,7.401818181818182
Laurent Koscielny,Arsenal,37,Defender,27,2288,1.2592592592592593,3.5185185185185186,0.7037037037037037,1.0740740740740742,5.888888888888889,0.5185185185185185,0.6666666666666666,7.40037037037037
Federico Fazio,Tottenham,36,Defender,20,1777,1.8,3.4,0.75,1.55,8.25,0.35,1.35,7.389
Gaël Clichy,Man City,38,Defender,23,2058,2.5652173913043477,3.391304347826087,0.4782608695652174,0.6086956521739131,3.4347826086956523,0.9565217391304348,0.34782608695652173,7.375217391304349
Gabriel Paulista,Arsenal,32,Defender,6,349,0.5,3.0,0.5,1.0,7.5,0.16666666666666666,0.8333333333333334,7.361666666666667
Boaz Myhill,WBA,40,Goalkeeper,11,934,0.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0,0.0,7.356363636363636
Chris Smalling,Man Utd,33,Defender,25,1880,1.44,2.32,0.96,0.48,6.24,0.24,0.64,7.343999999999999
Jonás Gutiérrez,Newcastle,40,Midfielder,10,634,3.5,1.7,0.9,0.0,1.3,1.0,0.3,7.3420000000000005
Philippe Coutinho,Liverpool,31,Midfielder,35,2801,1.7428571428571429,0.4857142857142857,0.7428571428571429,0.0,0.37142857142857144,1.6857142857142857,0.05714285714285714,7.337142857142855
Nacho Monreal,Arsenal,37,Defender,28,2311,2.3214285714285716,3.142857142857143,0.8571428571428571,0.2857142857142857,4.428571428571429,0.7142857142857143,0.35714285714285715,7.332142857142856
Ander Herrera,Man Utd,34,Midfielder,26,1869,2.8076923076923075,1.9615384615384615,1.1538461538461537,0.0,0.8461538461538461,1.0769230769230769,0.3076923076923077,7.331153846153849
Curtis Davies,Hull,38,Defender,21,1815,1.6666666666666667,3.142857142857143,0.6666666666666666,0.38095238095238093,9.952380952380953,0.7619047619047619,0.8571428571428571,7.324761904761904
Aleksandar Kolarov,Man City,37,Defender,21,1486,1.8571428571428572,2.0,1.0952380952380953,0.047619047619047616,1.5238095238095237,0.7142857142857143,0.23809523809523808,7.320476190476189
Jussi Jääskeläinen,West Ham,48,Goalkeeper,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3
Harry Kane,Tottenham,30,Forward,34,2582,1.0294117647058822,0.5,0.9705882352941176,0.0,0.6176470588235294,0.5294117647058824,0.11764705882352941,7.280882352941176
Andy Carroll,West Ham,34,Forward,14,1027,0.5,0.5,1.7857142857142858,0.0,1.8571428571428572,0.6428571428571429,0.0,7.279285714285715
Wayne Rooney,Man Utd,37,Forward,33,2877,1.0909090909090908,0.8787878787878788,1.0909090909090908,0.030303030303030304,1.3636363636363635,0.7272727272727273,0.12121212121212122,7.276060606060605
Raheem Sterling,Liverpool,28,Forward,35,3053,1.0571428571428572,0.4857142857142857,1.2857142857142858,0.0,0.37142857142857144,0.42857142857142855,0.05714285714285714,7.273428571428569
Leroy Fer,QPR,33,Midfielder,29,2368,2.0689655172413794,1.0344827586206897,1.103448275862069,0.034482758620689655,0.896551724137931,0.8620689655172413,0.10344827586206896,7.272068965517241
Phil Jagielka,Everton,41,Defender,37,3286,1.3783783783783783,1.5405405405405406,0.5135135135135135,0.6216216216216216,10.027027027027026,0.40540540540540543,1.054054054054054,7.269189189189189
Jason Shackell,Burnley,39,Defender,38,3347,0.5789473684210527,1.3157894736842106,0.6052631578947368,0.8157894736842105,11.5,0.23684210526315788,1.368421052631579,7.262631578947372
Leighton Baines,Everton,38,Defender,31,2774,1.7096774193548387,1.4516129032258065,0.7096774193548387,0.16129032258064516,2.838709677419355,0.4838709677419355,0.22580645161290322,7.262258064516129
Marcos Rojo,Man Utd,33,Defender,22,1765,2.409090909090909,2.5454545454545454,1.0909090909090908,0.4090909090909091,6.2727272727272725,0.5454545454545454,0.3181818181818182,7.261363636363637
Branislav Ivanovic,Chelsea,39,Defender,38,3420,2.3421052631578947,0.9736842105263158,1.105263157894737,0.07894736842105263,3.5789473684210527,0.42105263157894735,0.10526315789473684,7.252894736842102
Mathieu Debuchy,Arsenal,38,Defender,10,808,2.6,1.7,1.5,0.2,5.1,0.7,0.6,7.239
César Azpilicueta,Chelsea,34,Defender,29,2484,2.9655172413793105,2.0,0.6551724137931034,0.13793103448275862,3.0689655172413794,1.0689655172413792,0.4482758620689655,7.238965517241381
Ashley Young,Man Utd,38,Defender,26,2068,1.7307692307692308,1.5384615384615385,0.9230769230769231,0.15384615384615385,1.0384615384615385,0.34615384615384615,0.11538461538461539,7.233076923076922
Antonio Valencia,Man Utd,38,Defender,32,2584,2.96875,1.78125,1.1875,0.15625,1.5625,0.5625,0.21875,7.2328125
Olivier Giroud,Arsenal,36,Forward,27,1867,1.0,0.2222222222222222,1.4444444444444444,0.037037037037037035,0.8148148148148148,0.5555555555555556,0.07407407407407407,7.230740740740741
Danny Rose,Tottenham,33,Defender,28,2372,2.8214285714285716,2.2142857142857144,1.75,0.17857142857142858,2.6785714285714284,0.6428571428571429,0.32142857142857145,7.229642857142856
Ashley Williams,Swansea,39,Defender,37,3330,1.162162162162162,2.7567567567567566,0.7837837837837838,0.4864864864864865,10.027027027027026,0.5135135135135135,1.0810810810810811,7.227837837837838
Pablo Zabaleta,Man City,38,Defender,29,2586,3.6551724137931036,1.9655172413793103,1.0344827586206897,0.2413793103448276,2.896551724137931,1.3793103448275863,0.2413793103448276,7.225862068965518
Sebastián Coates,Sunderland,32,Defender,10,822,2.7,3.3,0.9,0.4,5.0,1.4,1.0,7.220000000000001
Craig Dawson,WBA,33,Defender,29,2591,1.793103448275862,1.793103448275862,0.8275862068965517,0.4827586206896552,6.413793103448276,0.5862068965517241,1.0,7.21758620689655
Wilfried Bony,Swansea,34,Forward,20,1302,0.2,0.1,1.5,0.0,1.6,0.1,0.15,7.217000000000001
Martin Skrtel,Liverpool,38,Defender,33,2970,1.1515151515151516,1.6666666666666667,0.7272727272727273,0.6666666666666666,9.454545454545455,0.30303030303030304,1.2121212121212122,7.213636363636366
James Collins,West Ham,40,Defender,27,1879,1.4074074074074074,2.037037037037037,0.6666666666666666,0.5925925925925926,10.666666666666666,0.7777777777777778,1.1111111111111112,7.212592592592592
Oscar,Chelsea,31,Midfielder,28,2038,1.8571428571428572,0.4642857142857143,1.25,0.03571428571428571,1.1071428571428572,1.3214285714285714,0.07142857142857142,7.204999999999999
José Fonte,Southampton,39,Defender,37,3330,2.108108108108108,3.2162162162162162,0.7567567567567568,0.4594594594594595,5.45945945945946,0.43243243243243246,0.5945945945945946,7.204324324324326
Wes Morgan,Leicester,39,Defender,37,3288,1.5135135135135136,2.5675675675675675,0.7837837837837838,0.9459459459459459,6.891891891891892,0.08108108108108109,1.2972972972972974,7.196486486486486
Fernandinho,Man City,38,Midfielder,33,2273,2.8181818181818183,1.8484848484848484,1.8484848484848484,0.06060606060606061,1.4242424242424243,2.121212121212121,0.18181818181818182,7.1933333333333325
Cheikhou Kouyaté,West Ham,33,Midfielder,31,2662,2.4838709677419355,1.935483870967742,1.5483870967741935,0.12903225806451613,3.2903225806451615,0.8709677419354839,0.2903225806451613,7.1896774193548385
Daley Blind,Man Utd,33,Defender,25,2172,2.32,3.24,1.0,0.08,2.48,1.12,0.08,7.1864
Chris Brunt,WBA,38,Midfielder,34,2898,2.176470588235294,2.0,0.8823529411764706,0.11764705882352941,2.5,1.2941176470588236,0.08823529411764706,7.186176470588235
Gylfi Sigurdsson,Swansea,33,Midfielder,32,2697,1.0625,1.25,0.71875,0.0,0.6875,1.75,0.1875,7.1846875
Jack Cork,Swansea,34,Midfielder,15,1325,2.2666666666666666,2.933333333333333,0.9333333333333333,0.0,2.533333333333333,1.2666666666666666,0.5333333333333333,7.183999999999999
Danny Welbeck,Arsenal,32,Forward,25,1667,1.32,1.12,0.6,0.04,0.44,0.32,0.08,7.182800000000001
Héctor Bellerín,Arsenal,28,Defender,20,1562,1.95,2.05,0.8,0.1,2.2,0.75,0.25,7.176
James McArthur,Crystal Palace,35,Midfielder,32,2607,2.875,2.125,1.34375,0.0,1.59375,1.5,0.75,7.17375
Ahmed El Mohamady,Hull,35,Defender,38,3420,1.7894736842105263,1.7105263157894737,1.0,0.10526315789473684,2.6578947368421053,0.5,0.10526315789473684,7.173421052631579
John Stones,Everton,29,Defender,23,2044,1.391304347826087,1.5217391304347827,0.2608695652173913,0.7391304347826086,6.043478260869565,0.21739130434782608,1.0869565217391304,7.172173913043477
Steven Caulker,QPR,31,Defender,35,3017,1.0857142857142856,1.9714285714285715,0.42857142857142855,0.8571428571428571,9.857142857142858,0.6857142857142857,1.0285714285714285,7.1648571428571435
Riyad Mahrez,Leicester,32,Forward,30,2084,1.3666666666666667,0.9666666666666667,0.9,0.0,0.1,1.5,0.16666666666666666,7.163666666666668
Marouane Fellaini,Man Utd,35,Midfielder,27,1831,2.111111111111111,0.9259259259259259,2.259259259259259,0.0,2.037037037037037,1.037037037037037,0.37037037037037035,7.162962962962962
Bojan,Stoke,33,Forward,16,1209,1.375,0.875,0.4375,0.0,0.125,1.3125,0.0625,7.161875
Kieran Trippier,Burnley,32,Defender,38,3416,1.9210526315789473,2.1578947368421053,0.4473684210526316,0.18421052631578946,4.026315789473684,1.236842105263158,0.34210526315789475,7.151578947368421
Alex Oxlade Chamberlain,Arsenal,30,Midfielder,23,1495,1.1304347826086956,1.0869565217391304,0.6086956521739131,0.0,0.2608695652173913,0.6086956521739131,0.13043478260869565,7.146521739130435
Jordan Henderson,Liverpool,33,Midfielder,37,3256,2.2972972972972974,0.8378378378378378,0.8648648648648649,0.02702702702702703,1.6756756756756757,0.7837837837837838,0.16216216216216217,7.144594594594596
Jonny Evans,Man Utd,35,Defender,14,1091,2.2857142857142856,1.7857142857142858,0.5,0.35714285714285715,5.071428571428571,0.5,0.35714285714285715,7.132857142857143
Marc Albrighton,Leicester,33,Midfielder,18,1028,2.5555555555555554,1.1111111111111112,0.7777777777777778,0.1111111111111111,0.8333333333333334,0.9444444444444444,0.0,7.132222222222222
Marcin Wasilewski,Leicester,43,Defender,25,1991,2.08,2.76,1.56,0.88,6.64,0.52,0.76,7.1304
Ciaran Clark,Aston Villa,33,Defender,25,1994,1.56,1.92,0.76,0.76,8.0,0.24,0.92,7.124799999999999
Victor Wanyama,Southampton,32,Midfielder,32,2362,2.90625,1.875,2.125,0.0625,1.625,1.21875,0.15625,7.123749999999999
Costel Pantilimon,Sunderland,36,Goalkeeper,28,2520,0.14285714285714285,0.0,0.0,0.0,1.0,0.07142857142857142,0.0,7.116785714285716
Jeffrey Schlupp,Leicester,30,Midfielder,32,2539,2.5,1.875,0.875,0.03125,1.90625,1.03125,0.125,7.113124999999999
Joleon Lescott,WBA,41,Defender,34,3060,1.6470588235294117,2.176470588235294,0.7352941176470589,0.9117647058823529,6.0,0.35294117647058826,1.088235294117647,7.110294117647059
Robin van Persie,Man Utd,40,Forward,27,2114,0.6666666666666666,0.2222222222222222,1.2592592592592593,0.0,1.1481481481481481,0.2962962962962963,0.07407407407407407,7.10962962962963
Federico Fernández,Swansea,34,Defender,28,2475,1.9285714285714286,3.0714285714285716,0.6428571428571429,0.5,6.107142857142857,1.0714285714285714,0.6071428571428571,7.10892857142857
Diafra Sakho,West Ham,33,Forward,23,1761,0.8695652173913043,0.6956521739130435,1.173913043478261,0.0,0.8695652173913043,0.34782608695652173,0.0,7.108260869565218
Michael Dawson,Hull,39,Defender,28,2434,1.4285714285714286,1.6428571428571428,0.75,0.35714285714285715,7.821428571428571,0.6071428571428571,1.25,7.107500000000001
Joey Barton,QPR,40,Midfielder,28,2351,2.9642857142857144,1.6428571428571428,1.6785714285714286,0.03571428571428571,2.4285714285714284,2.0714285714285716,0.7857142857142857,7.102142857142856
Ki Sung-Yueng,Swansea,34,Midfielder,33,2690,1.3636363636363635,1.8484848484848484,0.8181818181818182,0.0,2.1818181818181817,0.696969696969697,0.30303030303030304,7.100606060606059
Jores Okore,Aston Villa,31,Defender,23,2009,2.217391304347826,2.869565217391304,0.9130434782608695,0.7391304347826086,6.478260869565218,0.7391304347826086,0.6956521739130435,7.0969565217391315
Bacary Sagna,Man City,40,Defender,9,740,2.2222222222222223,0.6666666666666666,0.5555555555555556,0.1111111111111111,4.0,0.5555555555555556,0.4444444444444444,7.094444444444445
James McCarthy,Everton,32,Midfielder,28,2404,2.4285714285714284,1.6428571428571428,1.1071428571428572,0.0,2.892857142857143,1.3571428571428572,0.8214285714285714,7.093571428571429
Ryan Shawcross,Stoke,35,Defender,32,2832,1.28125,1.5625,0.84375,0.28125,7.5,0.5,1.0,7.09125
Christian Eriksen,Tottenham,31,Midfielder,38,3142,1.3421052631578947,0.631578947368421,0.4473684210526316,0.0,0.5,0.9473684210526315,0.05263157894736842,7.090789473684212
Lukasz Fabianski,Swansea,38,Goalkeeper,37,3308,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.0,1.0,0.08108108108108109,0.0,7.090540540540541
Ben Mee,Burnley,33,Defender,33,2888,1.9090909090909092,2.0303030303030303,0.8484848484848485,0.09090909090909091,5.606060606060606,0.9393939393939394,0.8787878787878788,7.086363636363637
Patrick van Aanholt,Sunderland,33,Defender,28,2306,2.7142857142857144,2.392857142857143,0.75,0.14285714285714285,2.9642857142857144,1.2857142857142858,0.5714285714285714,7.085000000000001
Christian Benteke,Aston Villa,32,Forward,29,2380,0.3793103448275862,0.10344827586206896,1.4827586206896552,0.0,0.6896551724137931,0.20689655172413793,0.06896551724137931,7.081724137931035
Fabian Delph,Aston Villa,33,Midfielder,28,2434,2.107142857142857,1.3571428571428572,0.4642857142857143,0.0,1.0357142857142858,1.1071428571428572,0.32142857142857145,7.079999999999998
Reece Burke,West Ham,26,Defender,5,415,1.2,1.8,0.6,0.8,10.4,0.2,0.6,7.078
Aaron Ramsey,Arsenal,32,Midfielder,29,2010,2.0,1.103448275862069,0.7931034482758621,0.0,0.7586206896551724,1.5862068965517242,0.10344827586206896,7.0748275862068954
Richard Dunne,QPR,43,Defender,23,1874,2.6956521739130435,1.9130434782608696,1.0869565217391304,0.9565217391304348,8.782608695652174,0.5652173913043478,1.2173913043478262,7.074782608695651
Sammy Ameobi,Newcastle,31,Forward,25,1423,2.0,1.36,1.36,0.0,1.08,0.56,0.12,7.074
Toby Alderweireld,Southampton,34,Defender,26,2263,1.6923076923076923,1.2307692307692308,0.46153846153846156,0.38461538461538464,5.461538461538462,0.6923076923076923,0.7692307692307693,7.0730769230769255
Sadio Mané,Southampton,31,Forward,30,2135,1.3,0.5,1.1333333333333333,0.0,0.23333333333333334,0.6333333333333333,0.0,7.072
Per Mertesacker,Arsenal,38,Defender,35,3150,0.7714285714285715,2.085714285714286,0.22857142857142856,0.8,5.542857142857143,0.2857142857142857,0.6285714285714286,7.069714285714285
Erik Lamela,Tottenham,31,Midfielder,33,2302,2.3636363636363638,1.303030303030303,1.5151515151515151,0.030303030303030304,0.3333333333333333,0.9696969696969697,0.030303030303030304,7.06878787878788
Eliaquim Mangala,Man City,32,Defender,25,2189,1.72,1.6,0.84,0.88,5.92,0.84,0.52,7.066
David Ospina,Arsenal,34,Goalkeeper,18,1620,0.05555555555555555,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,7.063888888888889
Jan Vertonghen,Tottenham,36,Defender,32,2810,1.59375,2.1875,0.625,1.0,7.0,0.46875,0.65625,7.0634375
Michael Carrick,Man Utd,42,Midfielder,18,1457,1.3888888888888888,1.7222222222222223,0.4444444444444444,0.2777777777777778,2.0,0.6111111111111112,0.5555555555555556,7.060555555555556
Kieran Gibbs,Arsenal,33,Defender,22,1658,1.9545454545454546,2.4545454545454546,0.7727272727272727,0.13636363636363635,2.8181818181818183,0.5,0.09090909090909091,7.0586363636363645
Yannick Bolasie,Crystal Palace,34,Forward,34,2778,1.5,0.3235294117647059,1.4705882352941178,0.0,1.0294117647058822,0.4117647058823529,0.08823529411764706,7.054117647058823
Mamadou Sakho,Liverpool,33,Defender,16,1418,1.875,1.625,0.5,0.5,6.0,0.375,0.3125,7.053750000000001
Brede Hangeland,Crystal Palace,42,Defender,14,1173,1.0714285714285714,2.2142857142857144,0.5714285714285714,0.2857142857142857,5.571428571428571,0.2857142857142857,0.35714285714285715,7.049285714285714
Emre Can,Liverpool,29,Midfielder,27,2067,2.888888888888889,1.4074074074074074,1.0740740740740742,0.25925925925925924,2.888888888888889,0.8888888888888888,0.18518518518518517,7.047777777777778
Joel Ward,Crystal Palace,33,Defender,37,3330,2.5945945945945947,1.6486486486486487,1.027027027027027,0.05405405405405406,4.864864864864865,0.8648648648648649,0.40540540540540543,7.0427027027027025
Nathaniel Clyne,Southampton,32,Defender,35,3147,3.2857142857142856,1.8285714285714285,0.6,0.11428571428571428,2.2,0.9428571428571428,0.2,7.041142857142857
Michael Keane,Burnley,30,Defender,21,1595,1.0,1.9523809523809523,0.19047619047619047,0.42857142857142855,8.238095238095237,0.38095238095238093,0.42857142857142855,7.04047619047619
Mark Noble,West Ham,36,Midfielder,28,2308,2.5,1.8571428571428572,1.2142857142857142,0.0,0.8571428571428571,1.3571428571428572,0.2857142857142857,7.038928571428572
Winston Reid,West Ham,35,Defender,30,2503,1.5,1.6,1.0,0.36666666666666664,9.266666666666667,0.43333333333333335,1.0333333333333334,7.033666666666665
John Terry,Chelsea,42,Defender,38,3420,1.131578947368421,0.868421052631579,0.34210526315789475,0.631578947368421,5.657894736842105,0.2631578947368421,0.7894736842105263,7.0315789473684225
Graziano Pellè,Southampton,38,Forward,38,3284,0.2894736842105263,0.18421052631578946,1.8421052631578947,0.0,1.105263157894737,0.34210526315789475,0.15789473684210525,7.028157894736842
James Chester,Hull,34,Defender,23,1876,2.391304347826087,2.3043478260869565,1.0869565217391304,0.2608695652173913,4.434782608695652,0.8695652173913043,0.6086956521739131,7.025217391304347
Michael Duff,Burnley,45,Defender,21,1809,1.1428571428571428,1.619047619047619,0.9047619047619048,0.42857142857142855,9.476190476190476,1.0,1.0476190476190477,7.024761904761907
Martín Demichelis,Man City,42,Defender,31,2559,2.0,2.3870967741935485,1.064516129032258,0.7741935483870968,5.516129032258065,1.096774193548387,0.2903225806451613,7.022580645161289
James Milner,Man City,37,Midfielder,32,1744,1.71875,0.71875,0.875,0.0,0.40625,1.15625,0.125,7.019062500000001
Nabil Bentaleb,Tottenham,28,Midfielder,26,2195,2.269230769230769,2.5384615384615383,1.0384615384615385,0.038461538461538464,1.8846153846153846,0.9230769230769231,0.34615384615384615,7.017692307692307
Younes Kaboul,Tottenham,37,Defender,11,990,1.6363636363636365,3.090909090909091,0.9090909090909091,0.45454545454545453,7.545454545454546,0.5454545454545454,0.5454545454545454,7.017272727272727
Willian,Chelsea,35,Forward,36,2418,1.0,0.3611111111111111,0.75,0.0,0.19444444444444445,0.9722222222222222,0.0,7.016944444444445
Ryan Bertrand,Southampton,34,Defender,34,3055,1.3235294117647058,1.9705882352941178,0.8529411764705882,0.23529411764705882,1.4411764705882353,0.35294117647058826,0.23529411764705882,7.016764705882353
Erik Pieters,Stoke,35,Defender,31,2564,2.3225806451612905,1.903225806451613,1.4516129032258065,0.22580645161290322,4.387096774193548,1.1612903225806452,0.2903225806451613,7.015161290322582
Sebastian Larsson,Sunderland,38,Midfielder,36,3061,2.361111111111111,1.0833333333333333,1.4166666666666667,0.0,1.25,1.3888888888888888,0.4166666666666667,7.011944444444444
Steven Nzonzi,Stoke,34,Midfielder,38,3376,1.894736842105263,0.7894736842105263,0.8157894736842105,0.02631578947368421,1.1578947368421053,0.8421052631578947,0.10526315789473684,7.011052631578949
Daniel Sturridge,Liverpool,33,Forward,12,750,0.08333333333333333,0.0,0.4166666666666667,0.0,0.75,0.16666666666666666,0.0,7.006666666666667
Stewart Downing,West Ham,39,Midfielder,37,3314,0.7297297297297297,0.5945945945945946,0.2972972972972973,0.02702702702702703,0.8648648648648649,0.4864864864864865,0.08108108108108109,7.003243243243244
Ángel Di María,Man Utd,35,Midfielder,27,1645,0.5185185185185185,0.6296296296296297,0.18518518518518517,0.037037037037037035,0.07407407407407407,0.5185185185185185,0.037037037037037035,7.002222222222222
Calum Chambers,Arsenal,28,Defender,23,1571,2.130434782608696,1.9565217391304348,1.0869565217391304,0.30434782608695654,3.391304347826087,1.173913043478261,0.17391304347826086,7.001739130434781
Antolín Alcáraz,Everton,41,Defender,8,527,1.625,2.25,0.625,0.25,7.0,0.25,0.875,6.995
Jason Puncheon,Crystal Palace,37,Midfielder,37,2825,1.7837837837837838,1.054054054054054,1.2432432432432432,0.0,0.5945945945945946,1.3783783783783783,0.05405405405405406,6.991621621621623
Rémy Cabella,Newcastle,33,Midfielder,31,1947,2.3548387096774195,1.1290322580645162,0.967741935483871,0.0,0.12903225806451613,1.1290322580645162,0.0,6.991290322580647
Ritchie De Laet,Leicester,34,Defender,26,1884,2.3846153846153846,2.6923076923076925,0.9615384615384616,0.19230769230769232,4.1923076923076925,1.0769230769230769,0.5,6.989615384615385
Craig Gardner,WBA,36,Midfielder,35,2684,2.657142857142857,1.6285714285714286,1.6285714285714286,0.02857142857142857,1.6571428571428573,1.4857142857142858,0.2571428571428571,6.988
George Boyd,Burnley,37,Midfielder,35,3014,3.257142857142857,1.4285714285714286,1.1428571428571428,0.0,1.7142857142857142,1.8,0.2,6.987714285714285
Charlie Austin,QPR,34,Forward,35,3069,0.6571428571428571,0.2857142857142857,1.0285714285714285,0.0,1.1714285714285715,0.7428571428571429,0.08571428571428572,6.985142857142857
Dusan Tadic,Southampton,34,Forward,31,2064,1.3225806451612903,0.6451612903225806,0.967741935483871,0.0,0.22580645161290322,0.7741935483870968,0.06451612903225806,6.983548387096776
Dejan Lovren,Liverpool,34,Defender,26,2036,2.0384615384615383,1.8461538461538463,0.6923076923076923,0.5,7.769230769230769,0.6538461538461539,0.23076923076923078,6.983461538461539
Jesús Navas,Man City,37,Defender,35,2248,1.0,0.5428571428571428,0.6285714285714286,0.02857142857142857,0.22857142857142856,0.8857142857142857,0.0,6.9794285714285715
Mauricio Isla,QPR,35,Defender,26,2132,3.1153846153846154,2.1923076923076925,0.6153846153846154,0.34615384615384615,3.0384615384615383,1.0769230769230769,0.19230769230769232,6.979230769230768
Mauro Zárate,West Ham,36,Forward,7,415,1.2857142857142858,0.7142857142857143,1.4285714285714286,0.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,6.977142857142858
Esteban Cambiasso,Leicester,43,Midfielder,31,2423,2.2580645161290325,2.064516129032258,0.6129032258064516,0.03225806451612903,1.0,1.4516129032258065,0.25806451612903225,6.971935483870969
Geoff Cameron,Stoke,38,Defender,27,2135,2.3703703703703702,2.111111111111111,0.48148148148148145,0.18518518518518517,3.111111111111111,1.1851851851851851,0.4444444444444444,6.970370370370371
Jack Butland,Stoke,30,Goalkeeper,3,270,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,6.97
Kyle Walker,Tottenham,33,Defender,15,1307,2.4,2.4,1.0,0.13333333333333333,2.8,0.5333333333333333,0.2,6.968666666666667
Wilfried Zaha,Crystal Palace,30,Forward,31,1982,1.2903225806451613,0.7741935483870968,1.3870967741935485,0.0,0.3225806451612903,0.7096774193548387,0.0,6.968387096774194
Gareth McAuley,WBA,43,Defender,24,2072,1.2916666666666667,1.75,0.375,0.875,6.083333333333333,0.25,0.625,6.9679166666666665
Marc Muniesa,Stoke,31,Defender,19,1387,2.0526315789473686,2.0526315789473686,0.9473684210526315,0.6842105263157895,4.473684210526316,1.4736842105263157,0.42105263157894735,6.967368421052631
Alexandre Song,West Ham,35,Midfielder,28,2249,3.25,1.5,1.8571428571428572,0.0,1.1071428571428572,2.107142857142857,0.25,6.967142857142859
Lucas Leiva,Liverpool,36,Midfielder,20,1315,3.9,1.55,1.35,0.0,2.25,1.45,0.25,6.967000000000001
Gary Cahill,Chelsea,37,Defender,36,2985,0.9722222222222222,0.75,0.6388888888888888,0.9722222222222222,6.138888888888889,0.3055555555555556,0.8055555555555556,6.960833333333334
Harry Maguire,Hull,30,Defender,3,92,1.6666666666666667,3.0,1.3333333333333333,0.0,3.6666666666666665,1.0,0.6666666666666666,6.960000000000001
Scott Dann,Crystal Palace,36,Defender,34,2923,0.9117647058823529,1.588235294117647,0.8529411764705882,0.3235294117647059,6.470588235294118,0.4117647058823529,1.0,6.958235294117649
Robert Brady,Hull,31,Midfielder,27,1756,1.5925925925925926,1.1111111111111112,0.5925925925925926,0.037037037037037035,2.2962962962962963,0.8888888888888888,0.1111111111111111,6.953333333333334
Phil Bardsley,Stoke,38,Defender,25,2082,2.76,1.36,0.96,0.08,2.88,0.84,0.6,6.952400000000001
