Name,Team,Age,Position,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
John McGinn,Aston Villa,28,Midfielder,35,3092,3,4,1.2285714285714286,1.457142857142857,1.2571428571428571,2.2857142857142856,0.0,0.8,1.3714285714285714,7.168571428571429
Jack Grealish,Man City,27,Midfielder,26,1917,3,3,1.7307692307692308,2.0384615384615383,1.5384615384615385,2.1153846153846154,0.19230769230769232,1.1153846153846154,1.1923076923076923,7.161153846153848
Zack Steffen,Man City,28,Goalkeeper,1,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16
Pierre-Emile Højbjerg,Tottenham,28,Midfielder,36,3199,2,2,0.8611111111111112,0.6944444444444444,1.1666666666666667,1.0833333333333333,0.0,0.6111111111111112,0.8888888888888888,7.155555555555558
Jarrod Bowen,West Ham,26,Forward,36,2993,12,10,2.1944444444444446,1.1388888888888888,1.3888888888888888,1.1944444444444444,0.3888888888888889,1.4166666666666667,1.8333333333333333,7.141944444444444
Cristiano Ronaldo,Man Utd,38,Forward,30,2459,18,3,3.6666666666666665,0.8666666666666667,0.6666666666666666,0.6,1.1,1.0,1.6666666666666667,7.110333333333333
John Stones,Man City,29,Defender,14,1118,1,0,0.6428571428571429,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.0,0.07142857142857142,0.2857142857142857,7.104285714285714
Declan Rice,West Ham,24,Midfielder,36,3178,1,4,0.7222222222222222,0.6666666666666666,1.3888888888888888,0.3055555555555556,0.0,0.5555555555555556,0.7222222222222222,7.0975
Thiago Alcântara,Liverpool,32,Midfielder,25,1538,1,4,1.0,1.16,0.8,0.52,0.0,0.52,0.64,7.096
Marcos Alonso,Chelsea,32,Defender,28,2173,4,4,1.5357142857142858,1.5357142857142858,0.5357142857142857,1.0,0.10714285714285714,0.8928571428571429,1.5357142857142858,7.095
Allan Saint-Maximin,Newcastle,26,Forward,35,2812,5,5,1.8285714285714285,1.4285714285714286,4.285714285714286,1.3714285714285714,0.37142857142857144,2.5714285714285716,3.4285714285714284,7.090857142857142
Conor Gallagher,Crystal Palace,23,Midfielder,34,2851,8,3,1.5294117647058822,1.1176470588235294,1.2647058823529411,1.911764705882353,0.058823529411764705,1.4705882352941178,1.8235294117647058,7.087058823529412
Diogo Jota,Liverpool,26,Forward,35,2373,15,4,2.5714285714285716,1.1428571428571428,0.7714285714285715,1.1428571428571428,0.14285714285714285,0.9428571428571428,1.8,7.086571428571428
Thiago Silva,Chelsea,38,Defender,32,2651,3,0,0.5625,0.21875,0.1875,0.375,0.03125,0.09375,0.21875,7.075312499999999
Moisés Caicedo,Brighton,21,Midfielder,8,664,1,1,1.25,0.5,0.875,1.375,0.125,1.25,1.25,7.06875
Bukayo Saka,Arsenal,21,Midfielder,38,2996,11,7,2.5526315789473686,1.7894736842105263,1.131578947368421,1.5526315789473684,0.4473684210526316,1.236842105263158,2.236842105263158,7.063684210526316
James Maddison,Leicester,26,Midfielder,35,2468,12,8,2.057142857142857,1.3714285714285714,0.8857142857142857,1.8285714285714285,0.11428571428571428,0.9142857142857143,1.2,7.058571428571428
Mateo Kovacic,Chelsea,29,Midfielder,25,1557,2,5,0.88,1.08,1.52,0.8,0.0,0.88,0.72,7.049600000000001
Oleksandr Zinchenko,Man City,26,Defender,15,1045,0,4,0.8,1.0666666666666667,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.4,0.6666666666666666,7.049333333333334
Kostas Tsimikas,Liverpool,27,Defender,13,874,0,2,0.6153846153846154,1.9230769230769231,0.6153846153846154,0.46153846153846156,0.0,0.38461538461538464,0.6153846153846154,7.0407692307692304
Bruno Guimarães,Newcastle,25,Midfielder,17,1034,5,1,1.3529411764705883,0.7058823529411765,1.2941176470588236,2.1176470588235294,0.23529411764705882,1.7058823529411764,1.411764705882353,7.039999999999999
Bruno Fernandes,Man Utd,28,Midfielder,36,3120,10,6,2.4722222222222223,2.4722222222222223,0.7222222222222222,1.3055555555555556,0.08333333333333333,1.1111111111111112,1.2777777777777777,7.0325000000000015
Trevoh Chalobah,Chelsea,24,Defender,20,1451,3,1,0.45,0.2,0.5,0.7,0.0,0.35,0.5,7.032499999999999
Caoimhín Kelleher,Liverpool,24,Goalkeeper,2,180,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,7.02
Kepa,Chelsea,28,Goalkeeper,4,360,0,0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,7.0175
James Ward-Prowse,Southampton,28,Midfielder,36,3217,10,5,1.5277777777777777,1.9722222222222223,0.3333333333333333,0.4166666666666667,0.0,0.6944444444444444,0.5555555555555556,7.0119444444444445
Toti Gomes,Wolves,24,Defender,4,360,0,0,0.25,0.0,1.25,0.75,0.25,0.5,0.75,7.007499999999999
N'Golo Kanté,Chelsea,32,Midfielder,26,1778,2,4,0.6538461538461539,0.9230769230769231,1.3461538461538463,0.4230769230769231,0.0,1.0769230769230769,1.3461538461538463,7.006153846153847
Fabinho,Liverpool,29,Midfielder,29,2316,5,1,0.7241379310344828,0.5517241379310345,0.3793103448275862,0.9655172413793104,0.0,0.4482758620689655,0.8275862068965517,7.004827586206895
Christian Nørgaard,Brentford,29,Midfielder,35,3059,3,4,0.7714285714285715,0.8285714285714286,0.5142857142857142,0.9428571428571428,0.0,0.7428571428571429,0.7428571428571429,7.002857142857139
Riyad Mahrez,Man City,32,Forward,28,1493,11,5,2.1785714285714284,1.4285714285714286,0.9285714285714286,0.5357142857142857,0.10714285714285714,0.75,1.5,6.998928571428573
Paul Pogba,Man Utd,30,Midfielder,20,1355,1,9,1.6,1.2,1.95,1.45,0.0,1.35,2.1,6.998499999999998
Yves Bissouma,Brighton,26,Midfielder,26,2117,1,2,0.8076923076923077,0.3076923076923077,1.3076923076923077,0.7307692307692307,0.0,0.9615384615384616,1.2307692307692308,6.99423076923077
Matt Targett,Newcastle,27,Defender,16,1440,0,0,0.375,1.1875,0.5625,0.75,0.0625,0.3125,0.8125,6.993125000000001
Wilfried Zaha,Crystal Palace,30,Forward,33,2761,14,1,2.090909090909091,1.393939393939394,2.272727272727273,3.0606060606060606,0.7272727272727273,3.3333333333333335,3.757575757575758,6.98909090909091
Mason Greenwood,Man Utd,21,Forward,18,1281,5,1,2.6666666666666665,0.9444444444444444,1.7777777777777777,0.8888888888888888,0.16666666666666666,0.8888888888888888,1.4444444444444444,6.983888888888889
Dan Burn,Newcastle,31,Defender,16,1440,0,1,0.6875,0.25,0.0,0.375,0.3125,0.1875,0.25,6.978125000000001
Ethan Pinnock,Brentford,30,Defender,32,2698,1,1,0.5,0.34375,0.28125,0.4375,0.03125,0.21875,0.375,6.973437499999999
James Tarkowski,Burnley,30,Defender,35,3107,1,2,0.6285714285714286,0.2857142857142857,0.14285714285714285,0.5428571428571428,0.05714285714285714,0.14285714285714285,0.37142857142857144,6.971428571428571
Tomás Soucek,West Ham,28,Midfielder,35,3062,5,1,1.2857142857142858,0.6,0.2857142857142857,0.5142857142857142,0.11428571428571428,0.45714285714285713,1.1428571428571428,6.970571428571429
Jorginho,Chelsea,31,Midfielder,29,2279,6,2,0.5517241379310345,0.9310344827586207,0.5517241379310345,1.3103448275862069,0.0,0.6551724137931034,0.7586206896551724,6.965517241379311
Rayan Aït-Nouri,Wolves,22,Defender,23,1828,1,2,0.5652173913043478,0.7391304347826086,1.826086956521739,0.8695652173913043,0.13043478260869565,1.173913043478261,1.9130434782608696,6.96391304347826
Raphinha,Leeds,26,Forward,35,2923,11,3,2.5142857142857142,1.8571428571428572,1.7714285714285714,1.3428571428571427,0.4,1.0,2.8285714285714287,6.962857142857144
Matt Doherty,Tottenham,31,Defender,15,874,2,4,1.0666666666666667,1.0,0.4,0.26666666666666666,0.0,0.4,1.1333333333333333,6.962666666666666
Richarlison,Everton,26,Forward,30,2528,10,5,2.4,0.9666666666666667,1.3333333333333333,2.2666666666666666,0.7,1.8,3.1,6.961333333333332
Philippe Coutinho,Aston Villa,31,Midfielder,19,1339,5,3,2.263157894736842,1.3157894736842106,1.105263157894737,1.0526315789473684,0.21052631578947367,1.0526315789473684,1.8421052631578947,6.961052631578947
Thomas Partey,Arsenal,30,Midfielder,24,2032,2,1,1.8333333333333333,0.7083333333333334,1.4583333333333333,0.7083333333333334,0.0,0.7083333333333334,1.4166666666666667,6.956250000000001
Dwight McNeil,Burnley,23,Forward,38,3114,0,1,1.368421052631579,1.236842105263158,2.3684210526315788,0.9473684210526315,0.02631578947368421,1.3421052631578947,2.0526315789473686,6.955000000000001
Sergio Reguilón,Tottenham,26,Defender,25,1923,2,3,0.84,1.16,0.76,0.96,0.04,0.52,1.2,6.954000000000001
Rúben Dias,Man City,26,Defender,29,2404,2,4,0.6206896551724138,0.5172413793103449,0.06896551724137931,0.3103448275862069,0.06896551724137931,0.10344827586206896,0.3103448275862069,6.945172413793104
Marc Cucurella,Brighton,25,Defender,35,3092,1,1,0.5142857142857142,1.2,0.8,0.8571428571428571,0.08571428571428572,0.42857142857142855,1.1428571428571428,6.937999999999998
Jamie Vardy,Leicester,36,Forward,25,1806,15,2,2.16,0.72,0.36,0.48,0.76,0.32,1.0,6.937599999999999
Adama Traoré,Wolves,27,Forward,20,1065,1,0,1.15,0.9,4.15,1.3,0.45,1.45,2.3,6.9375
Lucas Digne,Aston Villa,30,Defender,16,1272,0,4,0.5625,1.875,0.1875,1.0,0.1875,0.8125,0.8125,6.936249999999999
Wilfred Ndidi,Leicester,26,Midfielder,19,1619,0,0,0.7368421052631579,0.10526315789473684,0.5789473684210527,1.1578947368421053,0.05263157894736842,0.7894736842105263,1.3157894736842106,6.932105263157894
Cristian Romero,Tottenham,25,Defender,22,1846,1,0,0.2727272727272727,0.2727272727272727,0.4090909090909091,0.6818181818181818,0.09090909090909091,0.22727272727272727,0.6363636363636364,6.924545454545455
Hakim Ziyech,Chelsea,30,Midfielder,23,1317,4,3,2.260869565217391,1.3043478260869565,1.2173913043478262,1.2608695652173914,0.21739130434782608,1.0434782608695652,1.9565217391304348,6.923043478260869
Jason Steele,Brighton,33,Goalkeeper,1,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92
Ben Mee,Burnley,33,Defender,21,1840,3,0,0.9047619047619048,0.23809523809523808,0.19047619047619047,0.3333333333333333,0.09523809523809523,0.0,0.19047619047619047,6.919047619047619
Nathan Aké,Man City,28,Defender,14,921,2,0,0.35714285714285715,0.14285714285714285,0.0,0.14285714285714285,0.0,0.21428571428571427,0.2857142857142857,6.917857142857144
Dominic Calvert-Lewin,Everton,26,Forward,17,1286,5,2,1.9411764705882353,0.5882352941176471,0.11764705882352941,0.9411764705882353,0.23529411764705882,0.7647058823529411,2.9411764705882355,6.91764705882353
Michail Antonio,West Ham,33,Forward,36,2981,10,8,2.3055555555555554,1.25,1.3888888888888888,1.4444444444444444,0.3611111111111111,2.0,3.7777777777777777,6.9175
Aaron Wan-Bissaka,Man Utd,25,Defender,20,1794,0,0,0.25,0.7,1.8,0.65,0.05,0.65,1.15,6.910000000000001
Matty Cash,Aston Villa,26,Defender,38,3380,4,3,0.9736842105263158,0.7368421052631579,0.868421052631579,1.0,0.05263157894736842,0.8157894736842105,1.4736842105263157,6.909999999999999
Ricardo Pereira,Leicester,29,Defender,14,994,1,3,0.7142857142857143,0.7142857142857143,0.7857142857142857,1.1428571428571428,0.0,0.42857142857142855,0.8571428571428571,6.9071428571428575
Martin Ødegaard,Arsenal,24,Midfielder,36,2793,7,4,1.4722222222222223,2.138888888888889,0.6944444444444444,0.5555555555555556,0.08333333333333333,1.3333333333333333,1.0833333333333333,6.906666666666663
Andreas Christensen,Chelsea,27,Defender,19,1496,0,0,0.2631578947368421,0.3157894736842105,0.21052631578947367,0.3684210526315789,0.0,0.05263157894736842,0.15789473684210525,6.904210526315788
Aymeric Laporte,Man City,29,Defender,33,2836,4,0,1.0606060606060606,0.2727272727272727,0.18181818181818182,0.30303030303030304,0.06060606060606061,0.21212121212121213,0.12121212121212122,6.902121212121213
Neco Williams,Liverpool,22,Defender,1,7,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.9
Ollie Watkins,Aston Villa,27,Forward,35,2955,11,2,2.2,1.0,1.0571428571428572,1.1142857142857143,0.45714285714285713,1.5142857142857142,2.4571428571428573,6.899428571428571
Leandro Trossard,Brighton,28,Forward,34,2812,8,3,2.176470588235294,1.3823529411764706,1.6470588235294117,0.7647058823529411,0.38235294117647056,2.1470588235294117,2.735294117647059,6.898823529411764
Youri Tielemans,Leicester,26,Midfielder,32,2634,6,4,1.84375,1.15625,0.78125,1.125,0.0,0.9375,1.375,6.8981249999999985
Scott McTominay,Man Utd,26,Midfielder,30,2393,1,1,0.9,0.7666666666666667,1.2,1.1,0.03333333333333333,1.0666666666666667,1.4666666666666666,6.894333333333333
Alex Telles,Man Utd,30,Defender,21,1660,0,4,0.47619047619047616,1.2380952380952381,0.5714285714285714,0.42857142857142855,0.047619047619047616,0.47619047619047616,0.7142857142857143,6.893809523809525
Nathan Collins,Burnley,22,Defender,19,1670,2,0,0.7894736842105263,0.3157894736842105,0.2631578947368421,0.631578947368421,0.21052631578947367,0.21052631578947367,0.5263157894736842,6.892631578947367
Ibrahima Konaté,Liverpool,24,Defender,11,990,0,0,0.36363636363636365,0.0,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,0.36363636363636365,6.89
Emmanuel Dennis,Watford,25,Forward,33,2591,10,6,1.8181818181818181,1.0,2.0606060606060606,1.2121212121212122,0.36363636363636365,1.9090909090909092,3.242424242424242,6.8896969696969705
Shane Duffy,Brighton,31,Defender,18,1434,1,0,1.2222222222222223,0.2222222222222222,0.05555555555555555,0.2777777777777778,0.05555555555555555,0.0,0.3888888888888889,6.876666666666667
Alisson Becker,Liverpool,30,Goalkeeper,36,3240,0,1,0.0,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.0,0.0,0.027777777777777776,6.876111111111111
Maximilian Kilman,Wolves,26,Defender,30,2689,1,0,0.43333333333333335,0.1,0.5666666666666667,0.36666666666666664,0.0,0.16666666666666666,0.7,6.872333333333334
Ruben Loftus-Cheek,Chelsea,27,Midfielder,24,1388,0,2,0.7916666666666666,0.75,1.75,1.7083333333333333,0.08333333333333333,1.375,1.125,6.869999999999998
Wesley Fofana,Leicester,22,Defender,7,630,0,0,0.42857142857142855,0.2857142857142857,0.42857142857142855,1.0,0.0,0.2857142857142857,0.7142857142857143,6.867142857142857
Antonio Rüdiger,Chelsea,30,Defender,34,3035,3,0,1.411764705882353,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.0,0.23529411764705882,0.5882352941176471,6.867058823529412
Emerson Royal,Tottenham,24,Defender,31,2291,1,1,0.4838709677419355,0.9032258064516129,0.5483870967741935,1.4516129032258065,0.06451612903225806,0.5806451612903226,0.8709677419354839,6.866774193548387
Fred,Man Utd,30,Midfielder,28,2036,4,4,0.5357142857142857,1.0,0.75,1.0714285714285714,0.0,0.8928571428571429,1.4642857142857142,6.866428571428571
Oriol Romeu,Southampton,31,Midfielder,36,2899,2,2,0.6666666666666666,1.0277777777777777,0.8333333333333334,0.6666666666666666,0.0,0.4444444444444444,1.1666666666666667,6.866388888888888
Davinson Sánchez,Tottenham,27,Defender,23,1626,2,0,0.5652173913043478,0.21739130434782608,0.17391304347826086,0.4782608695652174,0.043478260869565216,0.08695652173913043,0.391304347826087,6.865217391304348
Jordan Henderson,Liverpool,33,Midfielder,35,2604,2,5,0.8857142857142857,1.0857142857142856,0.45714285714285713,0.2,0.08571428571428572,0.34285714285714286,0.8,6.865142857142858
Hassane Kamara,Watford,29,Defender,19,1625,1,0,0.2631578947368421,0.5263157894736842,0.7894736842105263,0.8421052631578947,0.0,0.3157894736842105,0.8421052631578947,6.864210526315789
Liam Cooper,Leeds,31,Defender,21,1815,0,1,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.42857142857142855,0.09523809523809523,0.047619047619047616,0.42857142857142855,6.86095238095238
Josh Brownhill,Burnley,27,Midfielder,35,2953,2,3,0.8285714285714286,1.1428571428571428,0.42857142857142855,0.5714285714285714,0.0,0.5142857142857142,1.1428571428571428,6.8594285714285705
Curtis Jones,Liverpool,22,Midfielder,15,856,1,1,1.3333333333333333,0.7333333333333333,1.6666666666666667,1.2666666666666666,0.06666666666666667,1.2,1.1333333333333333,6.858666666666665
Saïd Benrahma,West Ham,28,Forward,32,2184,8,6,1.96875,1.0,1.15625,0.46875,0.28125,0.9375,1.9375,6.8575
Gabriel Martinelli,Arsenal,22,Forward,29,1866,6,6,1.793103448275862,1.1724137931034482,1.5517241379310345,0.6896551724137931,0.3448275862068966,1.1724137931034482,2.0,6.856206896551725
Diogo Dalot,Man Utd,24,Defender,24,1799,0,0,0.5416666666666666,0.6666666666666666,0.7083333333333334,0.16666666666666666,0.041666666666666664,0.3333333333333333,1.0416666666666667,6.855833333333333
Rúben Neves,Wolves,26,Midfielder,33,2663,4,2,1.2727272727272727,0.7575757575757576,0.7878787878787878,0.36363636363636365,0.030303030303030304,0.5151515151515151,1.0,6.8548484848484845
Romain Saïss,Wolves,33,Defender,31,2709,2,0,0.5806451612903226,0.22580645161290322,0.22580645161290322,0.4838709677419355,0.0967741935483871,0.16129032258064516,0.3225806451612903,6.850322580645163
Kai Havertz,Chelsea,24,Midfielder,29,1816,8,3,1.9310344827586208,0.7241379310344828,0.6206896551724138,0.8620689655172413,0.41379310344827586,1.103448275862069,2.2758620689655173,6.848620689655172
Roberto Firmino,Liverpool,31,Forward,20,987,5,4,1.5,0.8,0.85,0.3,0.15,1.25,1.65,6.8469999999999995
Kyle Walker-Peters,Southampton,26,Defender,32,2632,1,2,0.8125,0.75,2.0,1.46875,0.09375,1.34375,1.3125,6.836562500000001
James McArthur,Crystal Palace,35,Midfielder,21,1438,0,3,0.42857142857142855,0.7619047619047619,1.0,0.9523809523809523,0.14285714285714285,0.6666666666666666,1.0476190476190477,6.833809523809525
Takehiro Tomiyasu,Arsenal,24,Defender,21,1682,0,1,0.5238095238095238,0.6190476190476191,0.42857142857142855,0.6190476190476191,0.0,0.5714285714285714,1.2857142857142858,6.833333333333332
José Sá,Wolves,30,Goalkeeper,37,3286,0,1,0.0,0.08108108108108109,0.10810810810810811,0.32432432432432434,0.0,0.0,0.05405405405405406,6.825675675675677
Mohammed Salisu,Southampton,24,Defender,34,2972,0,0,0.7058823529411765,0.2647058823529412,0.38235294117647056,0.20588235294117646,0.058823529411764705,0.29411764705882354,0.47058823529411764,6.823823529411765
Joelinton,Newcastle,27,Forward,35,2559,4,1,1.2857142857142858,0.8285714285714286,1.0571428571428572,0.9428571428571428,0.08571428571428572,1.7142857142857142,2.4285714285714284,6.823428571428571
Lucas Moura,Tottenham,31,Forward,34,1774,2,6,1.088235294117647,1.0,1.6470588235294117,1.088235294117647,0.08823529411764706,0.9705882352941176,1.7352941176470589,6.8223529411764705
César Azpilicueta,Chelsea,34,Defender,27,2075,1,2,0.4074074074074074,0.6296296296296297,0.5555555555555556,0.18518518518518517,0.07407407407407407,0.37037037037037035,0.7777777777777778,6.820370370370371
Charlie Taylor,Burnley,29,Defender,31,2731,0,3,0.22580645161290322,0.6774193548387096,0.8709677419354839,1.3870967741935485,0.0,0.4838709677419355,1.0,6.820322580645162
Nélson Semedo,Wolves,29,Defender,25,2137,0,1,0.76,0.72,1.56,0.96,0.16,1.08,2.04,6.8196
Nick Pope,Burnley,31,Goalkeeper,36,3240,0,0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,6.815833333333334
Romelu Lukaku,Chelsea,30,Forward,26,1586,8,0,1.6538461538461537,0.9230769230769231,0.5,0.46153846153846156,0.5384615384615384,0.9615384615384616,1.4230769230769231,6.815769230769233
Ross Barkley,Chelsea,29,Midfielder,6,176,1,0,1.5,1.3333333333333333,1.1666666666666667,0.6666666666666666,0.0,1.1666666666666667,0.5,6.815
Jan Bednarek,Southampton,27,Defender,31,2633,4,0,0.6129032258064516,0.1935483870967742,0.03225806451612903,0.4838709677419355,0.03225806451612903,0.12903225806451613,0.22580645161290322,6.813548387096774
Dan Burn,Brighton,31,Defender,13,1023,1,0,0.5384615384615384,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.5384615384615384,6.80076923076923
Pablo Fornals,West Ham,27,Midfielder,36,2804,6,3,1.1944444444444444,1.3333333333333333,0.6388888888888888,0.7777777777777778,0.16666666666666666,0.7777777777777778,1.3055555555555556,6.798611111111112
David Raya,Brentford,27,Goalkeeper,24,2160,0,0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,6.797083333333332
Joël Veltman,Brighton,31,Defender,34,2881,1,1,0.35294117647058826,0.5,0.47058823529411764,1.1176470588235294,0.0,0.29411764705882354,0.8235294117647058,6.796176470588235
Lucas Digne,Everton,30,Defender,13,1170,0,0,0.6923076923076923,1.6923076923076923,0.6153846153846154,0.6923076923076923,0.0,0.46153846153846156,0.6923076923076923,6.796153846153846
Calum Chambers,Aston Villa,28,Defender,11,829,1,0,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182,0.0,0.09090909090909091,0.2727272727272727,6.793636363636364
Naby Keïta,Liverpool,28,Midfielder,23,1175,3,1,1.1304347826086956,0.6521739130434783,0.6521739130434783,0.391304347826087,0.0,0.43478260869565216,1.3043478260869565,6.793043478260869
Pascal Groß,Brighton,32,Midfielder,29,2043,2,4,0.8275862068965517,2.0689655172413794,0.3103448275862069,0.20689655172413793,0.13793103448275862,0.5172413793103449,0.9310344827586207,6.7910344827586195
Harvey Barnes,Leicester,25,Midfielder,32,2107,6,10,2.0625,0.90625,0.96875,0.625,0.3125,1.34375,1.8125,6.7896875
Hugo Lloris,Tottenham,36,Goalkeeper,38,3420,0,0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,6.788947368421053
João Pedro,Watford,21,Forward,28,1639,3,1,1.6785714285714286,0.6785714285714286,2.2142857142857144,1.0714285714285714,0.21428571428571427,2.0714285714285716,2.25,6.784285714285715
Stuart Dallas,Leeds,32,Defender,34,2929,1,1,0.8823529411764706,0.9117647058823529,0.8529411764705882,0.8823529411764706,0.058823529411764705,0.7352941176470589,1.1470588235294117,6.780882352941176
Raphaël Varane,Man Utd,30,Defender,22,1829,1,1,0.4090909090909091,0.18181818181818182,0.09090909090909091,0.3181818181818182,0.0,0.0,0.3181818181818182,6.780000000000001
