Name,Team,Age,Position,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
Josh Harrop,Man Utd,27,Midfielder,1,90,1,0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,8.34
Sergio Romero,Man Utd,36,Goalkeeper,2,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17
Demetri Mitchell,Man Utd,26,Midfielder,1,90,0,0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,8.15
Eden Hazard,Chelsea,32,Forward,36,3007,16,5,2.138888888888889,2.4722222222222223,3.9722222222222223,2.8055555555555554,0.2222222222222222,1.6944444444444444,2.0555555555555554,7.819722222222221
Alexis Sánchez,Arsenal,34,Forward,38,3224,24,10,3.3947368421052633,2.0526315789473686,2.8684210526315788,1.8421052631578947,0.7105263157894737,3.3684210526315788,2.473684210526316,7.7494736842105265
Paul Pogba,Man Utd,30,Midfielder,30,2610,5,4,3.066666666666667,1.9,2.4,2.3666666666666667,0.1,1.8,2.6,7.715333333333333
Harry Kane,Tottenham,30,Forward,30,2536,29,7,3.6666666666666665,1.3666666666666667,1.2666666666666666,1.5,0.5666666666666667,1.6666666666666667,2.7666666666666666,7.706
Calum Chambers,Arsenal,28,Defender,1,90,1,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,7.63
Philippe Coutinho,Liverpool,31,Midfielder,31,2245,13,7,3.4193548387096775,2.096774193548387,2.2580645161290325,1.1612903225806452,0.12903225806451613,1.8387096774193548,1.8064516129032258,7.557419354838711
Kevin De Bruyne,Man City,32,Midfielder,36,2885,6,18,2.388888888888889,2.861111111111111,1.4444444444444444,1.1111111111111112,0.05555555555555555,1.3611111111111112,1.5555555555555556,7.552222222222222
Roberto Firmino,Liverpool,31,Forward,35,3069,11,7,2.857142857142857,2.2,1.9714285714285715,0.8857142857142857,0.5428571428571428,2.257142857142857,2.342857142857143,7.542571428571429
Christian Eriksen,Tottenham,31,Midfielder,36,3167,8,15,3.6944444444444446,3.111111111111111,0.75,0.7222222222222222,0.05555555555555555,1.3888888888888888,1.5277777777777777,7.539166666666666
Dimitri Payet,West Ham,36,Midfielder,18,1515,2,6,3.0555555555555554,4.111111111111111,2.611111111111111,1.9444444444444444,0.0,1.4444444444444444,1.6666666666666667,7.526666666666666
Sadio Mané,Liverpool,31,Forward,27,2248,13,5,2.111111111111111,1.6296296296296295,2.5185185185185186,2.037037037037037,0.48148148148148145,2.7037037037037037,2.185185185185185,7.512222222222224
Romelu Lukaku,Everton,30,Forward,37,3267,25,6,2.972972972972973,1.2702702702702702,1.7027027027027026,0.918918918918919,0.972972972972973,2.3783783783783785,2.081081081081081,7.496756756756754
Nicolás Otamendi,Man City,35,Defender,30,2592,1,1,0.5,0.2,0.36666666666666664,0.8666666666666667,0.03333333333333333,0.2,0.4,7.492666666666668
Gabriel Jesus,Man City,26,Forward,10,651,7,4,2.4,1.0,1.2,1.7,0.9,1.2,1.3,7.486
Danny Rose,Tottenham,33,Defender,18,1533,2,2,1.2777777777777777,1.4444444444444444,1.3888888888888888,2.6666666666666665,0.05555555555555555,1.0555555555555556,1.5,7.444999999999999
Andy Carroll,West Ham,34,Forward,18,1314,7,1,2.1666666666666665,0.7777777777777778,0.16666666666666666,1.6111111111111112,0.2222222222222222,1.2777777777777777,1.6666666666666667,7.432222222222222
Virgil van Dijk,Southampton,32,Defender,21,1854,1,0,0.8095238095238095,0.2857142857142857,0.38095238095238093,0.8095238095238095,0.0,0.09523809523809523,0.23809523809523808,7.4295238095238085
Zlatan Ibrahimovic,Man Utd,41,Forward,28,2437,17,5,4.107142857142857,1.7142857142857142,0.6071428571428571,0.7142857142857143,1.3214285714285714,1.3571428571428572,2.0,7.411428571428571
Diego Costa,Chelsea,34,Forward,35,3090,20,7,3.1714285714285713,1.2,1.6,2.6285714285714286,0.7428571428571429,3.4285714285714284,3.057142857142857,7.409142857142857
Marcos Alonso,Chelsea,32,Defender,31,2694,6,3,1.4838709677419355,0.7741935483870968,0.6774193548387096,0.6451612903225806,0.0967741935483871,0.967741935483871,1.1612903225806452,7.394838709677419
Wilfried Zaha,Crystal Palace,30,Forward,35,3025,7,9,1.4,1.1142857142857143,4.057142857142857,3.4571428571428573,0.17142857142857143,3.657142857142857,3.2857142857142856,7.3751428571428574
Christian Benteke,Crystal Palace,32,Forward,36,3138,15,2,2.9166666666666665,0.8888888888888888,0.7777777777777778,1.3333333333333333,1.0,1.75,2.6666666666666665,7.35861111111111
Dele Alli,Tottenham,27,Midfielder,37,3045,18,7,2.5405405405405403,1.4054054054054055,1.3243243243243243,2.054054054054054,0.2972972972972973,2.081081081081081,2.189189189189189,7.351621621621624
Ander Herrera,Man Utd,34,Midfielder,31,2467,1,6,1.2258064516129032,1.1612903225806452,0.967741935483871,1.4516129032258065,0.0,0.6451612903225806,0.6451612903225806,7.348387096774195
Sergio Agüero,Man City,35,Forward,31,2407,20,3,4.483870967741935,1.0,2.5161290322580645,1.064516129032258,0.7419354838709677,2.161290322580645,2.5483870967741935,7.333548387096773
Shkodran Mustafi,Arsenal,31,Defender,26,2275,2,2,0.9230769230769231,0.34615384615384615,0.5384615384615384,0.6153846153846154,0.038461538461538464,0.23076923076923078,0.34615384615384615,7.328846153846156
Jordan Henderson,Liverpool,33,Midfielder,24,2118,1,4,0.7083333333333334,1.3333333333333333,0.20833333333333334,0.7083333333333334,0.0,0.4583333333333333,0.4166666666666667,7.302083333333333
Mesut Özil,Arsenal,34,Midfielder,33,2848,8,9,1.2121212121212122,3.0303030303030303,0.9696969696969697,1.0,0.6060606060606061,1.2121212121212122,1.878787878787879,7.3
Jan Vertonghen,Tottenham,36,Defender,33,2897,0,0,0.42424242424242425,0.21212121212121213,0.7878787878787878,0.6363636363636364,0.0,0.2727272727272727,0.36363636363636365,7.297575757575756
David Silva,Man City,37,Midfielder,34,2768,4,7,1.411764705882353,2.411764705882353,1.3529411764705883,1.588235294117647,0.14705882352941177,1.588235294117647,1.1176470588235294,7.270882352941176
Aleksandar Kolarov,Man City,37,Defender,29,2533,1,1,1.103448275862069,0.5172413793103449,0.7586206896551724,1.3103448275862069,0.0,0.2413793103448276,0.5517241379310345,7.26551724137931
Wilfred Ndidi,Leicester,26,Midfielder,17,1522,2,1,1.8235294117647058,0.35294117647058826,0.7647058823529411,0.5882352941176471,0.058823529411764705,0.5294117647058824,1.0,7.263529411764705
James Milner,Liverpool,37,Midfielder,36,3160,7,3,1.0,1.5555555555555556,0.8611111111111112,0.6388888888888888,0.05555555555555555,0.5833333333333334,0.8611111111111112,7.262777777777779
Gylfi Sigurdsson,Swansea,33,Midfielder,38,3329,9,13,3.0526315789473686,2.1052631578947367,0.8421052631578947,0.868421052631579,0.02631578947368421,1.105263157894737,2.0526315789473686,7.2492105263157915
Laurent Koscielny,Arsenal,37,Defender,33,2824,2,0,0.2727272727272727,0.09090909090909091,0.12121212121212122,0.7575757575757576,0.06060606060606061,0.030303030303030304,0.3939393939393939,7.24151515151515
Michail Antonio,West Ham,33,Forward,29,2440,9,3,2.6551724137931036,1.0689655172413792,2.5517241379310347,1.6896551724137931,0.6896551724137931,1.9310344827586208,2.3793103448275863,7.238275862068965
Antonio Valencia,Man Utd,38,Defender,28,2483,1,3,0.32142857142857145,1.1071428571428572,1.3214285714285714,0.6071428571428571,0.25,0.5,0.7857142857142857,7.236071428571428
Idrissa Gueye,Everton,33,Midfielder,33,2688,1,1,0.7575757575757576,0.7575757575757576,0.7878787878787878,1.5757575757575757,0.0,1.0909090909090908,0.7878787878787878,7.233333333333333
Eric Bailly,Man Utd,29,Defender,25,2060,0,0,0.24,0.04,0.56,1.0,0.0,0.28,0.6,7.231600000000001
N'Golo Kanté,Chelsea,32,Midfielder,35,3139,1,1,0.7714285714285715,0.6285714285714286,1.0285714285714285,0.42857142857142855,0.0,0.8285714285714286,1.2571428571428571,7.2305714285714275
Victor Wanyama,Tottenham,32,Midfielder,36,3016,4,1,1.1111111111111112,0.8888888888888888,1.4166666666666667,0.9722222222222222,0.0,0.9444444444444444,0.9166666666666666,7.228888888888889
Daley Blind,Man Utd,33,Defender,23,1830,1,2,0.391304347826087,1.173913043478261,0.30434782608695654,0.6086956521739131,0.0,0.17391304347826086,0.34782608695652173,7.228695652173912
Victor Moses,Chelsea,32,Midfielder,34,2498,3,2,1.3235294117647058,0.8235294117647058,1.588235294117647,0.9411764705882353,0.08823529411764706,0.8529411764705882,0.5,7.221176470588237
Kyle Walker,Tottenham,33,Defender,33,2704,0,5,0.5757575757575758,1.1818181818181819,1.0606060606060606,1.0,0.09090909090909091,0.8484848484848485,0.7575757575757576,7.215757575757575
Phil Jones,Man Utd,31,Defender,18,1585,0,0,0.16666666666666666,0.1111111111111111,0.2777777777777778,0.6111111111111112,0.0,0.2222222222222222,0.05555555555555555,7.212777777777777
César Azpilicueta,Chelsea,34,Defender,38,3420,1,4,0.47368421052631576,0.5789473684210527,0.3157894736842105,0.6052631578947368,0.05263157894736842,0.23684210526315788,0.2631578947368421,7.207631578947369
Nathan Aké,Bournemouth,28,Defender,10,733,3,0,0.6,0.3,0.3,0.2,0.0,0.2,0.3,7.200999999999999
Mile Jedinak,Crystal Palace,39,Midfielder,1,90,0,0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,7.2
Yannick Bolasie,Everton,34,Forward,13,1028,1,4,2.076923076923077,1.5384615384615385,2.8461538461538463,1.1538461538461537,0.23076923076923078,1.8461538461538463,2.4615384615384617,7.199230769230767
Mousa Dembélé,Tottenham,36,Midfielder,30,2066,1,1,0.5,0.8333333333333334,2.6,0.7,0.0,1.7333333333333334,0.7333333333333333,7.183333333333334
Steve Cook,Bournemouth,32,Defender,38,3420,2,0,0.7631578947368421,0.07894736842105263,0.47368421052631576,0.3684210526315789,0.0,0.13157894736842105,0.42105263157894735,7.178421052631578
Yaya Touré,Man City,40,Midfielder,25,1947,5,0,1.28,0.76,1.08,0.4,0.0,1.04,0.8,7.1724
Vincent Kompany,Man City,37,Defender,11,823,3,0,0.8181818181818182,0.18181818181818182,0.18181818181818182,0.5454545454545454,0.0,0.18181818181818182,0.18181818181818182,7.170000000000001
Younes Kaboul,Sunderland,37,Defender,1,90,0,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.16
