No,Player,Team,Apps,Min,G,NPG,A,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90
579,Nathan Aké,Manchester City,26,1874,1,1,0,1.34,1.34,1.09,13.65,13.54,0.06,0.06,0.05,0.12,0.12,0.66,0.65
585,Seamus Coleman,Everton,23,1686,1,1,0,0.27,0.27,1.46,4.16,2.55,0.01,0.01,0.08,0.09,0.09,0.22,0.14
631,Ashley Young,Aston Villa,29,2044,1,1,0,0.39,0.39,0.78,6.35,5.59,0.02,0.02,0.03,0.05,0.05,0.28,0.25
646,Christian Eriksen,Manchester United,28,2094,1,1,8,4.87,4.87,4.56,16.04,10.68,0.21,0.21,0.20,0.41,0.41,0.69,0.46
652,Kieran Trippier,Newcastle United,38,3368,1,1,7,0.87,0.87,13.46,17.47,14.61,0.02,0.02,0.36,0.38,0.38,0.47,0.39
753,Marc Albrighton,Leicester,6,232,1,1,0,0.44,0.44,0.57,2.09,1.67,0.17,0.17,0.22,0.39,0.39,0.81,0.65
802,Diego Costa,Wolverhampton Wanderers,23,1254,1,1,0,2.98,2.98,0.60,3.39,0.50,0.21,0.21,0.04,0.26,0.26,0.24,0.04
804,Craig Dawson,West Ham,25,2148,1,1,0,1.52,1.52,0.11,3.40,3.25,0.06,0.06,0.00,0.07,0.07,0.14,0.14
885,Kyle Walker-Peters,Southampton,31,2659,1,1,0,0.67,0.67,1.84,7.27,5.72,0.02,0.02,0.06,0.08,0.08,0.25,0.19
966,Alex Oxlade-Chamberlain,Liverpool,9,338,1,1,0,1.49,1.49,0.79,2.45,0.55,0.40,0.40,0.21,0.61,0.61,0.65,0.15
1006,Luke Shaw,Manchester United,31,2570,1,1,2,0.97,0.97,3.83,12.46,10.30,0.03,0.03,0.13,0.17,0.17,0.44,0.36
1024,Tyrone Mings,Aston Villa,35,3150,1,1,2,1.21,1.21,1.17,11.51,10.63,0.03,0.03,0.03,0.07,0.07,0.33,0.30
1234,Dennis Praet,Leicester,22,609,1,1,0,0.91,0.91,0.50,2.44,1.16,0.13,0.13,0.07,0.21,0.21,0.36,0.17
1245,Emerson,West Ham,22,1331,1,1,0,1.01,1.01,0.82,2.98,1.83,0.07,0.07,0.06,0.12,0.12,0.20,0.12
1653,Michael Keane,Everton,12,982,1,1,2,1.33,1.33,1.05,1.24,0.49,0.12,0.12,0.10,0.22,0.22,0.11,0.04
1665,James Tarkowski,Everton,38,3420,1,1,1,3.02,3.02,3.46,6.18,5.97,0.08,0.08,0.09,0.17,0.17,0.16,0.16
1749,Rob Holding,Arsenal,14,556,1,1,0,0.37,0.37,0.00,3.30,3.20,0.06,0.06,0.00,0.06,0.06,0.53,0.52
1785,Nampalys Mendy,Leicester,19,743,1,1,0,0.09,0.09,0.03,2.87,2.80,0.01,0.01,0.00,0.01,0.01,0.35,0.34
1801,Pontus Jansson,Brentford,12,724,1,1,0,0.20,0.20,0.00,1.85,1.73,0.02,0.02,0.00,0.02,0.02,0.23,0.22
1823,Lucas Digne,Aston Villa,28,1494,1,1,0,0.50,0.50,1.57,4.50,3.20,0.03,0.03,0.09,0.12,0.12,0.27,0.19
2199,Pablo Sarabia,Wolverhampton Wanderers,13,788,1,1,0,2.54,2.54,0.77,3.57,1.44,0.29,0.29,0.09,0.38,0.38,0.41,0.16
2254,Mateo Kovacic,Chelsea,27,1700,1,1,2,1.33,1.33,1.79,8.14,5.92,0.07,0.07,0.09,0.17,0.17,0.43,0.31
2280,Jonny,Wolverhampton Wanderers,18,1257,1,1,0,0.19,0.19,0.58,4.24,3.64,0.01,0.01,0.04,0.05,0.05,0.30,0.26
2371,Cristiano Ronaldo,Manchester United,10,517,1,1,0,2.14,2.14,0.31,2.96,0.94,0.37,0.37,0.05,0.43,0.43,0.51,0.16
2662,Christian Pulisic,Chelsea,24,779,1,1,1,1.87,1.87,0.44,3.68,1.68,0.22,0.22,0.05,0.27,0.27,0.42,0.19
2958,Oleksandr Zinchenko,Arsenal,27,2179,1,1,2,1.18,1.18,1.96,16.56,14.84,0.05,0.05,0.08,0.13,0.13,0.68,0.61
3203,Issa Diop,Fulham,25,2004,1,1,0,0.19,0.19,0.53,3.17,3.15,0.01,0.01,0.02,0.03,0.03,0.14,0.14
3293,Lucas Moura,Tottenham,15,117,1,1,0,0.74,0.74,0.23,1.08,0.38,0.57,0.57,0.18,0.75,0.75,0.83,0.30
3303,Ricardo Pereira,Leicester,10,450,1,1,1,0.08,0.08,0.42,1.50,1.18,0.02,0.02,0.08,0.10,0.10,0.30,0.24
3600,Serge Aurier,Nottingham Forest,24,1958,1,1,0,0.67,0.67,0.80,3.05,2.73,0.03,0.03,0.04,0.07,0.07,0.14,0.13
3621,Neal Maupay,Everton,27,1101,1,1,0,5.43,5.43,0.35,4.56,1.56,0.44,0.44,0.03,0.47,0.47,0.37,0.13
5086,Marc Roca,Leeds,32,2375,1,1,2,2.09,2.09,3.22,6.89,4.84,0.08,0.08,0.12,0.20,0.20,0.26,0.18
5136,Estupiñán,Brighton,35,2707,1,1,5,2.32,2.32,5.64,18.09,12.67,0.08,0.08,0.19,0.26,0.26,0.60,0.42
5264,Caglar Söyüncü,Leicester,7,527,1,1,0,0.34,0.34,0.12,1.36,1.36,0.06,0.06,0.02,0.08,0.08,0.23,0.23
5560,Scott McTominay,Manchester United,24,1133,1,1,0,1.80,1.80,1.08,6.00,3.55,0.14,0.14,0.09,0.23,0.23,0.48,0.28
5590,Tosin Adarabioyo,Fulham,25,2081,1,1,0,0.58,0.58,0.23,3.63,3.48,0.03,0.03,0.01,0.03,0.03,0.16,0.15
5602,Sam Surridge,Nottingham Forest,20,275,1,1,0,1.69,1.69,0.05,2.38,0.73,0.55,0.55,0.02,0.57,0.57,0.78,0.24
5682,Gonçalo Guedes,Wolverhampton Wanderers,13,718,1,1,1,1.27,1.27,0.54,2.09,0.42,0.16,0.16,0.07,0.23,0.23,0.26,0.05
5973,Kenny Tete,Fulham,31,2589,1,1,5,0.72,0.72,2.34,6.95,4.79,0.03,0.03,0.08,0.11,0.11,0.24,0.17
6026,Richarlison,Tottenham,27,982,1,1,3,3.52,3.52,1.74,5.35,1.59,0.32,0.32,0.16,0.48,0.48,0.49,0.15
6048,Lewis Dunk,Brighton,36,3240,1,1,0,2.04,2.04,0.87,14.35,14.10,0.06,0.06,0.02,0.08,0.08,0.40,0.39
6088,Orel Mangala,Nottingham Forest,27,1581,1,1,1,0.37,0.37,0.42,3.29,2.55,0.02,0.02,0.02,0.05,0.05,0.19,0.15
6104,Will Hughes,Crystal Palace,27,796,1,1,1,0.53,0.53,0.77,3.05,1.98,0.06,0.06,0.09,0.15,0.15,0.34,0.22
6252,Lyanco,Southampton,21,1160,1,1,1,0.72,0.72,0.39,1.93,1.64,0.06,0.06,0.03,0.09,0.09,0.15,0.13
6314,Joachim Andersen,Crystal Palace,32,2786,1,1,0,1.85,1.85,1.42,5.74,4.77,0.06,0.06,0.05,0.11,0.11,0.19,0.15
6485,Júnior Firpo,Leeds,19,1364,1,1,1,0.14,0.14,0.95,2.47,2.00,0.01,0.01,0.06,0.07,0.07,0.16,0.13
6674,Rayan Ait Nouri,Wolverhampton Wanderers,21,1056,1,1,0,1.13,1.13,0.76,3.20,2.08,0.10,0.10,0.06,0.16,0.16,0.27,0.18
6851,Conor Coady,Everton,24,2096,1,1,1,0.61,0.61,0.46,2.70,2.25,0.03,0.03,0.02,0.05,0.05,0.12,0.10
6852,Matt Doherty,Tottenham,12,665,1,1,0,0.87,0.87,0.29,2.75,1.97,0.12,0.12,0.04,0.16,0.16,0.37,0.27
6894,Mohamed Elyounoussi,Southampton,33,2212,1,1,1,3.07,3.07,1.83,7.86,4.56,0.12,0.12,0.07,0.20,0.20,0.32,0.19
7007,Duje Caleta-Car,Southampton,13,947,1,1,0,1.09,1.09,0.04,2.10,2.08,0.10,0.10,0.00,0.11,0.11,0.20,0.20
7078,Sean Longstaff,Newcastle United,33,2509,1,1,4,4.53,4.53,3.45,12.27,6.19,0.16,0.16,0.12,0.29,0.29,0.44,0.22
7083,Christian Nørgaard,Brentford,22,1794,1,1,3,1.35,1.35,3.11,5.92,5.31,0.07,0.07,0.16,0.22,0.22,0.30,0.27
7184,Tim Ream,Fulham,33,2900,1,1,0,0.49,0.49,0.07,6.86,6.81,0.02,0.02,0.00,0.02,0.02,0.21,0.21
7198,Oliver Skipp,Tottenham,23,1510,1,1,0,0.21,0.21,0.54,5.21,4.58,0.01,0.01,0.03,0.04,0.04,0.31,0.27
7240,Benoit Badiashile Mukinayi,Chelsea,11,901,1,1,0,1.21,1.21,0.69,3.31,3.16,0.12,0.12,0.07,0.19,0.19,0.33,0.32
7281,Diogo Dalot,Manchester United,26,2164,1,1,2,2.21,2.21,1.91,11.69,8.90,0.09,0.09,0.08,0.17,0.17,0.49,0.37
7382,Dan Burn,Newcastle United,38,3130,1,1,0,2.26,2.26,2.02,11.17,10.76,0.06,0.06,0.06,0.12,0.12,0.32,0.31
7546,Harvey Elliott,Liverpool,32,1602,1,1,2,2.03,2.03,3.98,14.91,10.78,0.11,0.11,0.22,0.34,0.34,0.84,0.61
7589,Wesley Fofana,Chelsea,17,1372,1,1,0,0.86,0.86,0.04,4.46,4.03,0.06,0.06,0.00,0.06,0.06,0.29,0.26
7603,Marc Guehi,Crystal Palace,37,3330,1,1,0,1.66,1.66,0.66,4.74,4.27,0.04,0.04,0.02,0.06,0.06,0.13,0.12
7723,John McGinn,Aston Villa,34,2692,1,1,3,1.95,1.95,3.41,10.67,6.90,0.07,0.07,0.11,0.18,0.18,0.36,0.23
8066,Arnaut Danjuma Groeneveld,Tottenham,9,151,1,1,0,0.62,0.62,0.03,1.09,0.46,0.37,0.37,0.02,0.39,0.39,0.65,0.28
8067,Reece James,Chelsea,16,1242,1,1,1,1.01,1.01,3.07,5.84,4.73,0.07,0.07,0.22,0.30,0.30,0.42,0.34
8204,Neco Williams,Nottingham Forest,31,1860,1,1,0,1.47,1.47,1.47,4.35,2.09,0.07,0.07,0.07,0.14,0.14,0.21,0.10
8384,Armando Broja,Chelsea,12,266,1,1,0,0.86,0.86,0.09,0.90,0.00,0.29,0.29,0.03,0.32,0.32,0.30,0.00
8582,Ellis Simms,Everton,11,200,1,1,0,1.05,1.05,0.07,1.22,0.15,0.47,0.47,0.03,0.50,0.50,0.55,0.07
8646,Wout Faes,Leicester,31,2790,1,1,2,1.10,1.10,0.57,7.87,7.73,0.04,0.04,0.02,0.05,0.05,0.25,0.25
8780,Joël Veltman,Brighton,31,2215,1,1,1,1.34,1.34,1.02,10.26,9.93,0.05,0.05,0.04,0.10,0.10,0.42,0.40
8816,Liam Cooper,Leeds,18,1421,1,1,0,0.95,0.95,0.42,3.20,3.04,0.06,0.06,0.03,0.09,0.09,0.20,0.19
8970,Sékou Mara,Southampton,22,510,1,1,2,1.04,1.04,1.07,1.99,0.38,0.18,0.18,0.19,0.37,0.37,0.35,0.07
9453,Moisés Caicedo,Brighton,37,3135,1,1,1,1.24,1.24,2.64,19.32,16.52,0.04,0.04,0.08,0.11,0.11,0.55,0.47
9493,Sam Greenwood,Leeds,18,373,1,1,2,0.69,0.69,0.90,1.07,0.64,0.17,0.17,0.22,0.38,0.38,0.26,0.16
9662,Dango Ouattara,Bournemouth,19,1254,1,1,3,3.29,3.29,2.42,6.02,2.49,0.24,0.24,0.17,0.41,0.41,0.43,0.18
9667,Amadou Onana,Everton,33,2529,1,1,2,3.08,3.08,2.06,8.60,5.03,0.11,0.11,0.07,0.18,0.18,0.31,0.18
10004,Romeo Lavia,Southampton,29,2261,1,1,0,0.26,0.26,0.52,5.66,5.16,0.01,0.01,0.02,0.03,0.03,0.23,0.21
10012,Jakub Kiwior,Arsenal,7,426,1,1,0,0.10,0.10,0.03,2.27,2.25,0.02,0.02,0.01,0.03,0.03,0.48,0.47
10293,Toti,Wolverhampton Wanderers,17,973,1,1,0,0.24,0.24,0.18,0.91,0.81,0.02,0.02,0.02,0.04,0.04,0.08,0.07
10536,Tetê,Leicester,13,756,1,1,0,1.86,1.86,0.39,3.75,1.74,0.22,0.22,0.05,0.27,0.27,0.45,0.21
10723,Stefan Bajcetic,Liverpool,11,534,1,1,0,0.96,0.96,0.75,3.48,2.33,0.16,0.16,0.13,0.29,0.29,0.59,0.39
10744,Ryan Christie,Bournemouth,32,1857,1,1,1,2.73,2.73,2.07,7.37,4.10,0.13,0.13,0.10,0.23,0.23,0.36,0.20
10751,Brenden Aaronson,Leeds,36,2415,1,1,3,3.94,3.94,3.36,11.30,5.16,0.15,0.15,0.13,0.27,0.27,0.42,0.19
10756,Joe Worrall,Nottingham Forest,30,2210,1,1,0,0.91,0.91,0.57,4.25,3.96,0.04,0.04,0.02,0.06,0.06,0.17,0.16
10759,Lewis O'Brien,Nottingham Forest,13,572,1,1,0,0.42,0.42,0.18,2.54,2.02,0.07,0.07,0.03,0.09,0.09,0.40,0.32
10802,Lisandro Martínez,Manchester United,27,2123,1,1,0,0.53,0.53,0.23,8.25,8.19,0.02,0.02,0.01,0.03,0.03,0.35,0.35
11000,Matheus Nunes,Wolverhampton Wanderers,34,2507,1,1,1,2.38,2.38,2.03,6.00,2.81,0.09,0.09,0.07,0.16,0.16,0.22,0.10
11007,Fábio Vieira,Arsenal,22,468,1,1,2,0.74,0.74,2.24,5.44,3.24,0.14,0.14,0.43,0.57,0.57,1.05,0.62
11357,Noni Madueke,Chelsea,12,662,1,1,0,0.98,0.98,0.51,3.68,2.43,0.13,0.13,0.07,0.20,0.20,0.50,0.33
11362,Facundo Buonanotte,Brighton,13,553,1,1,1,1.09,1.09,0.58,2.54,1.55,0.18,0.18,0.10,0.27,0.27,0.41,0.25
11363,Antoine Semenyo,Bournemouth,11,237,1,1,0,0.37,0.37,0.08,1.22,0.78,0.14,0.14,0.03,0.17,0.17,0.46,0.30
11384,João Gomes,Wolverhampton Wanderers,11,650,1,1,0,0.21,0.21,0.12,1.63,1.35,0.03,0.03,0.02,0.05,0.05,0.23,0.19
181,Bernd Leno,Fulham,36,3240,0,0,0,0.00,0.00,0.03,2.50,2.46,0.00,0.00,0.00,0.00,0.00,0.07,0.07
229,Thiago Alcántara,Liverpool,18,1258,0,0,0,0.40,0.40,1.40,8.88,7.26,0.03,0.03,0.10,0.13,0.13,0.64,0.52
458,Steve Cook,Nottingham Forest,12,958,0,0,0,0.16,0.16,0.80,0.67,0.67,0.02,0.02,0.07,0.09,0.09,0.06,0.06
461,Matt Ritchie,Newcastle United,7,25,0,0,0,0.00,0.00,0.08,0.12,0.12,0.00,0.00,0.29,0.29,0.29,0.45,0.45
463,Junior Stanislas,Bournemouth,4,52,0,0,0,0.03,0.03,0.08,0.26,0.22,0.05,0.05,0.15,0.19,0.19,0.45,0.38
473,Danny Ward,Leicester,26,2340,0,0,0,0.00,0.00,0.00,2.58,2.58,0.00,0.00,0.00,0.00,0.00,0.10,0.10
489,James Milner,Liverpool,31,841,0,0,1,0.39,0.39,1.62,5.00,3.94,0.04,0.04,0.17,0.21,0.21,0.54,0.42
496,Mohamed Elneny,Arsenal,5,107,0,0,0,0.00,0.00,0.00,0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.56,0.56
508,Calum Chambers,Aston Villa,14,318,0,0,0,0.10,0.10,0.38,0.93,0.52,0.03,0.03,0.11,0.14,0.14,0.26,0.15
509,Wayne Hennessey,Nottingham Forest,4,271,0,0,0,0.00,0.00,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.02,0.02
528,Angelo Ogbonna,West Ham,16,1235,0,0,0,0.21,0.21,0.49,1.70,1.13,0.02,0.02,0.04,0.05,0.05,0.12,0.08
534,Aaron Cresswell,West Ham,28,2231,0,0,1,0.42,0.42,3.17,6.41,5.81,0.02,0.02,0.13,0.14,0.14,0.26,0.23
546,David de Gea,Manchester United,38,3420,0,0,0,0.00,0.00,0.02,6.57,6.55,0.00,0.00,0.00,0.00,0.00,0.17,0.17
558,Jesse Lingard,Nottingham Forest,17,937,0,0,0,0.70,0.70,0.43,2.07,1.30,0.07,0.07,0.04,0.11,0.11,0.20,0.12
561,Joe Rothwell,Bournemouth,20,1028,0,0,1,0.15,0.15,1.20,2.40,2.13,0.01,0.01,0.10,0.12,0.12,0.21,0.19
584,Joel Robles,Leeds,4,360,0,0,0,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.01
603,Nathaniel Clyne,Crystal Palace,22,1644,0,0,0,0.00,0.00,0.70,2.41,2.21,0.00,0.00,0.04,0.04,0.04,0.13,0.12
605,Jordan Henderson,Liverpool,35,2084,0,0,2,0.86,0.86,3.59,13.00,10.28,0.04,0.04,0.16,0.19,0.19,0.56,0.44
633,James McArthur,Crystal Palace,4,42,0,0,0,0.00,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.13,0.13
635,Alex McCarthy,Southampton,6,540,0,0,0,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.02,0.02
637,Hugo Lloris,Tottenham,25,2208,0,0,0,0.00,0.00,0.00,4.24,4.24,0.00,0.00,0.00,0.00,0.00,0.17,0.17
638,Kyle Walker,Manchester City,27,1957,0,0,0,0.33,0.33,0.21,12.98,12.79,0.01,0.01,0.01,0.02,0.02,0.60,0.59
645,Dele Alli,Everton,2,26,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
661,Josh Onomah,Fulham,2,11,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
668,Idrissa Gueye,Everton,33,2638,0,0,1,0.50,0.50,0.94,7.16,5.99,0.02,0.02,0.03,0.05,0.05,0.24,0.20
681,César Azpilicueta,Chelsea,25,1511,0,0,0,0.33,0.33,1.44,6.94,6.19,0.02,0.02,0.09,0.11,0.11,0.41,0.37
688,Ruben Loftus-Cheek,Chelsea,25,1550,0,0,1,0.86,0.86,1.76,6.83,4.33,0.05,0.05,0.10,0.15,0.15,0.40,0.25
694,Asmir Begovic,Everton,1,90,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
706,Lukasz Fabianski,West Ham,36,3115,0,0,0,0.00,0.00,0.00,1.14,1.14,0.00,0.00,0.00,0.00,0.00,0.03,0.03
713,André Ayew,Nottingham Forest,13,286,0,0,0,0.99,0.23,0.03,1.17,0.91,0.31,0.07,0.01,0.32,0.08,0.37,0.29
741,Jordan Pickford,Everton,37,3330,0,0,1,0.00,0.00,0.31,2.15,2.08,0.00,0.00,0.01,0.01,0.01,0.06,0.06
751,N'Golo Kanté,Chelsea,7,526,0,0,1,0.31,0.31,2.08,4.50,2.99,0.05,0.05,0.36,0.41,0.41,0.77,0.51
759,Daniel Amartey,Leicester,20,1615,0,0,0,1.05,1.05,0.47,3.99,3.82,0.06,0.06,0.03,0.08,0.08,0.22,0.21
766,Jamaal Lascelles,Newcastle United,7,200,0,0,0,0.12,0.12,0.00,0.38,0.38,0.05,0.05,0.00,0.05,0.05,0.17,0.17
767,Jack Colback,Nottingham Forest,11,480,0,0,0,0.00,0.00,0.28,0.58,0.32,0.00,0.00,0.05,0.05,0.05,0.11,0.06
769,Jonjo Shelvey,Newcastle United,11,565,0,0,0,0.16,0.16,0.35,0.97,0.83,0.03,0.03,0.06,0.08,0.08,0.15,0.13
770,Ayoze Pérez,Leicester,8,373,0,0,1,0.84,0.84,1.50,2.61,0.44,0.20,0.20,0.36,0.57,0.57,0.63,0.11
790,Nathan Redmond,Southampton,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807,Jonny Evans,Leicester,13,1057,0,0,0,0.08,0.08,0.09,3.38,3.29,0.01,0.01,0.01,0.02,0.02,0.29,0.28
813,Salomón Rondón,Everton,7,96,0,0,0,0.76,0.76,0.13,0.94,0.05,0.72,0.72,0.12,0.84,0.84,0.89,0.05
825,Adam Smith,Bournemouth,37,2957,0,0,1,0.98,0.98,1.41,4.10,3.03,0.03,0.03,0.04,0.07,0.07,0.12,0.09
831,Fraser Forster,Tottenham,14,1212,0,0,0,0.00,0.00,0.00,1.62,1.62,0.00,0.00,0.00,0.00,0.00,0.12,0.12
842,Oriol Romeu,Southampton,1,77,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
847,Cédric Soares,Arsenal,8,213,0,0,0,0.06,0.06,0.13,0.42,0.37,0.02,0.02,0.06,0.08,0.08,0.18,0.15
884,Matt Targett,Newcastle United,17,575,0,0,0,0.03,0.03,0.40,1.65,1.53,0.00,0.00,0.06,0.07,0.07,0.26,0.24
978,Sam Johnstone,Crystal Palace,9,810,0,0,0,0.00,0.00,0.00,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.03,0.03
983,Kevin Mbabu,Fulham,6,138,0,0,1,0.00,0.00,0.56,0.67,0.11,0.00,0.00,0.36,0.36,0.36,0.43,0.07
985,Mason Holgate,Everton,8,505,0,0,0,0.93,0.93,0.32,1.32,1.06,0.17,0.17,0.06,0.22,0.22,0.24,0.19
987,Joseph Gomez,Liverpool,21,1443,0,0,0,0.12,0.12,0.04,6.31,6.21,0.01,0.01,0.00,0.01,0.01,0.39,0.39
1042,Tom Davies,Everton,19,500,0,0,0,1.31,1.31,0.13,1.91,0.60,0.24,0.24,0.02,0.26,0.26,0.34,0.11
1078,Sergi Canos,Brentford,5,55,0,0,0,0.06,0.06,0.02,0.08,0.00,0.10,0.10,0.03,0.13,0.13,0.13,0.00
1257,Alisson,Liverpool,37,3330,0,0,1,0.00,0.00,0.17,9.29,9.12,0.00,0.00,0.00,0.00,0.00,0.25,0.25
1297,Neto,Bournemouth,27,2390,0,0,0,0.00,0.00,0.00,1.72,1.72,0.00,0.00,0.00,0.00,0.00,0.06,0.06
1299,Mario Lemina,Wolverhampton Wanderers,19,1325,0,0,1,0.21,0.21,0.16,1.87,1.60,0.01,0.01,0.01,0.02,0.02,0.13,0.11
1488,Remo Freuler,Nottingham Forest,28,2178,0,0,0,0.34,0.34,0.49,4.26,3.83,0.01,0.01,0.02,0.03,0.03,0.18,0.16
1537,Sasa Lukic,Fulham,12,401,0,0,0,0.11,0.11,0.00,0.81,0.77,0.02,0.02,0.00,0.02,0.02,0.18,0.17
1545,Emil Krafth,Newcastle United,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1677,Nathaniel Chalobah,Fulham,4,10,0,0,0,0.09,0.09,0.00,0.00,0.00,0.77,0.77,0.00,0.77,0.77,0.00,0.00
1683,Ryan Fraser,Newcastle United,8,309,0,0,0,0.31,0.31,0.36,0.55,0.20,0.09,0.09,0.10,0.19,0.19,0.16,0.06
1687,Harry Maguire,Manchester United,16,750,0,0,0,0.15,0.15,0.38,3.68,3.68,0.02,0.02,0.05,0.06,0.06,0.44,0.44
1688,Andrew Robertson,Liverpool,34,2609,0,0,8,1.09,1.09,6.82,13.15,10.34,0.04,0.04,0.24,0.27,0.27,0.45,0.36
1711,Adam Forshaw,Leeds,12,470,0,0,0,0.01,0.01,0.44,0.46,0.45,0.00,0.00,0.08,0.09,0.09,0.09,0.09
1719,Javier Manquillo,Newcastle United,4,25,0,0,0,0.00,0.00,0.00,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.43,0.43
1735,Jack Stephens,Bournemouth,17,1215,0,0,0,0.22,0.22,0.26,1.86,1.67,0.02,0.02,0.02,0.04,0.04,0.14,0.12
1750,Ainsley Maitland-Niles,Southampton,22,1395,0,0,0,0.01,0.01,0.48,3.22,3.12,0.00,0.00,0.03,0.03,0.03,0.21,0.20
1789,Lewis Cook,Bournemouth,28,1694,0,0,2,0.18,0.18,2.30,4.65,3.69,0.01,0.01,0.12,0.13,0.13,0.25,0.20
2163,Diego Llorente,Leeds,8,646,0,0,0,0.30,0.30,0.00,0.91,0.91,0.04,0.04,0.00,0.04,0.04,0.13,0.13
2190,Vicente Guaita,Crystal Palace,27,2430,0,0,0,0.00,0.00,0.00,1.41,1.41,0.00,0.00,0.00,0.00,0.00,0.05,0.05
2243,Keylor Navas,Nottingham Forest,17,1530,0,0,0,0.00,0.00,0.00,1.18,1.18,0.00,0.00,0.00,0.00,0.00,0.07,0.07
2245,Raphael Varane,Manchester United,24,1918,0,0,0,0.91,0.91,0.14,6.67,6.56,0.04,0.04,0.01,0.05,0.05,0.31,0.31
2310,Alphonse Areola,West Ham,5,305,0,0,0,0.00,0.00,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.05,0.05
2498,Aymeric Laporte,Manchester City,12,993,0,0,0,0.75,0.75,0.21,3.62,3.53,0.07,0.07,0.02,0.09,0.09,0.33,0.32
2674,Thilo Kehrer,West Ham,27,2228,0,0,2,0.65,0.65,0.71,4.63,4.01,0.03,0.03,0.03,0.06,0.06,0.19,0.16
3278,Maxwel Cornet,West Ham,14,216,0,0,0,1.09,1.09,0.09,1.48,0.29,0.46,0.46,0.04,0.49,0.49,0.62,0.12
3288,Thiago Silva,Chelsea,27,2352,0,0,2,1.44,1.44,0.57,6.41,5.88,0.06,0.06,0.02,0.08,0.08,0.25,0.23
3298,Layvin Kurzawa,Fulham,3,138,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3420,Fabinho,Liverpool,36,2691,0,0,2,0.65,0.65,2.69,15.35,13.41,0.02,0.02,0.09,0.11,0.11,0.51,0.45
3422,João Moutinho,Wolverhampton Wanderers,31,1778,0,0,2,0.94,0.94,2.35,4.73,3.65,0.05,0.05,0.12,0.17,0.17,0.24,0.18
3696,Morgan Sanson,Aston Villa,2,2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4105,Raúl Jiménez,Wolverhampton Wanderers,15,842,0,0,1,2.71,2.71,1.51,4.21,1.01,0.29,0.29,0.16,0.45,0.45,0.45,0.11
4120,Álex Moreno,Aston Villa,19,1346,0,0,3,0.62,0.62,2.48,6.16,4.48,0.04,0.04,0.17,0.21,0.21,0.41,0.30
4381,Mateusz Klich,Leeds,14,224,0,0,0,0.17,0.17,0.29,1.24,0.93,0.07,0.07,0.12,0.19,0.19,0.50,0.37
4401,Emiliano Martinez,Aston Villa,36,3143,0,0,0,0.00,0.00,0.14,5.83,5.69,0.00,0.00,0.00,0.00,0.00,0.17,0.16
5050,Clement Lenglet,Tottenham,26,2039,0,0,2,0.96,0.96,0.71,8.32,8.15,0.04,0.04,0.03,0.07,0.07,0.37,0.36
5061,Kepa,Chelsea,29,2567,0,0,0,0.00,0.00,0.00,4.03,4.03,0.00,0.00,0.00,0.00,0.00,0.14,0.14
5247,Naby Keita,Liverpool,8,290,0,0,0,0.43,0.43,0.73,1.48,0.37,0.13,0.13,0.23,0.36,0.36,0.46,0.12
5248,Marcel Sabitzer,Manchester United,11,635,0,0,1,0.70,0.70,1.36,4.19,3.06,0.10,0.10,0.19,0.29,0.29,0.59,0.43
5360,Weston McKennie,Leeds,19,1450,0,0,1,0.59,0.59,0.71,2.81,1.99,0.04,0.04,0.04,0.08,0.08,0.17,0.12
5545,Wilfred Ndidi,Leicester,27,1691,0,0,0,0.15,0.15,0.05,2.46,2.33,0.01,0.01,0.00,0.01,0.01,0.13,0.12
5549,Luka Milivojevic,Crystal Palace,18,489,0,0,0,0.24,0.24,0.15,0.94,0.80,0.04,0.04,0.03,0.07,0.07,0.17,0.15
5552,Nick Pope,Newcastle United,37,3261,0,0,0,0.00,0.00,0.02,6.26,6.24,0.00,0.00,0.00,0.00,0.00,0.17,0.17
