,Player Id,Name,Birth Year,Age,Team,Position,year
2080,315544,Kasey Palmer,1997,20,Huddersfield,Midfielder,2017
2081,34302,Nacer Chadli,1989,28,WBA,Midfielder,2017
2082,299451,Ademola Lookman,1998,19,Everton,Forward,2017
2083,331928,Rekeem Harper,2000,17,WBA,Midfielder,2017
2084,8327,Charlie Adam,1986,31,Stoke,Midfielder,2017
2085,14000,Marc Pugh,1987,30,Bournemouth,Midfielder,2017
2086,74921,Manolo Gabbiadini,1992,25,Southampton,Forward,2017
2087,331254,Phil Foden,2000,17,Man City,Midfielder,2017
2088,351127,Konstantinos Mavropanos,1998,19,Arsenal,Defender,2017
2089,333255,Abdelhamid Sabiri,1997,20,Huddersfield,Midfielder,2017
2090,141486,Jacob Murphy,1995,22,Newcastle,Midfielder,2017
2091,6410,Patrice Evra,1981,36,West Ham,Defender,2017
2092,10254,Ben Watson,1985,32,Watford,Midfielder,2017
2093,296332,Lys Mousset,1996,21,Bournemouth,Forward,2017
2094,35371,Hal Robson-Kanu,1989,28,WBA,Forward,2017
2095,108176,Roque Mesa,1989,28,Swansea,Midfielder,2017
2096,13814,Nathan Dyer,1988,29,Swansea,Midfielder,2017
2097,330916,Josh Sims,1997,20,Southampton,Midfielder,2017
2098,69375,Nathaniel Clyne,1991,26,Liverpool,Defender,2017
2099,19847,Leonardo Ulloa,1986,31,Brighton,Forward,2017
2100,312670,Hamza Choudhury,1998,19,Leicester,Midfielder,2017
2101,8786,Joe Hart,1987,30,West Ham,Goalkeeper,2017
2102,235743,Rolando Aarons,1996,21,Newcastle,Midfielder,2017
2103,33318,Beram Kayal,1988,29,Brighton,Midfielder,2017
2104,8730,Leon Britton,1983,34,Swansea,Midfielder,2017
2105,8466,Damien Delaney,1981,36,Crystal Palace,Defender,2017
2106,138695,Oliver McBurnie,1996,21,Swansea,Forward,2017
2107,31281,James McCarthy,1991,26,Everton,Midfielder,2017
2108,8195,Lee Grant,1983,34,Stoke,Goalkeeper,2017
2109,244303,Oliver Burke,1997,20,WBA,Forward,2017
2110,345336,Levi Lumeka,1999,18,Crystal Palace,Forward,2017
2111,4574,Glen Johnson,1984,33,Stoke,Defender,2017
2112,131487,Andre Gray,1991,26,Watford,Forward,2017
2113,90983,Muhamed Besic,1993,24,Everton,Midfielder,2017
2114,322418,Ethan Ampadu,2001,16,Chelsea,Defender,2017
2116,8773,Gareth McAuley,1980,37,WBA,Defender,2017
2117,142438,Sam McQueen,1995,22,Southampton,Defender,2017
2118,21683,Adam Lallana,1988,29,Liverpool,Midfielder,2017
2119,19114,Martin Cranie,1987,30,Huddersfield,Defender,2017
2120,134887,Georges-Kevin Nkoudou,1995,22,Burnley,Midfielder,2017
2121,123167,Tyrone Mings,1993,24,Bournemouth,Defender,2017
2122,3281,Zlatan Ibrahimovic,1982,35,Man Utd,Forward,2017
2123,13361,Fernando Llorente,1985,32,Tottenham,Forward,2017
2124,299490,Dodi Lukebakio,1998,19,Watford,Forward,2017
2125,93647,Benik Afobe,1993,24,Bournemouth,Forward,2017
2126,108055,Islam Slimani,1988,29,Newcastle,Forward,2017
2127,260779,Reece Oxford,1999,18,West Ham,Defender,2017
2128,15834,Kevin Mirallas,1988,29,Everton,Midfielder,2017
2129,127119,Isaiah Brown,1997,20,Brighton,Midfielder,2017
2130,29820,Angel Rangel,1983,34,Swansea,Defender,2017
2131,138785,Joe Lolley,1992,25,Huddersfield,Forward,2017
2132,273292,Josh Cullen,1996,21,West Ham,Midfielder,2017
2133,83297,Diafra Sakho,1990,27,West Ham,Forward,2017
2134,107622,Jurgen Locadia,1994,23,Brighton,Forward,2017
2135,330818,Ben Woodburn,2000,17,Liverpool,Midfielder,2017
2136,69738,Francis Coquelin,1991,26,Arsenal,Midfielder,2017
2137,4759,Wayne Routledge,1985,32,Swansea,Midfielder,2017
2138,108860,Davy Klaassen,1993,24,Everton,Midfielder,2017
2139,244779,Marko Grujic,1996,21,Liverpool,Midfielder,2017
2141,31402,Bojan,1990,27,Stoke,Forward,2017
2142,274630,Jerome Sinclair,1997,20,Watford,Forward,2017
2143,139334,Jordan Hugill,1992,25,West Ham,Forward,2017
2144,14169,Stephen Ireland,1986,31,Stoke,Midfielder,2017
2145,23736,Daniel Sturridge,1990,27,WBA,Forward,2017
2146,347436,Beni Baningime,1999,18,Everton,Midfielder,2017
2148,353665,Tyrese Campbell,2000,17,Stoke,Forward,2017
2149,317541,Brahim Diaz,1999,18,Man City,Midfielder,2017
2150,25829,Jamie Murphy,1989,28,Brighton,Forward,2017
2151,9156,Jason Puncheon,1986,31,Crystal Palace,Midfielder,2017
2152,94024,Saido Berahino,1993,24,Stoke,Forward,2017
2153,345845,Eddie Nketiah,1999,18,Arsenal,Forward,2017
2154,79970,Pape Souare,1990,27,Crystal Palace,Defender,2017
2155,342563,Joe Willock,1999,18,Arsenal,Midfielder,2017
2156,94892,Massadio Haidara,1993,24,Newcastle,Defender,2017
2157,280766,Jeremie Boga,1997,20,Chelsea,Forward,2017
2158,122554,Nahki Wells,1990,27,Burnley,Forward,2017
2159,8176,Dean Whitehead,1982,35,Huddersfield,Midfielder,2017
2160,135242,Sandro Ramirez,1995,22,Everton,Forward,2017
2161,331382,Harvey Barnes,1998,19,Leicester,Midfielder,2017
2162,231119,Emerson Hyndman,1996,21,Bournemouth,Midfielder,2017
2163,299271,Axel Tuanzebe,1998,19,Man Utd,Defender,2017
2164,357427,Dwight McNeil,2000,17,Burnley,Forward,2017
2166,133381,Vincent Janssen,1994,23,Tottenham,Forward,2017
2167,12480,Ibrahim Afellay,1986,31,Stoke,Midfielder,2017
2168,42915,Lee Chung-Yong,1988,29,Crystal Palace,Midfielder,2017
2169,347340,Lukas Nmecha,1999,18,Man City,Forward,2017
2170,29832,Ben Hamer,1988,29,Leicester,Goalkeeper,2017
2171,145999,Jay Fulton,1994,23,Swansea,Midfielder,2017
2172,3860,Jonathan Walters,1984,33,Burnley,Forward,2017
2173,302862,Jack Simpson,1997,20,Bournemouth,Defender,2017
2174,19494,Sam Baldock,1989,28,Brighton,Forward,2017
2175,141931,Freddie Ladapo,1993,24,Crystal Palace,Forward,2017
2176,323564,Julien Ngoy,1998,19,Stoke,Forward,2017
2177,351355,Michael Obafemi,2000,17,Southampton,Forward,2017
2178,104035,Michael Hefele,1991,26,Huddersfield,Defender,2017
2179,124688,Divock Origi,1995,22,Liverpool,Forward,2017
2180,303743,Josh Tymon,1999,18,Stoke,Defender,2017
2181,68852,Eliaquim Mangala,1991,26,Everton,Defender,2017
