,Player Id,Name,Birth Year,Age,Team,Position,year
2745,44120,Pierre-Emerick Aubameyang,1989,30,Arsenal,Forward,2019
2746,102248,Emiliano Martinez,1993,26,Arsenal,Goalkeeper,2019
2747,16161,Joao Moutinho,1987,32,Wolves,Midfielder,2019
2748,332325,Declan Rice,1999,20,West Ham,Midfielder,2019
2749,38128,Nemanja Matic,1988,31,Man Utd,Midfielder,2019
2750,318449,John McGinn,1995,24,Aston Villa,Midfielder,2019
2751,122117,Aymeric Laporte,1994,25,Man City,Defender,2019
2752,384063,Japhet Tanganga,1999,20,Tottenham,Defender,2019
2753,322596,Jarrod Bowen,1997,22,West Ham,Forward,2019
2754,94042,Matt Doherty,1992,27,Wolves,Defender,2019
2755,25604,Hugo Lloris,1987,32,Tottenham,Goalkeeper,2019
2756,85059,Wilfried Zaha,1993,26,Crystal Palace,Forward,2019
2757,35607,Chris Basham,1988,31,Sheff Utd,Defender,2019
2758,40027,Jonjo Shelvey,1992,27,Newcastle,Midfielder,2019
2759,92508,Lucas Moura,1992,27,Tottenham,Forward,2019
2760,299272,Ben Chilwell,1997,22,Leicester,Defender,2019
2761,86425,Nathan Redmond,1994,25,Southampton,Midfielder,2019
2762,93026,Felipe Anderson,1993,26,West Ham,Midfielder,2019
2763,141032,Pablo Mari,1994,25,Arsenal,Defender,2019
2764,93894,Mateo Kovacic,1994,25,Chelsea,Midfielder,2019
2765,243510,Naby Keita,1995,24,Liverpool,Midfielder,2019
2766,80921,Shkodran Mustafi,1992,27,Arsenal,Defender,2019
2767,108632,John Egan,1993,26,Sheff Utd,Defender,2019
2768,134473,Jack O'Connell,1994,25,Sheff Utd,Defender,2019
2769,67491,Jordan Ayew,1992,27,Crystal Palace,Forward,2019
2770,73078,Alexandre Lacazette,1991,28,Arsenal,Forward,2019
2771,10454,Djibril Sidibe,1992,27,Everton,Defender,2019
2772,336915,Scott McTominay,1997,22,Man Utd,Midfielder,2019
2773,18181,Phil Bardsley,1985,34,Burnley,Defender,2019
2774,343346,Mason Mount,1999,20,Chelsea,Midfielder,2019
2775,106086,Kurt Zouma,1995,24,Chelsea,Defender,2019
2776,33590,Etienne Capoue,1988,31,Watford,Midfielder,2019
2777,317506,Tammy Abraham,1998,21,Chelsea,Forward,2019
2778,69778,Kyle Walker,1990,29,Man City,Defender,2019
2779,361330,Reece James,2000,19,Chelsea,Defender,2019
2780,22079,Jonny Evans,1988,31,Leicester,Defender,2019
2781,114075,N'Golo Kante,1991,28,Chelsea,Midfielder,2019
2782,98317,Gerard Deulofeu,1994,25,Watford,Forward,2019
2783,145277,Philip Billing,1996,23,Bournemouth,Midfielder,2019
2784,82277,Dan Burn,1992,27,Brighton,Defender,2019
2785,24444,Olivier Giroud,1987,32,Chelsea,Forward,2019
2786,86441,Lewis Dunk,1992,27,Brighton,Defender,2019
2787,70099,Ciaran Clark,1990,29,Newcastle,Defender,2019
2788,260493,Frederic Guilbert,1995,24,Aston Villa,Defender,2019
2789,138695,Oliver McBurnie,1996,23,Sheff Utd,Forward,2019
2790,115916,Fabinho,1994,25,Liverpool,Midfielder,2019
2791,236519,Romain Saiss,1990,29,Wolves,Defender,2019
2792,107462,Charlie Taylor,1994,25,Burnley,Defender,2019
2793,92173,Bernd Leno,1992,27,Arsenal,Goalkeeper,2019
2794,317507,Fikayo Tomori,1998,21,Chelsea,Defender,2019
2795,136345,Youri Tielemans,1997,22,Leicester,Midfielder,2019
2796,94935,Ben Mee,1990,29,Burnley,Defender,2019
2797,114397,Fred,1993,26,Man Utd,Midfielder,2019
2798,131519,Dele Alli,1996,23,Tottenham,Midfielder,2019
2799,141469,Dominic Calvert-Lewin,1997,22,Everton,Forward,2019
2800,313672,Kyle Walker-Peters,1997,22,Southampton,Defender,2019
2801,124316,Calum Chambers,1995,24,Arsenal,Defender,2019
2802,30448,John Fleck,1991,28,Sheff Utd,Midfielder,2019
2803,331254,Phil Foden,2000,19,Man City,Midfielder,2019
2804,136776,Matt Targett,1996,23,Aston Villa,Defender,2019
2805,19119,Fernandinho,1985,34,Man City,Midfielder,2019
2806,118244,Luke Shaw,1995,24,Man Utd,Defender,2019
2807,106968,Jorginho,1992,27,Chelsea,Midfielder,2019
2808,92547,Ross Barkley,1994,25,Chelsea,Midfielder,2019
2809,94885,Jetro Willems,1994,25,Newcastle,Defender,2019
2811,144890,Dani Ceballos,1996,23,Arsenal,Midfielder,2019
2812,105962,Benjamin Mendy,1994,25,Man City,Defender,2019
2813,107941,Michael Keane,1993,26,Everton,Defender,2019
2814,101859,Pierre-Emile Hoejbjerg,1995,24,Southampton,Midfielder,2019
2815,136742,Jan Bednarek,1996,23,Southampton,Defender,2019
2816,318432,Yerry Mina,1995,24,Everton,Defender,2019
2817,87182,Jannik Vestergaard,1992,27,Southampton,Defender,2019
2818,33930,James Tomkins,1989,30,Crystal Palace,Defender,2019
2819,69933,Toby Alderweireld,1989,30,Tottenham,Defender,2019
2820,42266,Enda Stevens,1990,29,Sheff Utd,Defender,2019
2821,238244,Ruben Neves,1997,22,Wolves,Midfielder,2019
2822,22210,Sokratis Papastathopoulos,1988,31,Arsenal,Defender,2019
2823,90324,Oliver Norwood,1991,28,Sheff Utd,Midfielder,2019
2824,68312,Christian Benteke,1991,28,Crystal Palace,Forward,2019
2825,33568,Georginio Wijnaldum,1991,28,Liverpool,Midfielder,2019
2826,321020,Sander Berge,1998,21,Sheff Utd,Midfielder,2019
2827,20339,James McArthur,1988,31,Crystal Palace,Midfielder,2019
2828,115917,Jonny Otto,1994,25,Wolves,Defender,2019
2829,68648,Matt Ritchie,1990,29,Newcastle,Midfielder,2019
2830,18501,David McGoldrick,1988,31,Sheff Utd,Forward,2019
2831,75691,Nicolas Otamendi,1988,31,Man City,Defender,2019
2832,83554,Ryan Fredericks,1993,26,West Ham,Defender,2019
2833,301441,James Justin,1998,21,Leicester,Defender,2019
2834,109922,Adam Webster,1995,24,Brighton,Defender,2019
2835,9767,Robert Snodgrass,1988,31,West Ham,Midfielder,2019
2836,21778,Jan Vertonghen,1987,32,Tottenham,Defender,2019
2837,79050,Ashley Westwood,1990,29,Burnley,Midfielder,2019
2838,134244,George Baldock,1993,26,Sheff Utd,Defender,2019
2839,255089,Angelino,1997,22,Man City,Defender,2019
2840,89401,Granit Xhaka,1993,26,Arsenal,Midfielder,2019
2841,44055,Pedro,1987,32,Chelsea,Forward,2019
2842,363676,Moussa Djenepo,1998,21,Southampton,Midfielder,2019
2843,136451,Joe Gomez,1997,22,Liverpool,Defender,2019
2844,104010,Antonio Rudiger,1993,26,Chelsea,Defender,2019
2845,105720,Nick Pope,1992,27,Burnley,Goalkeeper,2019
2846,86593,Grant Hanley,1992,27,Norwich,Defender,2019
2847,135366,Ayoze Perez,1993,26,Leicester,Forward,2019
2848,134207,Kortney Hause,1995,24,Aston Villa,Defender,2019
2850,103837,Ben Davies,1993,26,Tottenham,Defender,2019
2851,118303,Sam Byram,1994,25,Norwich,Defender,2019
2852,297544,Mason Holgate,1997,22,Everton,Defender,2019
2853,81026,Joshua King,1992,27,Bournemouth,Forward,2019
2854,349484,Ben Johnson,2000,19,West Ham,Defender,2019
2855,331382,Harvey Barnes,1998,21,Leicester,Midfielder,2019
2856,235755,Diogo Jota,1997,22,Wolves,Forward,2019
2857,129758,Jean-Philippe Gbamin,1996,23,Everton,Midfielder,2019
2858,328362,Wesley,1997,22,Aston Villa,Forward,2019
2860,8166,Ashley Young,1985,34,Man Utd,Defender,2019
2861,78221,Patrick van Aanholt,1990,29,Crystal Palace,Defender,2019
2862,82726,Fabian Schar,1992,27,Newcastle,Defender,2019
2863,122945,Nathan Ake,1995,24,Bournemouth,Defender,2019
2864,130331,Andreas Christensen,1996,23,Chelsea,Defender,2019
2865,23547,Angelo Ogbonna,1988,31,West Ham,Defender,2019
2866,342842,Chris Mepham,1998,21,Bournemouth,Defender,2019
2867,32323,Daryl Janmaat,1989,30,Watford,Defender,2019
2868,367782,Mason Greenwood,2002,17,Man Utd,Forward,2019
2869,29595,Moussa Sissoko,1989,30,Tottenham,Midfielder,2019
2870,44847,Federico Fernandez,1989,30,Newcastle,Defender,2019
2871,115257,Ondrej Duda,1995,24,Norwich,Midfielder,2019
2872,19545,Kasper Schmeichel,1987,32,Leicester,Goalkeeper,2019
2873,73380,Chris Wood,1992,27,Burnley,Forward,2019
2874,46092,Martin Dubravka,1989,30,Newcastle,Goalkeeper,2019
2875,68662,Steve Cook,1991,28,Bournemouth,Defender,2019
2876,304008,Dean Henderson,1997,22,Sheff Utd,Goalkeeper,2019
2877,136356,Isaac Hayden,1995,24,Newcastle,Midfielder,2019
2878,73063,Craig Dawson,1990,29,Watford,Defender,2019
2879,322670,Ismaila Sarr,1998,21,Watford,Forward,2019
2880,303096,Yves Bissouma,1997,22,Brighton,Midfielder,2019
2881,38577,Alex McCarthy,1990,29,Southampton,Goalkeeper,2019
2882,13756,Mesut Ozil,1989,30,Arsenal,Midfielder,2019
2883,138929,Josh Brownhill,1996,23,Burnley,Midfielder,2019
2884,75692,Shane Duffy,1992,27,Brighton,Defender,2019
2885,117973,Eric Dier,1994,25,Tottenham,Defender,2019
2886,100008,Victor Lindelof,1994,25,Man Utd,Defender,2019
2887,101955,Emerson,1994,25,Chelsea,Defender,2019
2888,384143,Brandon Williams,2001,18,Man Utd,Defender,2019
2889,321389,Tanguy Ndombele,1997,22,Tottenham,Midfielder,2019
2890,133464,Jefferson Lerma,1995,24,Bournemouth,Midfielder,2019
2891,77464,Ilkay Gundogan,1991,28,Man City,Midfielder,2019
2892,273257,Oleksandr Zinchenko,1997,22,Man City,Defender,2019
2893,126149,John Lundstram,1994,25,Sheff Utd,Midfielder,2019
2894,68393,Christian Kabasele,1991,28,Watford,Defender,2019
2895,303924,Miguel Almiron,1994,25,Newcastle,Midfielder,2019
2896,105171,Jamaal Lascelles,1994,25,Newcastle,Defender,2019
2897,134172,Conor Hourihane,1991,28,Aston Villa,Midfielder,2019
2898,316858,Aaron Ramsdale,1998,21,Bournemouth,Goalkeeper,2019
2899,328983,Matteo Guendouzi,1999,20,Arsenal,Midfielder,2019
2900,11981,Gary Cahill,1986,33,Crystal Palace,Defender,2019
2901,368091,Eric Garcia,2001,18,Man City,Defender,2019
2902,33866,Vicente Guaita,1987,32,Crystal Palace,Goalkeeper,2019
2903,362146,Steven Alzate,1999,20,Brighton,Midfielder,2019
2904,124106,Leander Dendoncker,1995,24,Wolves,Midfielder,2019
2905,101374,John Stones,1994,25,Man City,Defender,2019
2906,70493,Luka Milivojevic,1991,28,Crystal Palace,Midfielder,2019
2907,12124,Scott Dann,1987,32,Crystal Palace,Defender,2019
2908,33386,Ashley Barnes,1990,29,Burnley,Forward,2019
2909,201755,Joelinton,1996,23,Newcastle,Forward,2019
2910,80067,Matthew Lowton,1989,30,Burnley,Defender,2019
2911,390700,Jeremy Ngakia,2001,18,West Ham,Defender,2019
2912,8247,Mark Noble,1987,32,West Ham,Midfielder,2019
2913,116317,Abdoulaye Doucoure,1993,26,Watford,Midfielder,2019
2914,66741,Cheikhou Kouyate,1990,29,Crystal Palace,Midfielder,2019
2915,13798,Shane Long,1987,32,Southampton,Forward,2019
2916,318153,Aaron Mooy,1991,28,Brighton,Midfielder,2019
2917,81523,Mathew Ryan,1992,27,Brighton,Goalkeeper,2019
2918,322655,Davinson Sanchez,1996,23,Tottenham,Defender,2019
2919,43105,Joel Ward,1990,29,Crystal Palace,Defender,2019
2920,93677,Stuart Armstrong,1992,27,Southampton,Midfielder,2019
2921,119822,Neal Maupay,1996,23,Brighton,Forward,2019
2922,44687,Martin Kelly,1990,29,Crystal Palace,Defender,2019
2923,137512,Adam Masina,1994,25,Watford,Defender,2019
2924,74606,Kevin Long,1990,29,Burnley,Defender,2019
2925,69346,Gylfi Sigurdsson,1990,29,Everton,Midfielder,2019
2926,381045,Jarrad Branthwaite,2002,17,Everton,Defender,2019
2927,71824,Pascal Gross,1991,28,Brighton,Midfielder,2019
2928,367185,Bukayo Saka,2002,17,Arsenal,Midfielder,2019
2929,77429,Davy Propper,1992,27,Brighton,Midfielder,2019
2930,24238,Dale Stephens,1989,30,Brighton,Midfielder,2019
2931,24148,Erik Pieters,1988,31,Burnley,Defender,2019
2932,104732,Paulo Gazzaniga,1992,27,Tottenham,Goalkeeper,2019
2933,297403,Kieran Tierney,1997,22,Arsenal,Defender,2019
2934,82917,Kenny McLean,1992,27,Norwich,Midfielder,2019
2935,386969,Neco Williams,2001,18,Liverpool,Defender,2019
2936,125211,Hector Bellerin,1995,24,Arsenal,Defender,2019
2937,112009,Paul Dummett,1992,27,Newcastle,Defender,2019
2938,75830,Erik Lamela,1992,27,Tottenham,Midfielder,2019
2939,23072,Nacho Monreal,1986,33,Arsenal,Defender,2019
2940,25241,Craig Cathcart,1989,30,Watford,Defender,2019
2941,255169,Ainsley Maitland-Niles,1997,22,Arsenal,Midfielder,2019
2942,289253,Kelechi Iheanacho,1997,22,Leicester,Forward,2019
2943,84146,Alex Oxlade Chamberlain,1993,26,Liverpool,Midfielder,2019
2944,123167,Tyrone Mings,1993,26,Aston Villa,Defender,2019
2945,337883,Douglas Luiz,1998,21,Aston Villa,Midfielder,2019
2946,23089,Rui Patricio,1988,31,Wolves,Goalkeeper,2019
2947,108638,Will Hughes,1995,24,Watford,Midfielder,2019
2948,91822,Jeffrey Schlupp,1993,26,Crystal Palace,Midfielder,2019
2949,300359,Issa Diop,1997,22,West Ham,Defender,2019
2950,41868,Johann Gudmundsson,1991,28,Burnley,Midfielder,2019
2951,303908,Giovani Lo Celso,1996,23,Tottenham,Midfielder,2019
2952,114147,Alisson Becker,1993,26,Liverpool,Goalkeeper,2019
2953,20973,Lukasz Fabianski,1985,34,West Ham,Goalkeeper,2019
2954,69945,Cedric Soares,1992,27,Arsenal,Defender,2019
2955,121774,Ederson,1993,26,Man City,Goalkeeper,2019
2956,68049,Aaron Cresswell,1990,29,West Ham,Defender,2019
2957,22319,Tim Krul,1988,31,Norwich,Goalkeeper,2019
2958,302313,Daniel James,1998,21,Man Utd,Midfielder,2019
2959,279425,Steven Bergwijn,1998,21,Tottenham,Forward,2019
2960,108493,Bjorn Engels,1995,24,Aston Villa,Defender,2019
2961,22847,Jack Cork,1989,30,Burnley,Midfielder,2019
2962,86594,Jack Robinson,1994,25,Sheff Utd,Defender,2019
2963,92550,Jack Stephens,1994,25,Southampton,Defender,2019
2964,228569,Christoph Zimmermann,1993,26,Norwich,Defender,2019
2965,23383,Andy Carroll,1989,30,Newcastle,Forward,2019
2966,22846,Ryan Bertrand,1989,30,Southampton,Defender,2019
2967,122980,Arthur Masuaku,1994,25,West Ham,Defender,2019
2968,27349,Sebastian Prodl,1987,32,Watford,Defender,2019
2969,386979,Tariq Lamptey,2001,18,Chelsea,Defender,2019
2970,313545,Trezeguet,1995,24,Aston Villa,Midfielder,2019
2971,31826,Seamus Coleman,1989,30,Everton,Defender,2019
2972,109227,Javier Manquillo,1994,25,Newcastle,Defender,2019
2973,346738,Todd Cantwell,1998,21,Norwich,Midfielder,2019
2974,122926,Solly March,1994,25,Brighton,Midfielder,2019
2975,33891,Jay Rodriguez,1989,30,Burnley,Forward,2019
2976,342863,Ruben Vinagre,1999,20,Wolves,Defender,2019
2977,21571,Wayne Hennessey,1987,32,Crystal Palace,Goalkeeper,2019
2978,27586,David Luiz,1987,32,Arsenal,Defender,2019
2979,231080,Jack Stacey,1996,23,Bournemouth,Defender,2019
2980,12431,Christian Fuchs,1986,33,Leicester,Defender,2019
2981,17708,Tom Heaton,1986,33,Aston Villa,Goalkeeper,2019
2982,93160,Ryan Fraser,1994,25,Bournemouth,Midfielder,2019
2983,79554,David de Gea,1991,28,Man Utd,Goalkeeper,2019
2984,368310,Maximilian Kilman,1997,22,Wolves,Defender,2019
2985,143990,Harry Winks,1996,23,Tottenham,Midfielder,2019
2986,4511,James Milner,1986,33,Liverpool,Midfielder,2019
2987,136824,Alex Iwobi,1996,23,Everton,Forward,2019
2988,101642,Bernard,1993,26,Everton,Midfielder,2019
2989,69877,Adam Smith,1991,28,Bournemouth,Defender,2019
2990,19442,Roberto Jimenez,1986,33,West Ham,Goalkeeper,2019
2991,350088,Callum Hudson-Odoi,2001,18,Chelsea,Forward,2019
2992,71522,Andros Townsend,1991,28,Crystal Palace,Midfielder,2019
2993,90278,Nampalys Mendy,1992,27,Leicester,Midfielder,2019
2994,42147,Marc Albrighton,1990,29,Leicester,Midfielder,2019
2995,90780,Oriol Romeu,1992,27,Southampton,Midfielder,2019
2996,89998,Manuel Lanzini,1993,26,West Ham,Midfielder,2019
2997,288795,Rob Holding,1996,23,Arsenal,Defender,2019
2998,34876,Ahmed El Mohamady,1988,31,Aston Villa,Defender,2019
2999,243254,Andreas Pereira,1996,23,Man Utd,Midfielder,2019
3000,362103,Max Aarons,2000,19,Norwich,Defender,2019
3001,86454,Jeff Hendrick,1992,27,Burnley,Midfielder,2019
3002,113994,Leandro Trossard,1995,24,Brighton,Forward,2019
3003,232261,Anwar El Ghazi,1995,24,Aston Villa,Forward,2019
3004,9298,Simon Francis,1985,34,Bournemouth,Defender,2019
3005,6105,Phil Jagielka,1982,37,Sheff Utd,Defender,2019
3006,25028,Teemu Pukki,1990,29,Norwich,Forward,2019
3007,8222,Leighton Baines,1985,34,Everton,Defender,2019
3008,75919,Kiko Femenia,1991,28,Watford,Defender,2019
3009,248109,Lucas Torreira,1996,23,Arsenal,Midfielder,2019
3010,234363,Sofiane Boufal,1994,25,Southampton,Forward,2019
3011,11530,Ben Foster,1983,36,Watford,Goalkeeper,2019
3012,333044,Harry Wilson,1997,22,Bournemouth,Midfielder,2019
3013,91387,Martin Montoya,1991,28,Brighton,Defender,2019
3014,282871,Fabian Balbuena,1991,28,West Ham,Defender,2019
3015,96853,Tom Trybull,1993,26,Norwich,Midfielder,2019
3016,69344,Christian Eriksen,1992,27,Tottenham,Midfielder,2019
3017,41672,Andrii Yarmolenko,1990,29,West Ham,Forward,2019
3018,97710,Conor Coady,1993,26,Wolves,Defender,2019
3019,69912,Junior Stanislas,1990,29,Bournemouth,Midfielder,2019
3020,134115,Callum Wilson,1992,27,Bournemouth,Forward,2019
3021,9342,Alexander Tettey,1986,33,Norwich,Midfielder,2019
3022,80758,Florian Lejeune,1991,28,Newcastle,Defender,2019
3023,92916,Onel Hernandez,1993,26,Norwich,Midfielder,2019
3024,2987,Pepe Reina,1983,36,Aston Villa,Goalkeeper,2019
3025,110260,Sead Kolasinac,1993,26,Arsenal,Defender,2019
3026,136945,Demarai Gray,1996,23,Leicester,Forward,2019
3027,300513,Daniel Podence,1996,23,Wolves,Midfielder,2019
3029,27213,Fabian Delph,1990,29,Everton,Midfielder,2019
3030,91159,Moritz Leitner,1993,26,Norwich,Midfielder,2019
3031,302588,Bernardo,1995,24,Brighton,Defender,2019
3032,118326,Dwight Gayle,1990,29,Newcastle,Forward,2019
3033,297203,Pablo Fornals,1996,23,West Ham,Midfielder,2019
3034,296332,Lys Mousset,1996,23,Sheff Utd,Forward,2019
3035,243249,Marvelous Nakamba,1994,25,Aston Villa,Midfielder,2019
3036,382434,Matty Longstaff,2000,19,Newcastle,Midfielder,2019
3037,77438,Cenk Tosun,1991,28,Crystal Palace,Forward,2019
3038,301440,Ezri Konsa,1998,21,Aston Villa,Defender,2019
3039,355354,Curtis Jones,2001,18,Liverpool,Midfielder,2019
3040,24711,Danny Rose,1990,29,Newcastle,Defender,2019
3041,316077,Tom Davies,1998,21,Everton,Midfielder,2019
3042,137521,Nabil Bentaleb,1995,24,Newcastle,Midfielder,2019
3043,13796,Theo Walcott,1989,30,Everton,Forward,2019
3044,350138,Jamal Lewis,1998,21,Norwich,Defender,2019
3045,118885,Ibrahim Amadou,1993,26,Norwich,Midfielder,2019
3046,256419,Che Adams,1996,23,Southampton,Forward,2019
3047,337916,Pedro Neto,2000,19,Wolves,Forward,2019
3048,287504,Ben Godfrey,1998,21,Norwich,Defender,2019
3049,243814,Eric Bailly,1994,25,Man Utd,Defender,2019
3050,21499,Jose Holebas,1984,35,Watford,Defender,2019
3051,133390,Alireza Jahanbakhsh,1993,26,Brighton,Forward,2019
3052,131509,David Martin,1986,33,West Ham,Goalkeeper,2019
3053,118123,Andre Gomes,1993,26,Everton,Midfielder,2019
3054,13846,Dan Gosling,1990,29,Bournemouth,Midfielder,2019
3055,327685,Mbwana Samatta,1993,26,Aston Villa,Forward,2019
3056,124688,Divock Origi,1995,24,Liverpool,Forward,2019
3057,14244,Pablo Zabaleta,1985,34,West Ham,Defender,2019
3058,31281,James McCarthy,1991,28,Crystal Palace,Midfielder,2019
3059,349669,Anthony Gordon,2001,18,Everton,Forward,2019
3060,29544,Morgan Schneiderlin,1990,29,Everton,Midfielder,2019
3061,31558,Neil Taylor,1989,30,Aston Villa,Defender,2019
3062,25834,Ryan Bennett,1990,29,Leicester,Defender,2019
3063,136459,Dominic Solanke,1998,21,Bournemouth,Forward,2019
3064,92729,Nathaniel Chalobah,1995,24,Watford,Midfielder,2019
3065,380706,Gabriel Martinelli,2001,18,Arsenal,Forward,2019
3066,345845,Eddie Nketiah,1999,20,Arsenal,Forward,2019
3067,342564,Reiss Nelson,2000,19,Arsenal,Forward,2019
3068,110189,Jordan Pickford,1994,25,Everton,Goalkeeper,2019
3069,73382,Connor Wickham,1993,26,Crystal Palace,Forward,2019
3070,39308,Danny Welbeck,1991,28,Watford,Forward,2019
3071,140667,Ben Osborn,1994,25,Sheff Utd,Midfielder,2019
3072,14199,Claudio Bravo,1983,36,Man City,Goalkeeper,2019
3073,81726,Phil Jones,1992,27,Man Utd,Defender,2019
3075,106413,Dennis Praet,1994,25,Leicester,Midfielder,2019
3076,323791,Yan Valery,1999,20,Southampton,Defender,2019
3077,69956,Tom Cleverley,1989,30,Watford,Midfielder,2019
3078,84129,Matej Vydra,1992,27,Burnley,Forward,2019
3079,8157,Wes Morgan,1984,35,Leicester,Defender,2019
3080,336237,Nathan Holland,1998,21,West Ham,Midfielder,2019
3081,295084,David Brooks,1997,22,Bournemouth,Midfielder,2019
3082,77114,Timm Klose,1988,31,Norwich,Defender,2019
3083,342811,Sean Longstaff,1998,21,Newcastle,Midfielder,2019
3084,344325,Aaron Connolly,2000,19,Brighton,Forward,2019
3085,34749,Willy Caballero,1982,37,Chelsea,Goalkeeper,2019
3086,390036,Will Smallbone,2000,19,Southampton,Midfielder,2019
3087,113880,Kepa,1995,24,Chelsea,Goalkeeper,2019
3088,312670,Hamza Choudhury,1998,21,Leicester,Midfielder,2019
3089,90000,Roberto Pereyra,1991,28,Watford,Midfielder,2019
3090,20113,Michael McGovern,1984,35,Norwich,Goalkeeper,2019
3091,386856,Tommy Doyle,2002,17,Man City,Midfielder,2019
3092,381255,Billy Gilmour,2001,18,Chelsea,Midfielder,2019
3093,76304,Xherdan Shaqiri,1992,27,Liverpool,Midfielder,2019
3094,351355,Michael Obafemi,2000,19,Southampton,Forward,2019
3095,21683,Adam Lallana,1988,31,Liverpool,Midfielder,2019
3096,13399,Billy Sharp,1986,33,Sheff Utd,Forward,2019
3097,33290,Luke Freeman,1992,27,Sheff Utd,Midfielder,2019
3098,73399,Adrian,1987,32,Liverpool,Goalkeeper,2019
3099,126958,DeAndre Yedlin,1993,26,Newcastle,Defender,2019
3100,25363,Juan Mata,1988,31,Man Utd,Midfielder,2019
3101,90983,Muhamed Besic,1993,26,Sheff Utd,Midfielder,2019
3102,386857,Jake Vokins,2000,19,Southampton,Defender,2019
3103,82745,Jed Steer,1993,26,Aston Villa,Goalkeeper,2019
3104,312739,Timothy Fosu-Mensah,1998,21,Man Utd,Defender,2019
3105,328990,Moise Kean,2000,19,Everton,Forward,2019
3106,322611,Ryan Sessegnon,2000,19,Tottenham,Midfielder,2019
3107,342563,Joe Willock,1999,20,Arsenal,Midfielder,2019
3108,329681,Patrick Cutrone,1998,21,Wolves,Forward,2019
3109,42916,Ki Sung-Yueng,1989,30,Newcastle,Midfielder,2019
3111,255777,Ruben Loftus-Cheek,1996,23,Chelsea,Midfielder,2019
3112,136456,Lewis Cook,1997,22,Bournemouth,Midfielder,2019
